PSNR_loss,BCE_loss,TP,FP,TN,FN,Sensitivity,Specificity,DICE,C
,0.004158649570084505,11.09214841616632,18.26287785816613,262059.2845795224,55.366344379474455,0.09438230228272323,0.9999303107206271,0.102419208514805,unet_shuffle_inception_no_progressive
