Modality,Annotation Size,DICE
unet_shuffle_inception_no_progressive,41.0,0.023762733009071963
unet_shuffle_inception_no_progressive,61.3333333333,8.108212438131186e-08
unet_shuffle_inception_no_progressive,72.6666666667,1.4576963191120768e-07
unet_shuffle_inception_no_progressive,72.0,1.573824394476276e-05
unet_shuffle_inception_no_progressive,70.3333333333,2.589851600948542e-07
unet_shuffle_inception_no_progressive,30.6666666667,1.8934881892259437e-05
unet_shuffle_inception_no_progressive,33.5,0.303907424815486
unet_shuffle_inception_no_progressive,34.5,1.1775404909952306e-05
unet_shuffle_inception_no_progressive,36.5,4.3426259427986804e-05
unet_shuffle_inception_no_progressive,36.875,1.6568519626168707e-17
unet_shuffle_inception_no_progressive,58.25,0.7786831857072246
unet_shuffle_inception_no_progressive,21.5,0.6576764059391692
unet_shuffle_inception_no_progressive,28.3333333333,0.00012080553967107881
unet_shuffle_inception_no_progressive,73.0,0.39753531302706296
unet_shuffle_inception_no_progressive,61.0,0.37780039588668546
unet_shuffle_inception_no_progressive,42.0,0.16460131057866081
unet_shuffle_inception_no_progressive,43.5,2.4508162831791667e-06
unet_shuffle_inception_no_progressive,6.66666666667,0.0009298108651377
unet_shuffle_inception_no_progressive,40.25,0.43368895687872006
unet_shuffle_inception_no_progressive,37.25,0.7308910168968084
unet_shuffle_inception_no_progressive,30.75,2.154827978463248e-07
unet_shuffle_inception_no_progressive,44.6666666667,4.79972621693431e-07
unet_shuffle_inception_no_progressive,87.6666666667,8.180284526837884e-06
unet_shuffle_inception_no_progressive,105.0,0.0002382061387605
unet_shuffle_inception_no_progressive,23.5,0.00028179702094111833
unet_shuffle_inception_no_progressive,36.1666666667,2.548579877919556e-06
unet_shuffle_inception_no_progressive,36.4,5.642117967006357e-05
unet_shuffle_inception_no_progressive,32.6666666667,9.978627681848396e-07
unet_shuffle_inception_no_progressive,70.5,3.7721668199761624e-14
unet_shuffle_inception_no_progressive,150.5,1.0152289859112779e-10
unet_shuffle_inception_no_progressive,71.25,6.283140559862396e-11
