Modality,Annotation Size,BCE_loss
unet_shuffle_inception_no_progressive,72.0,0.0041520472926366665
unet_shuffle_inception_no_progressive,70.3333333333,0.00466887513176
unet_shuffle_inception_no_progressive,30.6666666667,0.002137950970793333
unet_shuffle_inception_no_progressive,33.5,0.0006885860566375
unet_shuffle_inception_no_progressive,34.5,0.00239789567422
unet_shuffle_inception_no_progressive,36.5,0.00247644842602
unet_shuffle_inception_no_progressive,36.875,0.00717148836702
unet_shuffle_inception_no_progressive,58.25,0.000158815208124
unet_shuffle_inception_no_progressive,21.5,0.000113606176456
unet_shuffle_inception_no_progressive,28.3333333333,0.001171211712061
unet_shuffle_inception_no_progressive,73.0,0.0014903255650990002
unet_shuffle_inception_no_progressive,61.0,0.00161733563436425
unet_shuffle_inception_no_progressive,42.0,0.00109902020631275
unet_shuffle_inception_no_progressive,43.5,0.004011591120313333
unet_shuffle_inception_no_progressive,6.66666666667,0.000329508766299
unet_shuffle_inception_no_progressive,40.25,0.00024602027406225
unet_shuffle_inception_no_progressive,37.25,0.0001000174816
unet_shuffle_inception_no_progressive,30.75,0.00239159888588
unet_shuffle_inception_no_progressive,44.6666666667,0.00416280375794
unet_shuffle_inception_no_progressive,87.6666666667,0.003099428489805
unet_shuffle_inception_no_progressive,105.0,0.0032901444938
unet_shuffle_inception_no_progressive,23.5,0.0009271963208425
unet_shuffle_inception_no_progressive,36.1666666667,0.00213556061499
unet_shuffle_inception_no_progressive,36.4,0.000690418877639
unet_shuffle_inception_no_progressive,32.6666666667,0.00251106149517
unet_shuffle_inception_no_progressive,70.5,0.00886712037027
unet_shuffle_inception_no_progressive,150.5,0.01640673168
unet_shuffle_inception_no_progressive,71.25,0.00638998276554
unet_shuffle_inception_no_progressive,44.0,0.0025041870685538333
unet_shuffle_inception_no_progressive,34.0,0.003481742706048889
unet_shuffle_inception_no_progressive,91.0,0.0114055462182
unet_shuffle_inception_no_progressive,15.3333333333,0.000526456569787
unet_shuffle_inception_no_progressive,29.25,0.000189294063603
unet_shuffle_inception_no_progressive,33.25,0.000401607452659
unet_shuffle_inception_no_progressive,16.25,0.00280296140044745
unet_shuffle_inception_no_progressive,58.75,0.000176419067429
unet_shuffle_inception_no_progressive,86.25,0.00436717551202
unet_shuffle_inception_no_progressive,146.25,0.00316940923221
unet_shuffle_inception_no_progressive,201.5,0.00169637845829
unet_shuffle_inception_no_progressive,225.0,0.000387266336475
unet_shuffle_inception_no_progressive,247.5,0.000794713094365
unet_shuffle_inception_no_progressive,257.0,0.00195347471163
unet_shuffle_inception_no_progressive,265.75,0.00110655266326
unet_shuffle_inception_no_progressive,278.0,0.011415927234322502
unet_shuffle_inception_no_progressive,199.25,0.0056806136854
unet_shuffle_inception_no_progressive,147.75,0.00754150003195
unet_shuffle_inception_no_progressive,73.6666666667,0.000214858533582
unet_shuffle_inception_no_progressive,39.0,0.00116683654778225
unet_shuffle_inception_no_progressive,32.3333333333,0.001056954555675
unet_shuffle_inception_no_progressive,9.5,0.000195959437406
unet_shuffle_inception_no_progressive,77.25,0.00308996840613
unet_shuffle_inception_no_progressive,93.5,0.0123630110174
unet_shuffle_inception_no_progressive,30.0,0.002444441929194286
unet_shuffle_inception_no_progressive,102.0,0.0231703408062
unet_shuffle_inception_no_progressive,160.666666667,0.0412748456001
unet_shuffle_inception_no_progressive,307.666666667,0.0717098116875
unet_shuffle_inception_no_progressive,385.666666667,0.112900957465
unet_shuffle_inception_no_progressive,437.333333333,0.13588359952
unet_shuffle_inception_no_progressive,514.0,0.10949392803025
unet_shuffle_inception_no_progressive,568.333333333,0.183676838875
unet_shuffle_inception_no_progressive,605.0,0.181645214558
unet_shuffle_inception_no_progressive,687.666666667,0.199230417609
unet_shuffle_inception_no_progressive,739.333333333,0.20679089427
unet_shuffle_inception_no_progressive,736.0,0.211525827646
unet_shuffle_inception_no_progressive,776.0,0.195732295513
unet_shuffle_inception_no_progressive,740.333333333,0.15204757452
unet_shuffle_inception_no_progressive,662.0,0.132710173726
unet_shuffle_inception_no_progressive,536.333333333,0.100747264922
unet_shuffle_inception_no_progressive,393.0,0.0628145262599
unet_shuffle_inception_no_progressive,316.333333333,0.0504551269114
unet_shuffle_inception_no_progressive,265.333333333,0.0448716767132
unet_shuffle_inception_no_progressive,143.666666667,0.0163478963077
unet_shuffle_inception_no_progressive,59.5,0.005628444060373334
unet_shuffle_inception_no_progressive,46.6666666667,0.000719442905392
unet_shuffle_inception_no_progressive,26.5,0.0016227729502099998
unet_shuffle_inception_no_progressive,43.0,0.0033494061984426665
unet_shuffle_inception_no_progressive,66.0,0.0039701167261246674
unet_shuffle_inception_no_progressive,36.0,0.00261703545402175
unet_shuffle_inception_no_progressive,18.3333333333,0.000257922016317
unet_shuffle_inception_no_progressive,79.3333333333,0.00442298874259
unet_shuffle_inception_no_progressive,31.6666666667,0.000834297097754
unet_shuffle_inception_no_progressive,92.3333333333,0.00045053998474
unet_shuffle_inception_no_progressive,128.0,0.001886222918985
unet_shuffle_inception_no_progressive,154.333333333,0.00187747331802
unet_shuffle_inception_no_progressive,89.6666666667,0.00257628154941
unet_shuffle_inception_no_progressive,19.5,0.000748551295449
unet_shuffle_inception_no_progressive,143.0,0.0028120884671800003
unet_shuffle_inception_no_progressive,133.333333333,0.00163177784998
unet_shuffle_inception_no_progressive,85.6666666667,0.00116487708874
unet_shuffle_inception_no_progressive,63.6666666667,0.00273666460998
unet_shuffle_inception_no_progressive,51.6666666667,0.00297724455595
unet_shuffle_inception_no_progressive,75.0,0.0046567132521879995
unet_shuffle_inception_no_progressive,203.25,0.00468420935795
unet_shuffle_inception_no_progressive,188.25,0.00258464971557
unet_shuffle_inception_no_progressive,111.0,0.00657980656251
unet_shuffle_inception_no_progressive,16.3333333333,0.000494787993375
unet_shuffle_inception_no_progressive,43.3333333333,0.0029052720055925
unet_shuffle_inception_no_progressive,134.75,0.0102438870817
unet_shuffle_inception_no_progressive,242.25,0.0244285464287
unet_shuffle_inception_no_progressive,316.5,0.0192202869803
unet_shuffle_inception_no_progressive,334.8,0.0265828073025
unet_shuffle_inception_no_progressive,421.6,0.0362394154072
unet_shuffle_inception_no_progressive,646.5,0.0397722050548
unet_shuffle_inception_no_progressive,720.75,0.065631493926
unet_shuffle_inception_no_progressive,753.5,0.0493537150323
unet_shuffle_inception_no_progressive,826.5,0.0703901052475
unet_shuffle_inception_no_progressive,806.5,0.0632235631347
unet_shuffle_inception_no_progressive,736.5,0.0365993231535
unet_shuffle_inception_no_progressive,697.5,0.0548881851137
unet_shuffle_inception_no_progressive,659.25,0.0422026738524
unet_shuffle_inception_no_progressive,560.25,0.0212053712457
unet_shuffle_inception_no_progressive,466.25,0.0150400996208
unet_shuffle_inception_no_progressive,347.25,0.0135290510952
unet_shuffle_inception_no_progressive,215.5,0.00380284013227
unet_shuffle_inception_no_progressive,130.666666667,0.00579337636009
unet_shuffle_inception_no_progressive,62.0,0.00406864733668
unet_shuffle_inception_no_progressive,76.0,0.00897096469998
unet_shuffle_inception_no_progressive,99.0,0.010346647352
unet_shuffle_inception_no_progressive,182.0,0.0153033491224
unet_shuffle_inception_no_progressive,323.0,0.0254594013095
unet_shuffle_inception_no_progressive,472.0,0.0388745181262
unet_shuffle_inception_no_progressive,506.0,0.0447675623
unet_shuffle_inception_no_progressive,529.0,0.1005354207011
unet_shuffle_inception_no_progressive,534.0,0.0542040430009
unet_shuffle_inception_no_progressive,567.0,0.0567205660045
unet_shuffle_inception_no_progressive,441.0,0.0422662459314
unet_shuffle_inception_no_progressive,445.0,0.0438056588173
unet_shuffle_inception_no_progressive,561.0,0.0677970424294
unet_shuffle_inception_no_progressive,589.0,0.0633936561644
unet_shuffle_inception_no_progressive,575.0,0.0652406439185
unet_shuffle_inception_no_progressive,523.0,0.0533371455967
unet_shuffle_inception_no_progressive,350.0,0.022260309197
unet_shuffle_inception_no_progressive,383.0,0.0301317833364
unet_shuffle_inception_no_progressive,358.0,0.0256039984524
unet_shuffle_inception_no_progressive,327.0,0.0218793172389
unet_shuffle_inception_no_progressive,290.0,0.017528237775
unet_shuffle_inception_no_progressive,21.3333333333,0.000938542012591
unet_shuffle_inception_no_progressive,56.75,0.00368977338076
unet_shuffle_inception_no_progressive,68.75,0.0023904570844
unet_shuffle_inception_no_progressive,70.0,0.005019408185035001
unet_shuffle_inception_no_progressive,62.5,0.00224956613965
unet_shuffle_inception_no_progressive,49.75,0.00316168670543
unet_shuffle_inception_no_progressive,198.0,0.01120478380471
unet_shuffle_inception_no_progressive,128.5,0.0075346856901644995
unet_shuffle_inception_no_progressive,176.5,0.0290883760899
unet_shuffle_inception_no_progressive,177.5,0.00295416987501
unet_shuffle_inception_no_progressive,205.0,0.008418082259590001
