PSNR_loss,BCE_loss,TP,FP,TN,FN,Sensitivity,Specificity,DICE,C
,0.008138320639490836,19.572971748994473,18.98555375472583,262020.202233181,85.24539174081039,0.10680938174986009,0.9999275294923126,0.11731316493708317,unet_shuffle_inception_no_progressive
