Modality,Annotation Size,TP
unet_shuffle_inception_no_progressive,86.25,0.00118297734298
unet_shuffle_inception_no_progressive,146.25,56.068611145
unet_shuffle_inception_no_progressive,201.5,110.261657715
unet_shuffle_inception_no_progressive,225.0,119.147705078
unet_shuffle_inception_no_progressive,247.5,87.8750305176
unet_shuffle_inception_no_progressive,257.0,134.52784729
unet_shuffle_inception_no_progressive,265.75,103.048149109
unet_shuffle_inception_no_progressive,278.0,69.90951924955802
unet_shuffle_inception_no_progressive,199.25,21.0692672729
unet_shuffle_inception_no_progressive,147.75,0.0284951627254
unet_shuffle_inception_no_progressive,73.6666666667,7.38290837035e-05
unet_shuffle_inception_no_progressive,39.0,5.266662524757456
unet_shuffle_inception_no_progressive,32.3333333333,0.007520452061705
unet_shuffle_inception_no_progressive,9.5,3.60479475603e-07
unet_shuffle_inception_no_progressive,77.25,0.23857213393404245
unet_shuffle_inception_no_progressive,93.5,1.37600200105e-05
unet_shuffle_inception_no_progressive,30.0,0.0006347736075117664
unet_shuffle_inception_no_progressive,102.0,3.21669496595e-10
unet_shuffle_inception_no_progressive,160.666666667,1.85249628137e-11
unet_shuffle_inception_no_progressive,307.666666667,5.59769854709e-15
unet_shuffle_inception_no_progressive,385.666666667,3.34901660161e-16
unet_shuffle_inception_no_progressive,437.333333333,4.56209364588e-17
unet_shuffle_inception_no_progressive,514.0,5.599425370721775e-09
unet_shuffle_inception_no_progressive,568.333333333,4.00439298148e-14
unet_shuffle_inception_no_progressive,605.0,6.47694517377e-13
unet_shuffle_inception_no_progressive,687.666666667,2.51590501904e-11
unet_shuffle_inception_no_progressive,739.333333333,1.21006163423e-10
unet_shuffle_inception_no_progressive,736.0,4.3453494275e-11
unet_shuffle_inception_no_progressive,776.0,1.59747493012e-10
unet_shuffle_inception_no_progressive,740.333333333,1.49483442118e-12
unet_shuffle_inception_no_progressive,662.0,3.4959719581e-12
unet_shuffle_inception_no_progressive,536.333333333,5.249601534720001e-12
unet_shuffle_inception_no_progressive,393.0,1.7307474897700001e-12
unet_shuffle_inception_no_progressive,316.333333333,1.78947243308e-13
unet_shuffle_inception_no_progressive,265.333333333,4.59663231957e-13
unet_shuffle_inception_no_progressive,143.666666667,3.3695119719599996e-14
unet_shuffle_inception_no_progressive,59.5,2.3002422441539585e-05
unet_shuffle_inception_no_progressive,46.6666666667,9.64896774292
unet_shuffle_inception_no_progressive,26.5,8.6066840367389e-05
unet_shuffle_inception_no_progressive,43.0,1.0571389136924085
unet_shuffle_inception_no_progressive,66.0,10.811290609695282
unet_shuffle_inception_no_progressive,36.0,7.846261118293673e-05
unet_shuffle_inception_no_progressive,18.3333333333,7.3663072726e-06
unet_shuffle_inception_no_progressive,79.3333333333,0.00127957039513
unet_shuffle_inception_no_progressive,31.6666666667,0.00318611925468
unet_shuffle_inception_no_progressive,92.3333333333,30.282125473
unet_shuffle_inception_no_progressive,128.0,43.10115242005
unet_shuffle_inception_no_progressive,154.333333333,55.5630073547
unet_shuffle_inception_no_progressive,89.6666666667,7.373486349477768
unet_shuffle_inception_no_progressive,19.5,0.055038612379552536
unet_shuffle_inception_no_progressive,143.0,39.4563293457
unet_shuffle_inception_no_progressive,133.333333333,21.9208164215
unet_shuffle_inception_no_progressive,85.6666666667,13.2262487411
unet_shuffle_inception_no_progressive,63.6666666667,0.000194233522052
unet_shuffle_inception_no_progressive,51.6666666667,0.000354945193976
unet_shuffle_inception_no_progressive,75.0,6.491609573351054
unet_shuffle_inception_no_progressive,203.25,39.8538513184
unet_shuffle_inception_no_progressive,188.25,22.1916503906
unet_shuffle_inception_no_progressive,111.0,0.000304621440591
unet_shuffle_inception_no_progressive,16.3333333333,3.7902527747480663
unet_shuffle_inception_no_progressive,43.3333333333,9.431833267259895
unet_shuffle_inception_no_progressive,134.75,1.80098868441e-05
unet_shuffle_inception_no_progressive,242.25,3.70011366613e-05
unet_shuffle_inception_no_progressive,316.5,9.00888844626e-05
unet_shuffle_inception_no_progressive,334.8,0.000344910979038
unet_shuffle_inception_no_progressive,421.6,0.0014934912324
unet_shuffle_inception_no_progressive,646.5,0.00364000443369
unet_shuffle_inception_no_progressive,720.75,0.00271504558623
unet_shuffle_inception_no_progressive,753.5,0.00248589902185
unet_shuffle_inception_no_progressive,826.5,0.002014600439
unet_shuffle_inception_no_progressive,806.5,0.00147980393376
unet_shuffle_inception_no_progressive,736.5,0.00262074149214
unet_shuffle_inception_no_progressive,697.5,0.00343115394935
unet_shuffle_inception_no_progressive,659.25,0.00408388162032
unet_shuffle_inception_no_progressive,560.25,0.00783324241638
unet_shuffle_inception_no_progressive,466.25,0.0280794035643
unet_shuffle_inception_no_progressive,347.25,0.231223553419
unet_shuffle_inception_no_progressive,215.5,0.0984596908092
unet_shuffle_inception_no_progressive,130.666666667,0.0134523306042
unet_shuffle_inception_no_progressive,62.0,0.0012703781610311862
unet_shuffle_inception_no_progressive,76.0,2.86600220534e-06
unet_shuffle_inception_no_progressive,99.0,4.33551722381e-05
unet_shuffle_inception_no_progressive,182.0,1.00931556517e-05
unet_shuffle_inception_no_progressive,323.0,1.26368995552e-05
unet_shuffle_inception_no_progressive,472.0,1.80687743523e-06
unet_shuffle_inception_no_progressive,506.0,3.54930875801e-07
unet_shuffle_inception_no_progressive,529.0,5.726814589117677e-09
unet_shuffle_inception_no_progressive,534.0,7.04330549439e-09
unet_shuffle_inception_no_progressive,567.0,1.49680623451e-08
unet_shuffle_inception_no_progressive,441.0,2.9821997316e-08
unet_shuffle_inception_no_progressive,445.0,2.99192812747e-08
unet_shuffle_inception_no_progressive,561.0,2.243775582e-10
unet_shuffle_inception_no_progressive,589.0,8.8842269762995e-08
unet_shuffle_inception_no_progressive,575.0,2.15801199133e-09
unet_shuffle_inception_no_progressive,523.0,1.32688526833e-08
unet_shuffle_inception_no_progressive,350.0,0.015132656822257024
unet_shuffle_inception_no_progressive,383.0,1.55161319526e-06
unet_shuffle_inception_no_progressive,358.0,1.02372905531e-05
unet_shuffle_inception_no_progressive,327.0,6.35407923255e-05
unet_shuffle_inception_no_progressive,290.0,0.0112308543175
unet_shuffle_inception_no_progressive,21.3333333333,1.41238581364e-06
unet_shuffle_inception_no_progressive,56.75,9.06027053134e-05
unet_shuffle_inception_no_progressive,68.75,0.000211706530536
unet_shuffle_inception_no_progressive,70.0,0.00031206469520835
unet_shuffle_inception_no_progressive,62.5,0.00103187910281
unet_shuffle_inception_no_progressive,49.75,0.00142956001218
unet_shuffle_inception_no_progressive,198.0,0.016828677617
unet_shuffle_inception_no_progressive,128.5,3.6355577576198e-08
unet_shuffle_inception_no_progressive,176.5,0.475989878178
unet_shuffle_inception_no_progressive,177.5,1.16870560305e-05
unet_shuffle_inception_no_progressive,205.0,0.00010130369901185
unet_shuffle_inception_no_progressive,189.5,5.32067346573
unet_shuffle_inception_no_progressive,201.0,5.07604227096e-07
unet_shuffle_inception_no_progressive,207.5,3.82132077217
unet_shuffle_inception_no_progressive,175.0,4.71794514567e-09
unet_shuffle_inception_no_progressive,192.0,11.993550300654457
unet_shuffle_inception_no_progressive,160.5,1.65174089684e-11
unet_shuffle_inception_no_progressive,279.0,3.08968400955
unet_shuffle_inception_no_progressive,291.0,2.11998319626
unet_shuffle_inception_no_progressive,263.0,1.71893107891
unet_shuffle_inception_no_progressive,299.0,5.39381885529
unet_shuffle_inception_no_progressive,285.0,17.355267286305
unet_shuffle_inception_no_progressive,267.0,6.56981992722
unet_shuffle_inception_no_progressive,230.0,12.0932788849
unet_shuffle_inception_no_progressive,216.0,74.4210395812
unet_shuffle_inception_no_progressive,189.0,4.99456310272
unet_shuffle_inception_no_progressive,187.0,1.96567690372
unet_shuffle_inception_no_progressive,159.0,24.6131034493265
unet_shuffle_inception_no_progressive,148.0,0.299739509821
unet_shuffle_inception_no_progressive,166.0,0.216033995152
unet_shuffle_inception_no_progressive,106.0,0.0065227500163
unet_shuffle_inception_no_progressive,19.3333333333,1.02617640607e-07
unet_shuffle_inception_no_progressive,24.75,0.00012445269464912999
unet_shuffle_inception_no_progressive,31.5,2.19916564674e-05
unet_shuffle_inception_no_progressive,23.75,0.000163036558661
unet_shuffle_inception_no_progressive,69.75,0.037485036999
unet_shuffle_inception_no_progressive,78.25,0.352652013302
unet_shuffle_inception_no_progressive,83.75,0.288423597813
unet_shuffle_inception_no_progressive,94.25,0.25303208828
unet_shuffle_inception_no_progressive,71.0,0.00421094382182
unet_shuffle_inception_no_progressive,35.5,9.22584058571e-06
unet_shuffle_inception_no_progressive,36.25,0.16098624840446205
unet_shuffle_inception_no_progressive,80.75,41.5411300659
unet_shuffle_inception_no_progressive,57.5,0.681975007057
unet_shuffle_inception_no_progressive,93.6666666667,27.5405426025
unet_shuffle_inception_no_progressive,133.666666667,58.5051803589
unet_shuffle_inception_no_progressive,146.333333333,41.0400161743
unet_shuffle_inception_no_progressive,49.0,4.3010981976985
unet_shuffle_inception_no_progressive,65.0,0.017549758777
unet_shuffle_inception_no_progressive,45.0,0.251496545815309
unet_shuffle_inception_no_progressive,53.75,13.9875831604
unet_shuffle_inception_no_progressive,12.5,1.448456118172832e-05
unet_shuffle_inception_no_progressive,90.0,21.05797232921046
unet_shuffle_inception_no_progressive,227.0,34.7805099487
unet_shuffle_inception_no_progressive,272.0,29.4186973572
unet_shuffle_inception_no_progressive,265.0,28.8605041504
unet_shuffle_inception_no_progressive,162.0,0.143840819597
unet_shuffle_inception_no_progressive,67.0,0.00110120349564
unet_shuffle_inception_no_progressive,45.3333333333,0.132593080401
unet_shuffle_inception_no_progressive,11.25,3.18103911556e-16
unet_shuffle_inception_no_progressive,47.5,8.32355927238e-10
unet_shuffle_inception_no_progressive,48.5,8.24554313716e-10
unet_shuffle_inception_no_progressive,30.5,2.53709386833e-10
unet_shuffle_inception_no_progressive,212.0,53.9033203125
unet_shuffle_inception_no_progressive,169.0,69.5026231064009
unet_shuffle_inception_no_progressive,79.5,43.1478996277
unet_shuffle_inception_no_progressive,34.25,1.39166986628e-05
unet_shuffle_inception_no_progressive,26.3333333333,0.015323273870537064
unet_shuffle_inception_no_progressive,20.5,0.769639968872
unet_shuffle_inception_no_progressive,17.5,0.2911383308391063
unet_shuffle_inception_no_progressive,8.5,0.0193180534989
unet_shuffle_inception_no_progressive,26.6666666667,3.24424149767e-07
unet_shuffle_inception_no_progressive,49.6666666667,0.000519313786126872
unet_shuffle_inception_no_progressive,45.6666666667,1.63404888553e-06
unet_shuffle_inception_no_progressive,27.3333333333,5.17850935466e-07
unet_shuffle_inception_no_progressive,52.6666666667,1.4670553174382714e-14
unet_shuffle_inception_no_progressive,39.6666666667,2.37247860246e-11
unet_shuffle_inception_no_progressive,14.3333333333,0.000304924731608
unet_shuffle_inception_no_progressive,179.666666667,0.017290238291
unet_shuffle_inception_no_progressive,268.333333333,235.266693115
unet_shuffle_inception_no_progressive,55.0,0.0044515446934385
unet_shuffle_inception_no_progressive,6.5,5.272380292355e-06
unet_shuffle_inception_no_progressive,39.5,0.00014648853175449998
unet_shuffle_inception_no_progressive,38.25,3.3297264576
unet_shuffle_inception_no_progressive,61.25,31.0821437836
unet_shuffle_inception_no_progressive,85.75,52.3351821899
unet_shuffle_inception_no_progressive,98.75,72.4296569824
unet_shuffle_inception_no_progressive,97.25,73.2370376587
unet_shuffle_inception_no_progressive,66.75,42.4476242065
unet_shuffle_inception_no_progressive,41.3333333333,10.6972026825
unet_shuffle_inception_no_progressive,84.0,5.26957410329e-05
unet_shuffle_inception_no_progressive,108.666666667,0.000527695869096
unet_shuffle_inception_no_progressive,149.0,0.00111913646106
unet_shuffle_inception_no_progressive,163.666666667,0.00720964977518
unet_shuffle_inception_no_progressive,159.666666667,0.0127623528242
unet_shuffle_inception_no_progressive,190.333333333,0.00546460459009
unet_shuffle_inception_no_progressive,260.333333333,0.067306227982
