Modality,Annotation Size,TN
unet_shuffle_inception_no_progressive,38.6666666667,262118.953125
unet_shuffle_inception_no_progressive,163.0,261980.84375
unet_shuffle_inception_no_progressive,131.5,262012.828125
unet_shuffle_inception_no_progressive,108.5,262030.90625
unet_shuffle_inception_no_progressive,57.6666666667,262098.5
unet_shuffle_inception_no_progressive,46.0,262083.46875
unet_shuffle_inception_no_progressive,64.5,262092.28125
unet_shuffle_inception_no_progressive,60.75,262071.875
unet_shuffle_inception_no_progressive,35.3333333333,262096.5859375
unet_shuffle_inception_no_progressive,24.6666666667,262098.90625
unet_shuffle_inception_no_progressive,42.6666666667,262094.65625
unet_shuffle_inception_no_progressive,27.75,262121.796875
unet_shuffle_inception_no_progressive,167.0,262054.75
unet_shuffle_inception_no_progressive,241.0,261846.15625
unet_shuffle_inception_no_progressive,223.75,261835.5625
unet_shuffle_inception_no_progressive,179.333333333,261898.125
unet_shuffle_inception_no_progressive,45.75,262096.90625
unet_shuffle_inception_no_progressive,35.6666666667,262108.96875
unet_shuffle_inception_no_progressive,166.25,261831.640625
unet_shuffle_inception_no_progressive,250.25,261790.015625
unet_shuffle_inception_no_progressive,303.75,261774.28125
unet_shuffle_inception_no_progressive,366.5,261815.0625
unet_shuffle_inception_no_progressive,436.75,261656.921875
unet_shuffle_inception_no_progressive,486.25,261635.546875
unet_shuffle_inception_no_progressive,550.25,261550.59375
unet_shuffle_inception_no_progressive,547.75,261556.25
unet_shuffle_inception_no_progressive,557.75,261540.765625
unet_shuffle_inception_no_progressive,555.25,261572.71875
unet_shuffle_inception_no_progressive,541.0,261597.609375
unet_shuffle_inception_no_progressive,520.0,261622.6875
unet_shuffle_inception_no_progressive,482.75,261662.375
unet_shuffle_inception_no_progressive,444.0,261692.078125
unet_shuffle_inception_no_progressive,322.5,261822.578125
unet_shuffle_inception_no_progressive,267.75,261919.765625
unet_shuffle_inception_no_progressive,231.5,261948.96875
unet_shuffle_inception_no_progressive,92.5,262044.28125
unet_shuffle_inception_no_progressive,246.5,261950.6875
unet_shuffle_inception_no_progressive,308.0,261772.8125
unet_shuffle_inception_no_progressive,381.0,261859.875
unet_shuffle_inception_no_progressive,540.75,261730.90625
unet_shuffle_inception_no_progressive,605.75,261444.9375
unet_shuffle_inception_no_progressive,678.5,261356.75
unet_shuffle_inception_no_progressive,700.25,261478.25
unet_shuffle_inception_no_progressive,759.25,261426.859375
unet_shuffle_inception_no_progressive,777.5,261281.9375
unet_shuffle_inception_no_progressive,787.0,261314.578125
unet_shuffle_inception_no_progressive,775.5,261470.65625
unet_shuffle_inception_no_progressive,720.5,261369.09375
unet_shuffle_inception_no_progressive,674.75,261550.96875
unet_shuffle_inception_no_progressive,406.25,261800.859375
unet_shuffle_inception_no_progressive,338.25,261776.859375
unet_shuffle_inception_no_progressive,288.5,261921.953125
unet_shuffle_inception_no_progressive,257.25,261913.609375
unet_shuffle_inception_no_progressive,197.25,261909.78125
unet_shuffle_inception_no_progressive,93.25,261959.5625
unet_shuffle_inception_no_progressive,89.75,262020.6875
unet_shuffle_inception_no_progressive,119.142857143,262042.78125
unet_shuffle_inception_no_progressive,295.75,261807.1015625
unet_shuffle_inception_no_progressive,490.0,261735.125
unet_shuffle_inception_no_progressive,585.75,261566.125
unet_shuffle_inception_no_progressive,685.5,261368.765625
unet_shuffle_inception_no_progressive,754.25,261463.828125
unet_shuffle_inception_no_progressive,798.25,261417.984375
unet_shuffle_inception_no_progressive,811.0,261228.84375
unet_shuffle_inception_no_progressive,782.5,261244.890625
unet_shuffle_inception_no_progressive,776.5,261323.796875
unet_shuffle_inception_no_progressive,772.0,261345.828125
unet_shuffle_inception_no_progressive,746.5,261377.9375
unet_shuffle_inception_no_progressive,689.25,261403.96875
unet_shuffle_inception_no_progressive,608.5,261516.953125
unet_shuffle_inception_no_progressive,489.5,261691.9375
unet_shuffle_inception_no_progressive,310.25,261899.96875
unet_shuffle_inception_no_progressive,228.25,261966.90625
unet_shuffle_inception_no_progressive,91.8571428571,262014.8125
unet_shuffle_inception_no_progressive,103.25,262010.578125
unet_shuffle_inception_no_progressive,129.0,261988.328125
unet_shuffle_inception_no_progressive,132.0,261963.25
unet_shuffle_inception_no_progressive,122.5,261944.28125
unet_shuffle_inception_no_progressive,199.0,261930.265625
unet_shuffle_inception_no_progressive,294.0,261833.15625
unet_shuffle_inception_no_progressive,546.0,261597.40625
unet_shuffle_inception_no_progressive,739.0,261404.8125
unet_shuffle_inception_no_progressive,1009.0,261132.515625
unet_shuffle_inception_no_progressive,1127.0,261011.5625
unet_shuffle_inception_no_progressive,625.0,261513.734375
unet_shuffle_inception_no_progressive,621.0,261518.09375
unet_shuffle_inception_no_progressive,1221.0,260922.53125
unet_shuffle_inception_no_progressive,1142.0,261001.84375
unet_shuffle_inception_no_progressive,1020.0,261123.90625
unet_shuffle_inception_no_progressive,75.1666666667,262050.09375
unet_shuffle_inception_no_progressive,123.0,262019.03125
unet_shuffle_inception_no_progressive,75.75,262047.8125
unet_shuffle_inception_no_progressive,77.3333333333,261998.671875
unet_shuffle_inception_no_progressive,72.1666666667,262065.28125
unet_shuffle_inception_no_progressive,165.333333333,262052.953125
unet_shuffle_inception_no_progressive,314.333333333,261836.328125
unet_shuffle_inception_no_progressive,219.8,261793.53125
unet_shuffle_inception_no_progressive,236.833333333,261711.953125
unet_shuffle_inception_no_progressive,269.5,261633.109375
unet_shuffle_inception_no_progressive,265.25,261862.015625
unet_shuffle_inception_no_progressive,306.0,261825.90625
unet_shuffle_inception_no_progressive,240.666666667,261899.9375
unet_shuffle_inception_no_progressive,90.6666666667,262055.28125
unet_shuffle_inception_no_progressive,138.0,262005.875
unet_shuffle_inception_no_progressive,206.0,261937.96875
unet_shuffle_inception_no_progressive,24.25,262120.9375
unet_shuffle_inception_no_progressive,28.5,262112.890625
unet_shuffle_inception_no_progressive,56.0,262079.875
unet_shuffle_inception_no_progressive,242.0,261943.75
unet_shuffle_inception_no_progressive,308.333333333,261605.75
unet_shuffle_inception_no_progressive,307.5,261862.40625
unet_shuffle_inception_no_progressive,422.75,261773.3125
unet_shuffle_inception_no_progressive,447.25,261721.390625
unet_shuffle_inception_no_progressive,456.0,261698.1875
unet_shuffle_inception_no_progressive,461.0,261762.625
unet_shuffle_inception_no_progressive,481.0,261601.03125
unet_shuffle_inception_no_progressive,520.5,261586.640625
unet_shuffle_inception_no_progressive,525.25,261570.5
unet_shuffle_inception_no_progressive,548.5,261580.28125
unet_shuffle_inception_no_progressive,552.0,261572.546875
unet_shuffle_inception_no_progressive,528.5,261679.75
unet_shuffle_inception_no_progressive,540.5,261531.59375
unet_shuffle_inception_no_progressive,551.75,261535.21875
unet_shuffle_inception_no_progressive,416.0,261660.734375
unet_shuffle_inception_no_progressive,333.5,261737.40625
unet_shuffle_inception_no_progressive,315.5,261805.40625
unet_shuffle_inception_no_progressive,181.25,261967.59375
unet_shuffle_inception_no_progressive,126.5,261938.828125
unet_shuffle_inception_no_progressive,80.25,262008.359375
unet_shuffle_inception_no_progressive,59.6666666667,262074.53125
unet_shuffle_inception_no_progressive,62.6666666667,262074.046875
unet_shuffle_inception_no_progressive,68.6666666667,262067.90625
unet_shuffle_inception_no_progressive,75.3333333333,262081.53125
unet_shuffle_inception_no_progressive,40.6666666667,262092.890625
unet_shuffle_inception_no_progressive,54.3333333333,262076.875
unet_shuffle_inception_no_progressive,16.4,262138.375
unet_shuffle_inception_no_progressive,23.5714285714,262111.6875
unet_shuffle_inception_no_progressive,42.7142857143,262107.125
unet_shuffle_inception_no_progressive,87.25,262083.640625
unet_shuffle_inception_no_progressive,25.5,262116.875
unet_shuffle_inception_no_progressive,44.5,261788.9765625
unet_shuffle_inception_no_progressive,63.5,262076.203125
unet_shuffle_inception_no_progressive,306.333333333,261929.5
unet_shuffle_inception_no_progressive,351.666666667,261764.78125
unet_shuffle_inception_no_progressive,428.666666667,261646.09375
unet_shuffle_inception_no_progressive,589.333333333,261437.03125
unet_shuffle_inception_no_progressive,757.0,261278.453125
unet_shuffle_inception_no_progressive,943.0,261391.90625
unet_shuffle_inception_no_progressive,908.0,261152.8125
unet_shuffle_inception_no_progressive,810.666666667,261459.828125
unet_shuffle_inception_no_progressive,686.666666667,261328.21875
unet_shuffle_inception_no_progressive,581.0,261741.84375
unet_shuffle_inception_no_progressive,135.0,261995.90625
unet_shuffle_inception_no_progressive,42.5,262039.96875
unet_shuffle_inception_no_progressive,33.6666666667,262092.46875
unet_shuffle_inception_no_progressive,228.0,261843.03125
unet_shuffle_inception_no_progressive,338.0,261688.40625
unet_shuffle_inception_no_progressive,902.0,261115.6875
unet_shuffle_inception_no_progressive,939.0,260943.21875
unet_shuffle_inception_no_progressive,904.0,261151.953125
unet_shuffle_inception_no_progressive,793.0,260912.40625
unet_shuffle_inception_no_progressive,693.0,261342.0
unet_shuffle_inception_no_progressive,633.0,261472.609375
unet_shuffle_inception_no_progressive,616.0,261499.21875
unet_shuffle_inception_no_progressive,592.0,261529.34375
unet_shuffle_inception_no_progressive,543.0,261576.578125
unet_shuffle_inception_no_progressive,398.0,261729.21875
unet_shuffle_inception_no_progressive,235.0,261915.90625
unet_shuffle_inception_no_progressive,411.75,261660.375
unet_shuffle_inception_no_progressive,526.5,261439.6875
unet_shuffle_inception_no_progressive,503.75,261594.3125
unet_shuffle_inception_no_progressive,503.0,261646.609375
unet_shuffle_inception_no_progressive,404.25,261690.8125
unet_shuffle_inception_no_progressive,313.25,261826.78125
unet_shuffle_inception_no_progressive,170.75,261946.90625
unet_shuffle_inception_no_progressive,178.5,261772.8125
unet_shuffle_inception_no_progressive,297.25,261946.546875
unet_shuffle_inception_no_progressive,389.0,261766.0625
unet_shuffle_inception_no_progressive,438.0,261678.8125
unet_shuffle_inception_no_progressive,198.5,261929.875
unet_shuffle_inception_no_progressive,139.333333333,262025.078125
unet_shuffle_inception_no_progressive,236.5,261911.6875
unet_shuffle_inception_no_progressive,298.0,261897.90625
