Modality,Annotation Size,Sensitivity
unet_shuffle_inception_no_progressive,162.0,0.0008879062309229
unet_shuffle_inception_no_progressive,67.0,1.5084980437677485e-05
unet_shuffle_inception_no_progressive,45.3333333333,0.002455427504952
unet_shuffle_inception_no_progressive,11.25,1.3254329648166666e-17
unet_shuffle_inception_no_progressive,47.5,3.6316556760491224e-11
unet_shuffle_inception_no_progressive,48.5,1.2883661151646511e-11
unet_shuffle_inception_no_progressive,30.5,9.396643956689482e-12
unet_shuffle_inception_no_progressive,212.0,0.3133913971647866
unet_shuffle_inception_no_progressive,169.0,0.33837453392571604
unet_shuffle_inception_no_progressive,79.5,0.6439985202387818
unet_shuffle_inception_no_progressive,34.25,3.313499486548705e-07
unet_shuffle_inception_no_progressive,26.3333333333,0.0003563775610932747
unet_shuffle_inception_no_progressive,20.5,0.0296015372643395
unet_shuffle_inception_no_progressive,17.5,0.013233559775597429
unet_shuffle_inception_no_progressive,8.5,0.0016098377343588
unet_shuffle_inception_no_progressive,26.6666666667,1.7074954959340643e-08
unet_shuffle_inception_no_progressive,49.6666666667,8.378056598008383e-06
unet_shuffle_inception_no_progressive,45.6666666667,2.5532013184522542e-08
