Modality,Annotation Size,DICE
lpd_unet_0_1,52.5,0.0003877986614696
lpd_unet_0_1,40.5,0.00214538646706035
lpd_unet_0_1,78.0,9.998109149314333e-05
lpd_unet_0_1,112.0,0.14959185745301815
lpd_unet_0_1,122.0,0.0006495547868672999
lpd_unet_0_1,134.0,0.0002496869988771
lpd_unet_0_1,150.0,0.0027312397405481
lpd_unet_0_1,180.0,0.0003361238385156
lpd_unet_0_1,186.0,0.0001880406269279007
lpd_unet_0_1,202.0,0.0003696495711543
lpd_unet_0_1,194.0,0.000300682399649
lpd_unet_0_1,214.0,0.0002825251893021
lpd_unet_0_1,54.5,0.00011502329416988665
lpd_unet_0_1,69.25,0.021345539723024765
lpd_unet_0_1,83.25,2.855883200043441e-05
lpd_unet_0_1,69.0,0.03214422132344883
lpd_unet_0_1,38.0,0.00022197760659774238
lpd_unet_0_1,54.0,0.00441072027314242
lpd_unet_0_1,95.5,0.4922692830462792
lpd_unet_0_1,161.0,0.22887698097368123
lpd_unet_0_1,314.5,0.7458789828129524
lpd_unet_0_1,351.0,0.6055140545956578
lpd_unet_0_1,389.75,0.7705531834628129
lpd_unet_0_1,247.714285714,0.7098234769748826
lpd_unet_0_1,240.75,0.6689447101331473
lpd_unet_0_1,237.555555556,0.0430666892418097
lpd_unet_0_1,242.1,0.5146940935028644
lpd_unet_0_1,304.181818182,0.3208579495710461
lpd_unet_0_1,297.909090909,0.3506852614338331
lpd_unet_0_1,355.727272727,0.3737721606663988
lpd_unet_0_1,311.636363636,0.4488561822603114
lpd_unet_0_1,284.181818182,0.3847651744605123
lpd_unet_0_1,219.272727273,0.3841698112423227
lpd_unet_0_1,143.363636364,0.3610255405113436
lpd_unet_0_1,127.285714286,0.2963545590547297
lpd_unet_0_1,67.4285714286,0.0002883364748993
lpd_unet_0_1,58.5714285714,0.1294856322493794
lpd_unet_0_1,88.5,5.048494740030777e-09
lpd_unet_0_1,35.0,5.8632323401825905e-05
lpd_unet_0_1,10.0,0.0002340097365702226
lpd_unet_0_1,51.5,3.537055213808145e-06
lpd_unet_0_1,86.0,0.09470961995808454
lpd_unet_0_1,83.0,0.14300356003706474
lpd_unet_0_1,82.0,0.13051186192032785
lpd_unet_0_1,57.0,0.036587955884588665
lpd_unet_0_1,15.0,0.0003220903972476226
lpd_unet_0_1,20.0,8.745958234783557e-05
lpd_unet_0_1,22.0,0.000187393633631913
lpd_unet_0_1,49.3333333333,3.1199027600164803e-07
lpd_unet_0_1,61.2,3.1213096615763008e-06
lpd_unet_0_1,48.0,0.0003209762743329676
lpd_unet_0_1,44.3333333333,6.718444049908315e-07
lpd_unet_0_1,130.0,0.3228076639726736
lpd_unet_0_1,195.0,0.13568096800735124
lpd_unet_0_1,275.0,0.3436512171668847
lpd_unet_0_1,249.0,0.1614154773302065
lpd_unet_0_1,57.25,0.1725504577171855
lpd_unet_0_1,179.0,0.5246698089575327
lpd_unet_0_1,194.5,0.20856504055709083
lpd_unet_0_1,4.0,5.592836730218186e-05
lpd_unet_0_1,11.0,0.00010154517733968252
lpd_unet_0_1,31.0,0.0009473381536166522
lpd_unet_0_1,55.6666666667,0.0013104943247122
lpd_unet_0_1,76.6666666667,0.0037461682926516
lpd_unet_0_1,95.3333333333,0.0222923154605142
lpd_unet_0_1,94.5,0.0194263238273754
lpd_unet_0_1,80.5,0.006417892445939
lpd_unet_0_1,69.5,0.0074922596923207
lpd_unet_0_1,53.0,0.001038967997919175
lpd_unet_0_1,41.5,0.0011656257469311745
lpd_unet_0_1,24.5,0.0006312507312828874
lpd_unet_0_1,49.5,0.0013913207712214501
lpd_unet_0_1,53.5,0.0002054769807503
lpd_unet_0_1,87.0,0.02339361304231333
lpd_unet_0_1,2.0,5.268894707766687e-05
lpd_unet_0_1,3.0,8.251654536677251e-05
lpd_unet_0_1,9.0,0.0001622590668662252
lpd_unet_0_1,92.0,0.00804596733431865
lpd_unet_0_1,88.0,0.0031883766318239
lpd_unet_0_1,116.0,0.14428895488796167
lpd_unet_0_1,64.0,0.041008403873921795
lpd_unet_0_1,37.0,0.000186463729354558
lpd_unet_0_1,25.0,0.006479498070039002
lpd_unet_0_1,8.0,4.657890552632228e-05
lpd_unet_0_1,220.25,0.4839778102875131
lpd_unet_0_1,434.5,0.676780655660158
lpd_unet_0_1,464.25,0.5835474497728524
lpd_unet_0_1,356.5,0.5541909152448833
lpd_unet_0_1,132.25,0.0061743023438804
lpd_unet_0_1,86.5,4.569079610640859e-05
lpd_unet_0_1,119.0,0.13562973407335896
lpd_unet_0_1,112.5,0.0001082228523211
lpd_unet_0_1,140.0,4.828928974070156e-05
lpd_unet_0_1,29.0,0.001579047722084212
lpd_unet_0_1,51.0,0.0024327263003660997
lpd_unet_0_1,131.0,0.0
lpd_unet_0_1,212.25,0.0
lpd_unet_0_1,260.0,0.0
lpd_unet_0_1,341.25,0.0
lpd_unet_0_1,378.75,0.0
lpd_unet_0_1,400.5,0.0
lpd_unet_0_1,429.25,0.0
lpd_unet_0_1,454.75,0.0
lpd_unet_0_1,457.5,0.0
lpd_unet_0_1,447.0,0.0
lpd_unet_0_1,432.25,0.0
lpd_unet_0_1,400.0,0.0
lpd_unet_0_1,367.75,0.0
lpd_unet_0_1,305.0,3.5085927450006048e-06
lpd_unet_0_1,213.5,0.0
lpd_unet_0_1,109.5,0.0
lpd_unet_0_1,5.0,3.4847561579729523e-08
lpd_unet_0_1,16.5,3.205855448115342e-06
lpd_unet_0_1,11.5,0.0001488625774173206
lpd_unet_0_1,41.0,0.023825736982843064
lpd_unet_0_1,61.3333333333,0.009925415914231305
lpd_unet_0_1,72.6666666667,0.0021648719521545
lpd_unet_0_1,72.0,0.0010600334311933
lpd_unet_0_1,70.3333333333,0.0010723528727325
lpd_unet_0_1,30.6666666667,0.0003139068634475164
lpd_unet_0_1,33.5,0.0008629686535726704
lpd_unet_0_1,34.5,3.4307114754531644e-05
lpd_unet_0_1,36.5,2.3686578820958757e-05
lpd_unet_0_1,36.875,7.211431919214909e-06
lpd_unet_0_1,58.25,0.0096889999472842
lpd_unet_0_1,21.5,0.0025203222684051
lpd_unet_0_1,28.3333333333,2.6879632745645e-05
lpd_unet_0_1,73.0,0.39548870996883295
lpd_unet_0_1,61.0,0.04985671191688601
lpd_unet_0_1,42.0,0.004066989883735367
lpd_unet_0_1,43.5,0.0013629883700554107
lpd_unet_0_1,6.66666666667,6.032862464410067e-05
lpd_unet_0_1,40.25,0.0006624067790529287
lpd_unet_0_1,37.25,0.0002489273904534
lpd_unet_0_1,30.75,3.709475632514066e-06
lpd_unet_0_1,44.6666666667,1.8569261336656377e-05
lpd_unet_0_1,87.6666666667,0.050053187476964384
lpd_unet_0_1,105.0,0.0045786424715487
lpd_unet_0_1,23.5,0.0007712800200334587
lpd_unet_0_1,36.1666666667,0.0001502187093257
lpd_unet_0_1,36.4,0.0004893757957958
lpd_unet_0_1,32.6666666667,2.9062707314117606e-05
lpd_unet_0_1,70.5,0.0006795900246657
lpd_unet_0_1,150.5,0.2174978242296664
lpd_unet_0_1,71.25,1.9751879226720937e-05
lpd_unet_0_1,44.0,0.00072024737767875
lpd_unet_0_1,34.0,0.0007679043936121539
lpd_unet_0_1,91.0,2.2420478918482693e-08
lpd_unet_0_1,15.3333333333,2.006677997830954e-05
lpd_unet_0_1,29.25,2.40764036626018e-05
lpd_unet_0_1,33.25,2.8851339033911045e-05
lpd_unet_0_1,16.25,4.780861377668449e-06
lpd_unet_0_1,58.75,4.960425538755644e-06
lpd_unet_0_1,86.25,5.2336641605244455e-06
lpd_unet_0_1,146.25,0.0645978883486813
lpd_unet_0_1,201.5,0.6156788857457133
lpd_unet_0_1,225.0,0.6770273243843716
lpd_unet_0_1,247.5,0.6173164285219147
lpd_unet_0_1,257.0,0.5153845767978992
lpd_unet_0_1,265.75,0.5256010034119498
lpd_unet_0_1,278.0,0.3473849357602803
lpd_unet_0_1,199.25,0.3689370192083389
lpd_unet_0_1,147.75,0.0015902208318707
lpd_unet_0_1,73.6666666667,8.640551093447362e-06
lpd_unet_0_1,39.0,0.0008275166306088773
lpd_unet_0_1,32.3333333333,3.22829613268251e-05
lpd_unet_0_1,9.5,3.073120645393161e-05
lpd_unet_0_1,77.25,0.0010611004332601501
lpd_unet_0_1,93.5,0.0004951185347694
lpd_unet_0_1,30.0,0.001538708945540719
lpd_unet_0_1,102.0,4.321703589807451e-06
lpd_unet_0_1,160.666666667,0.000392114967268
lpd_unet_0_1,307.666666667,0.0648324712280603
lpd_unet_0_1,385.666666667,0.26792592111079
lpd_unet_0_1,437.333333333,0.2389010720703031
lpd_unet_0_1,514.0,0.3373936421974188
lpd_unet_0_1,568.333333333,0.0722333041418609
lpd_unet_0_1,605.0,0.0133989251308269
lpd_unet_0_1,687.666666667,0.1397335905550356
lpd_unet_0_1,739.333333333,0.302625937189995
lpd_unet_0_1,736.0,0.3432704482600023
lpd_unet_0_1,776.0,0.3522240111717005
lpd_unet_0_1,740.333333333,0.3471787414287594
lpd_unet_0_1,662.0,0.376524920926106
lpd_unet_0_1,536.333333333,0.5025120850857101
lpd_unet_0_1,393.0,0.5761453536247358
lpd_unet_0_1,316.333333333,0.6115074299110997
lpd_unet_0_1,265.333333333,0.5036710873914527
lpd_unet_0_1,143.666666667,0.0552517414078846
lpd_unet_0_1,59.5,0.00020351953586609148
lpd_unet_0_1,46.6666666667,0.0023058524188024
lpd_unet_0_1,26.5,0.00045866444309404996
lpd_unet_0_1,43.0,0.0003918971006843942
lpd_unet_0_1,66.0,0.019852272285967018
lpd_unet_0_1,36.0,0.002046432220255823
lpd_unet_0_1,18.3333333333,3.0833244020662734e-05
lpd_unet_0_1,79.3333333333,0.0086844859604716
lpd_unet_0_1,31.6666666667,5.446673305754822e-06
lpd_unet_0_1,92.3333333333,0.0101289795266005
lpd_unet_0_1,128.0,0.2392827725827975
lpd_unet_0_1,154.333333333,0.3160521934105105
lpd_unet_0_1,89.6666666667,0.0195229404161932
lpd_unet_0_1,19.5,0.0002302589124450817
lpd_unet_0_1,143.0,0.07743442859681274
lpd_unet_0_1,133.333333333,6.970170932650628e-14
lpd_unet_0_1,85.6666666667,1.334643965898901e-13
lpd_unet_0_1,63.6666666667,3.812959042687716e-05
lpd_unet_0_1,51.6666666667,9.437890877831224e-06
lpd_unet_0_1,75.0,1.0964873606697528e-05
lpd_unet_0_1,203.25,0.3648781740311762
lpd_unet_0_1,188.25,0.5391761295734324
lpd_unet_0_1,111.0,0.0448022593300557
lpd_unet_0_1,16.3333333333,0.0006898260687907761
lpd_unet_0_1,43.3333333333,0.00369333571562655
lpd_unet_0_1,134.75,0.0
lpd_unet_0_1,242.25,0.0
lpd_unet_0_1,316.5,0.0
lpd_unet_0_1,334.8,0.0
lpd_unet_0_1,421.6,0.0
lpd_unet_0_1,646.5,0.0
lpd_unet_0_1,720.75,1.0092713810423003e-28
lpd_unet_0_1,753.5,1.2111211779291432e-27
lpd_unet_0_1,826.5,7.538486036753188e-23
lpd_unet_0_1,806.5,6.950984241311762e-21
lpd_unet_0_1,736.5,3.6649189768116815e-25
lpd_unet_0_1,697.5,4.382911121049841e-22
lpd_unet_0_1,659.25,5.754897529446396e-14
lpd_unet_0_1,560.25,6.465600221508944e-12
lpd_unet_0_1,466.25,1.2878231072098663e-11
lpd_unet_0_1,347.25,6.647658038964178e-11
lpd_unet_0_1,215.5,7.691464985071102e-11
lpd_unet_0_1,130.666666667,1.0905176735607328e-09
lpd_unet_0_1,62.0,0.0006118716328012401
lpd_unet_0_1,76.0,0.005297973115898
lpd_unet_0_1,99.0,0.3418372472726927
lpd_unet_0_1,182.0,0.4759192825576511
lpd_unet_0_1,323.0,0.5251867297474574
lpd_unet_0_1,472.0,0.6186879846677982
lpd_unet_0_1,506.0,0.4481210193316897
lpd_unet_0_1,529.0,0.1887660149643313
lpd_unet_0_1,534.0,0.3650043315010831
lpd_unet_0_1,567.0,0.3322222228244008
lpd_unet_0_1,441.0,0.387660949760202
lpd_unet_0_1,445.0,0.3402538526811999
lpd_unet_0_1,561.0,0.3436260779292844
lpd_unet_0_1,589.0,0.1719263434920123
lpd_unet_0_1,575.0,0.4138257700574348
lpd_unet_0_1,523.0,0.4409384302893991
lpd_unet_0_1,350.0,0.10355974597158875
lpd_unet_0_1,383.0,0.2169245356679078
lpd_unet_0_1,358.0,0.422560522735703
lpd_unet_0_1,327.0,0.564111647111456
lpd_unet_0_1,290.0,0.4500217535167069
lpd_unet_0_1,21.3333333333,2.6232802650813387e-06
lpd_unet_0_1,56.75,0.0071502699253672
lpd_unet_0_1,68.75,0.0179273196557573
lpd_unet_0_1,70.0,0.008212949468009436
lpd_unet_0_1,62.5,0.0022602871435868
lpd_unet_0_1,49.75,0.0003888728184734
lpd_unet_0_1,198.0,0.00035287002469689793
lpd_unet_0_1,128.5,0.030296029564953197
lpd_unet_0_1,176.5,1.0082470790788111e-08
lpd_unet_0_1,177.5,1.4832260352969126e-08
lpd_unet_0_1,205.0,0.10793129798533621
lpd_unet_0_1,189.5,2.3922011354133584e-08
lpd_unet_0_1,201.0,1.453522420001194e-08
lpd_unet_0_1,207.5,8.284999311283466e-09
lpd_unet_0_1,175.0,4.433430085525542e-09
lpd_unet_0_1,192.0,0.19605635950141706
lpd_unet_0_1,160.5,1.3098421527567003e-09
lpd_unet_0_1,279.0,7.171309249132125e-06
lpd_unet_0_1,291.0,8.308917246137475e-06
lpd_unet_0_1,263.0,5.528306802608036e-06
lpd_unet_0_1,299.0,2.5212351579492894e-06
lpd_unet_0_1,285.0,0.24052997477094787
lpd_unet_0_1,267.0,2.928893098609534e-06
lpd_unet_0_1,230.0,6.231892704207073e-06
lpd_unet_0_1,216.0,0.2918093036021999
lpd_unet_0_1,189.0,3.534622207156752e-05
lpd_unet_0_1,187.0,0.0004600452629603
lpd_unet_0_1,159.0,0.16016819729892395
lpd_unet_0_1,148.0,0.0056977795992139
lpd_unet_0_1,166.0,0.0044826616181734
lpd_unet_0_1,106.0,0.0005074777509108
lpd_unet_0_1,19.3333333333,4.3396584242024825e-06
lpd_unet_0_1,24.75,0.0005937945553670407
lpd_unet_0_1,31.5,6.427292333828643e-05
lpd_unet_0_1,23.75,0.000999789236696
lpd_unet_0_1,69.75,0.0002525767002744
lpd_unet_0_1,78.25,0.0010042194850182
lpd_unet_0_1,83.75,0.0023639703427883
lpd_unet_0_1,94.25,0.0047975708047598
lpd_unet_0_1,71.0,0.0008372934144553
lpd_unet_0_1,35.5,1.1489849931156946e-06
lpd_unet_0_1,36.25,0.004347992666038772
lpd_unet_0_1,80.75,7.770046358196515e-05
lpd_unet_0_1,57.5,2.0615918329355032e-05
lpd_unet_0_1,93.6666666667,0.0138971606201235
lpd_unet_0_1,133.666666667,0.4600652802575068
lpd_unet_0_1,146.333333333,0.455474541404598
lpd_unet_0_1,49.0,0.013111115147839851
lpd_unet_0_1,65.0,0.001248380097602
lpd_unet_0_1,45.0,0.006741846878597833
lpd_unet_0_1,53.75,0.0169985166438506
lpd_unet_0_1,12.5,7.437112310790305e-05
lpd_unet_0_1,90.0,0.09993035663558146
lpd_unet_0_1,227.0,0.3921842148573386
lpd_unet_0_1,272.0,0.4332243634902406
lpd_unet_0_1,265.0,0.4655735934662237
lpd_unet_0_1,162.0,0.4934913549060825
lpd_unet_0_1,67.0,0.0049721385338427
lpd_unet_0_1,45.3333333333,0.0015061230763163
lpd_unet_0_1,11.25,0.0
lpd_unet_0_1,47.5,1.0809176439489654e-05
lpd_unet_0_1,48.5,0.0
lpd_unet_0_1,30.5,0.0
lpd_unet_0_1,212.0,0.5265706467054284
lpd_unet_0_1,169.0,0.3789972822748602
lpd_unet_0_1,79.5,0.1272199089483838
lpd_unet_0_1,34.25,4.3136379310799296e-06
lpd_unet_0_1,26.3333333333,0.0001966282830766715
lpd_unet_0_1,20.5,0.0005979446318765
lpd_unet_0_1,17.5,0.0002862754948391324
lpd_unet_0_1,8.5,0.000235598337894
lpd_unet_0_1,26.6666666667,0.0033844687839083
lpd_unet_0_1,49.6666666667,0.009243106813627397
lpd_unet_0_1,45.6666666667,0.0169504575024322
lpd_unet_0_1,27.3333333333,0.0034034216989667
lpd_unet_0_1,52.6666666667,0.00010823132711570203
lpd_unet_0_1,39.6666666667,5.161092592635705e-07
lpd_unet_0_1,14.3333333333,4.125732412536136e-06
lpd_unet_0_1,179.666666667,0.5786035479740023
lpd_unet_0_1,268.333333333,0.7784336463052948
lpd_unet_0_1,55.0,0.00133455766892115
lpd_unet_0_1,6.5,0.00010346570129854422
lpd_unet_0_1,39.5,1.2556276283055619e-05
lpd_unet_0_1,38.25,2.043217004762446e-05
lpd_unet_0_1,61.25,0.0001711559017355
lpd_unet_0_1,85.75,0.0005406602451157
lpd_unet_0_1,98.75,0.0030213172164322
lpd_unet_0_1,97.25,0.0026506450795811
lpd_unet_0_1,66.75,0.0005432689445388
lpd_unet_0_1,41.3333333333,0.0001022826492199
lpd_unet_0_1,84.0,0.0004217519865735
lpd_unet_0_1,108.666666667,0.0008278096185873
lpd_unet_0_1,149.0,0.0012696679839942
lpd_unet_0_1,163.666666667,0.0022509947558083
lpd_unet_0_1,159.666666667,0.0026914815646478
lpd_unet_0_1,190.333333333,0.0019533335782934
lpd_unet_0_1,260.333333333,0.0019866147192644
lpd_unet_0_1,304.0,0.0015684940719205
lpd_unet_0_1,272.666666667,0.0024682704577221
lpd_unet_0_1,233.0,0.0054233174393107
lpd_unet_0_1,243.0,0.0068386790410276
lpd_unet_0_1,253.0,0.0035005665150317
lpd_unet_0_1,238.0,0.0039302602733049
lpd_unet_0_1,227.333333333,0.0024494550759823
lpd_unet_0_1,250.0,0.0018598026051183
lpd_unet_0_1,136.0,0.0015125861214366
lpd_unet_0_1,58.0,0.0018341850519943334
lpd_unet_0_1,94.6666666667,0.0038326132565855
lpd_unet_0_1,118.333333333,0.0153381657769404
lpd_unet_0_1,121.333333333,0.0497325791263421
lpd_unet_0_1,321.666666667,0.0628612218226194
lpd_unet_0_1,367.666666667,0.1201046329920951
lpd_unet_0_1,413.333333333,0.15550865708866546
lpd_unet_0_1,362.333333333,0.3267807341194632
lpd_unet_0_1,346.0,0.445426705751838
lpd_unet_0_1,339.666666667,0.4984734533018607
lpd_unet_0_1,341.0,0.5313882433275208
lpd_unet_0_1,240.0,0.6156277782410919
lpd_unet_0_1,228.666666667,0.6002901048460564
lpd_unet_0_1,200.0,0.5365876225478389
lpd_unet_0_1,217.333333333,0.45407619514082
lpd_unet_0_1,196.666666667,0.4519213857794524
lpd_unet_0_1,173.5,0.0026648453671247
lpd_unet_0_1,142.0,0.0012408603179895
lpd_unet_0_1,168.0,0.000618614387215
lpd_unet_0_1,193.0,0.0006476109877229
lpd_unet_0_1,146.0,0.000575653722772
lpd_unet_0_1,158.0,0.0005083260508988
lpd_unet_0_1,81.0,0.0028713884711295
lpd_unet_0_1,48.75,2.953163630181018e-07
lpd_unet_0_1,75.25,2.472435680424002e-06
lpd_unet_0_1,62.75,6.005729726991743e-06
lpd_unet_0_1,56.25,8.224936554506525e-07
lpd_unet_0_1,37.75,8.125450211954821e-07
lpd_unet_0_1,96.0,0.001666878507559922
lpd_unet_0_1,156.0,0.28555343072851447
lpd_unet_0_1,145.0,0.0002439946692391
lpd_unet_0_1,171.0,0.0012781546099903966
lpd_unet_0_1,87.5,1.2766812619672318e-05
lpd_unet_0_1,38.6666666667,0.0003807721455398786
lpd_unet_0_1,163.0,0.052089415515867
lpd_unet_0_1,131.5,9.973536213725334e-16
lpd_unet_0_1,108.5,0.0006998204480554
lpd_unet_0_1,57.6666666667,1.884026564831167e-05
lpd_unet_0_1,46.0,8.390887336742837e-05
lpd_unet_0_1,64.5,0.0019798261408333
lpd_unet_0_1,60.75,7.592579191991954e-05
lpd_unet_0_1,35.3333333333,0.00012129544495742228
lpd_unet_0_1,24.6666666667,5.13490291059223e-08
lpd_unet_0_1,42.6666666667,6.079487232043468e-06
lpd_unet_0_1,27.75,0.00024777863249
lpd_unet_0_1,167.0,0.1503435887939397
lpd_unet_0_1,241.0,0.7012982077626404
lpd_unet_0_1,223.75,0.7274339770854003
lpd_unet_0_1,179.333333333,0.4667789236311477
lpd_unet_0_1,45.75,2.0819181301316123e-10
lpd_unet_0_1,35.6666666667,9.397793462810296e-05
lpd_unet_0_1,166.25,0.2335483377181834
lpd_unet_0_1,250.25,0.4051079467057336
lpd_unet_0_1,303.75,0.4328906214344242
lpd_unet_0_1,366.5,0.4687729757427013
lpd_unet_0_1,436.75,0.4327089862809162
lpd_unet_0_1,486.25,0.3088639716332607
lpd_unet_0_1,550.25,0.1936420706258695
lpd_unet_0_1,547.75,0.2158823564761198
lpd_unet_0_1,557.75,0.2915106229796755
lpd_unet_0_1,555.25,0.2694600312006455
lpd_unet_0_1,541.0,0.3939436258096483
lpd_unet_0_1,520.0,0.3678092187311939
lpd_unet_0_1,482.75,0.1803555523789358
lpd_unet_0_1,444.0,0.0569513365817078
lpd_unet_0_1,322.5,0.0100004896970449
lpd_unet_0_1,267.75,0.1067868639896932
lpd_unet_0_1,231.5,0.0475607029516998
lpd_unet_0_1,92.5,3.186373100609066e-07
lpd_unet_0_1,246.5,6.897296570328963e-07
lpd_unet_0_1,308.0,1.1843953936204884e-06
lpd_unet_0_1,381.0,2.34100320520158e-06
lpd_unet_0_1,540.75,4.615220046066553e-06
lpd_unet_0_1,605.75,3.956548035846016e-06
lpd_unet_0_1,678.5,2.925588608561448e-06
lpd_unet_0_1,700.25,1.423902980104494e-06
lpd_unet_0_1,759.25,1.1028418601483678e-06
lpd_unet_0_1,777.5,4.523950387770451e-07
lpd_unet_0_1,787.0,0.3304744518927361
lpd_unet_0_1,775.5,4.554349070035333e-07
lpd_unet_0_1,720.5,1.3783798636822534e-06
lpd_unet_0_1,674.75,1.6961356192958442e-05
lpd_unet_0_1,406.25,0.002907800405598
lpd_unet_0_1,338.25,0.007120296669052
lpd_unet_0_1,288.5,0.0052815121100871
lpd_unet_0_1,257.25,0.0031402142305745
lpd_unet_0_1,197.25,0.0002506529380257
lpd_unet_0_1,93.25,4.857141593979546e-06
lpd_unet_0_1,89.75,1.2374917331137203e-06
lpd_unet_0_1,119.142857143,4.7525759732982907e-07
lpd_unet_0_1,295.75,0.2937452415743437
