Modality,Annotation Size,BCE_loss
lpd_unet_0_1,687.666666667,0.0163151640445
lpd_unet_0_1,739.333333333,0.0153867062181
lpd_unet_0_1,736.0,0.0146203413606
lpd_unet_0_1,776.0,0.0143804522231
lpd_unet_0_1,740.333333333,0.0153209026903
lpd_unet_0_1,662.0,0.00969369802624
lpd_unet_0_1,536.333333333,0.0062270979397
lpd_unet_0_1,393.0,0.00281453155912
lpd_unet_0_1,316.333333333,0.0017409811262
lpd_unet_0_1,265.333333333,0.00204155733809
lpd_unet_0_1,143.666666667,0.00163296808023
lpd_unet_0_1,59.5,0.0031831253630400006
lpd_unet_0_1,46.6666666667,0.00140686403029
lpd_unet_0_1,26.5,0.001017399656122
lpd_unet_0_1,43.0,0.0022834762154766665
lpd_unet_0_1,66.0,0.0028034282925860003
lpd_unet_0_1,36.0,0.00175383158057325
lpd_unet_0_1,18.3333333333,0.0002158551506
lpd_unet_0_1,79.3333333333,0.00226081511937
lpd_unet_0_1,31.6666666667,0.00160137657076
lpd_unet_0_1,92.3333333333,0.0017665916821
lpd_unet_0_1,128.0,0.0011031770263785
lpd_unet_0_1,154.333333333,0.00123659276869
lpd_unet_0_1,89.6666666667,0.00176600978011
lpd_unet_0_1,19.5,0.0010532949818299999
lpd_unet_0_1,143.0,0.012420868792109
lpd_unet_0_1,133.333333333,0.0166916865855
lpd_unet_0_1,85.6666666667,0.013039120473
lpd_unet_0_1,63.6666666667,0.00219818437472
lpd_unet_0_1,51.6666666667,0.00268756086007
lpd_unet_0_1,75.0,0.0031300764530900003
lpd_unet_0_1,203.25,0.00274573406205
lpd_unet_0_1,188.25,0.000983017380349
lpd_unet_0_1,111.0,0.00293058808893
lpd_unet_0_1,16.3333333333,0.000946291926082
lpd_unet_0_1,43.3333333333,0.000895144825337
lpd_unet_0_1,134.75,0.043521463871
lpd_unet_0_1,242.25,0.0896835848689
lpd_unet_0_1,316.5,0.150340989232
lpd_unet_0_1,334.8,0.156064987183
lpd_unet_0_1,421.6,0.182383641601
lpd_unet_0_1,646.5,0.226249158382
lpd_unet_0_1,720.75,0.24659524858
lpd_unet_0_1,753.5,0.25983735919
lpd_unet_0_1,826.5,0.215940192342
lpd_unet_0_1,806.5,0.254342019558
lpd_unet_0_1,736.5,0.202942565084
lpd_unet_0_1,697.5,0.246970891953
lpd_unet_0_1,659.25,0.123253792524
lpd_unet_0_1,560.25,0.0666108801961
lpd_unet_0_1,466.25,0.0560618191957
lpd_unet_0_1,347.25,0.0373164527118
lpd_unet_0_1,215.5,0.0293508004397
lpd_unet_0_1,130.666666667,0.0129948845133
lpd_unet_0_1,62.0,0.0028317866963325005
lpd_unet_0_1,76.0,0.00249720434658
