Modality,Annotation Size,FN
lpd_unet_0_3,904.0,903.986572266
lpd_unet_0_3,793.0,792.951416016
lpd_unet_0_3,693.0,692.930603027
lpd_unet_0_3,633.0,632.918884277
lpd_unet_0_3,616.0,615.961242676
lpd_unet_0_3,592.0,591.982299805
lpd_unet_0_3,543.0,542.941589355
lpd_unet_0_3,398.0,397.978210449
lpd_unet_0_3,235.0,238.990371704
lpd_unet_0_3,411.75,426.760681152
lpd_unet_0_3,526.5,575.788818359
lpd_unet_0_3,503.75,533.976074219
lpd_unet_0_3,503.0,496.97644043
lpd_unet_0_3,404.25,387.664794922
lpd_unet_0_3,313.25,200.368118286
lpd_unet_0_3,170.75,108.758506775
lpd_unet_0_3,178.5,43.5276832581
lpd_unet_0_3,297.25,157.741104126
lpd_unet_0_3,389.0,110.305740356
lpd_unet_0_3,438.0,126.84147644
lpd_unet_0_3,198.5,138.624664307
lpd_unet_0_3,139.333333333,117.943061829
lpd_unet_0_3,236.5,100.422607422
lpd_unet_0_3,298.0,189.390823364
lpd_unet_0_4,52.75,56.9999809265
lpd_unet_0_4,71.5,71.9996948242
lpd_unet_0_4,30.25,24.48218488695
lpd_unet_0_4,30.3333333333,37.279923756933336
lpd_unet_0_4,28.0,27.144256273899998
lpd_unet_0_4,20.25,27.49199676515
lpd_unet_0_4,9.33333333333,3.99925708771
lpd_unet_0_4,26.0,23.8680121898625
lpd_unet_0_4,21.0,19.35578604179091
lpd_unet_0_4,24.0,25.492277526850003
lpd_unet_0_4,40.75,42.9940567017
lpd_unet_0_4,38.5,37.79811019898
lpd_unet_0_4,20.75,23.9963760376
lpd_unet_0_4,19.0,18.988549232466664
lpd_unet_0_4,6.0,4.8433149099344
lpd_unet_0_4,16.0,15.07116761208
lpd_unet_0_4,29.5,31.99981689455
lpd_unet_0_4,37.5,33.45393180846666
lpd_unet_0_4,17.0,17.35909099579
lpd_unet_0_4,13.0,12.776627964444446
lpd_unet_0_4,52.0,47.57555135091667
lpd_unet_0_4,40.0,41.24278879165
lpd_unet_0_4,80.0,79.99926503500001
lpd_unet_0_4,50.0,47.12036259968334
lpd_unet_0_4,19.6666666667,14.448916276300002
lpd_unet_0_4,29.1666666667,14.0
lpd_unet_0_4,45.25,48.4959125519
lpd_unet_0_4,63.0,58.075492858866674
lpd_unet_0_4,31.3333333333,24.999942779549997
lpd_unet_0_4,124.0,123.981246948
lpd_unet_0_4,114.0,92.54800415026666
lpd_unet_0_4,127.666666667,96.6529388428
lpd_unet_0_4,203.0,141.7117500305
lpd_unet_0_4,240.333333333,130.36907959
lpd_unet_0_4,147.0,70.5282592771
lpd_unet_0_4,50.6666666667,77.9980621338
lpd_unet_0_4,18.0,15.181908627359997
lpd_unet_0_4,56.5,39.9157447815
lpd_unet_0_4,97.0,65.5234661102
lpd_unet_0_4,146.5,12.8875026703
lpd_unet_0_4,107.5,8.49954986572
lpd_unet_0_4,48.3333333333,39.8180656433
lpd_unet_0_4,191.0,91.65648396823333
lpd_unet_0_4,208.0,56.5758399963
lpd_unet_0_4,47.0,47.59101638794
lpd_unet_0_4,32.0,38.3303677241
lpd_unet_0_4,121.0,142.449897766
lpd_unet_0_4,17.6666666667,24.0
lpd_unet_0_4,23.0,22.79463481903
lpd_unet_0_4,113.75,93.5834503174
lpd_unet_0_4,148.75,164.663513184
lpd_unet_0_4,201.75,207.922515869
lpd_unet_0_4,239.75,165.429260254
lpd_unet_0_4,289.5,394.954162598
lpd_unet_0_4,248.0,269.917114258
lpd_unet_0_4,104.0,119.902297974
lpd_unet_0_4,94.0,93.23815155025
lpd_unet_0_4,77.0,78.51830596924
lpd_unet_0_4,211.0,230.28240203849998
lpd_unet_0_4,174.75,119.364822388
lpd_unet_0_4,406.5,317.263641357
lpd_unet_0_4,471.75,462.027679443
lpd_unet_0_4,365.25,355.731933594
lpd_unet_0_4,158.75,178.035110474
lpd_unet_0_4,153.0,171.90591939266668
lpd_unet_0_4,148.333333333,196.915802002
lpd_unet_0_4,145.5,127.955085754
lpd_unet_0_4,140.5,176.943939209
lpd_unet_0_4,101.0,94.3935432432
lpd_unet_0_4,141.0,134.53657531750002
lpd_unet_0_4,172.25,113.11529541
lpd_unet_0_4,169.5,127.175125122
lpd_unet_0_4,141.75,170.614776611
lpd_unet_0_4,85.0,92.26623439795
lpd_unet_0_4,59.0,62.92952791848333
lpd_unet_0_4,12.0,12.332200580177778
lpd_unet_0_4,7.0,6.856457574027144
lpd_unet_0_4,14.0,14.391203403470001
lpd_unet_0_4,27.0,26.9906855992
lpd_unet_0_4,99.3333333333,128.986358643
lpd_unet_0_4,135.666666667,143.959899902
lpd_unet_0_4,180.5,139.573402405
lpd_unet_0_4,188.75,208.83972168
lpd_unet_0_4,221.75,217.768096924
lpd_unet_0_4,228.5,261.643371582
lpd_unet_0_4,239.0,285.549713135
lpd_unet_0_4,251.25,282.418762207
lpd_unet_0_4,231.0,178.397674561
lpd_unet_0_4,231.75,282.197814941
lpd_unet_0_4,222.25,283.923950195
lpd_unet_0_4,217.25,226.140411377
lpd_unet_0_4,215.75,165.631393433
lpd_unet_0_4,206.5,158.795852661
lpd_unet_0_4,186.75,159.885772705
lpd_unet_0_4,162.25,106.14621734619999
lpd_unet_0_4,146.75,136.954284668
lpd_unet_0_4,130.75,129.969268799
lpd_unet_0_4,33.0,35.961542129512495
lpd_unet_0_4,18.25,29.9989261627
lpd_unet_0_4,160.0,78.69603284203333
lpd_unet_0_4,190.0,189.5380096435
lpd_unet_0_4,245.0,243.685073853
lpd_unet_0_4,181.0,188.97597503650002
lpd_unet_0_4,210.5,93.3414001465
lpd_unet_0_4,185.0,130.857727051
lpd_unet_0_4,135.5,11.6141252518
lpd_unet_0_4,166.5,131.46031189
lpd_unet_0_4,176.75,123.499687195
lpd_unet_0_4,136.75,43.1244735718
lpd_unet_0_4,116.5,118.289382935
lpd_unet_0_4,89.25,48.384328842150005
lpd_unet_0_4,52.5,91.44847106935
lpd_unet_0_4,40.5,34.9650669098
lpd_unet_0_4,78.0,80.9978942871
lpd_unet_0_4,112.0,68.56371498105
lpd_unet_0_4,122.0,121.98174285900001
lpd_unet_0_4,134.0,133.989318848
lpd_unet_0_4,150.0,183.45768737799997
lpd_unet_0_4,180.0,179.977416992
lpd_unet_0_4,186.0,257.4854507445
lpd_unet_0_4,202.0,201.968292236
lpd_unet_0_4,194.0,193.971908569
lpd_unet_0_4,214.0,213.968811035
lpd_unet_0_4,54.5,62.99409675595
lpd_unet_0_4,69.25,91.59205245975
lpd_unet_0_4,83.25,96.9985351562
lpd_unet_0_4,69.0,68.21985816955001
lpd_unet_0_4,38.0,44.595746612560006
lpd_unet_0_4,54.0,56.60426864622
lpd_unet_0_4,95.5,9.92222642899
lpd_unet_0_4,161.0,107.41592637683333
lpd_unet_0_4,314.5,16.1717147827
lpd_unet_0_4,351.0,19.8487625122
lpd_unet_0_4,389.75,18.4076919556
lpd_unet_0_4,247.714285714,9.99279975891
lpd_unet_0_4,240.75,1.02260494232
lpd_unet_0_4,237.555555556,56.0011634827
lpd_unet_0_4,242.1,15.9909439087
lpd_unet_0_4,304.181818182,4.87220191956
lpd_unet_0_4,297.909090909,17.3681087494
lpd_unet_0_4,355.727272727,78.6031417847
lpd_unet_0_4,311.636363636,19.0759544373
lpd_unet_0_4,284.181818182,59.5252838135
lpd_unet_0_4,219.272727273,14.4667797089
lpd_unet_0_4,143.363636364,31.6187820435
lpd_unet_0_4,127.285714286,63.7821388245
lpd_unet_0_4,67.4285714286,3.65991544724
lpd_unet_0_4,58.5714285714,121.682876587
lpd_unet_0_4,88.5,157.190109253
lpd_unet_0_4,35.0,30.331511656433335
lpd_unet_0_4,10.0,9.854207175118571
lpd_unet_0_4,51.5,71.9983673096
lpd_unet_0_4,86.0,66.5898615519
lpd_unet_0_4,83.0,52.33656692505
lpd_unet_0_4,82.0,59.933540344250005
lpd_unet_0_4,57.0,23.295875549294998
lpd_unet_0_4,15.0,14.063370007743076
lpd_unet_0_4,20.0,20.3878748152
lpd_unet_0_4,22.0,21.372632741925
lpd_unet_0_4,49.3333333333,36.9999141693
lpd_unet_0_4,61.2,5.99999904633
lpd_unet_0_4,48.0,28.99233818055
lpd_unet_0_4,44.3333333333,37.4999809265
lpd_unet_0_4,130.0,39.0618515015
lpd_unet_0_4,195.0,89.45153427105001
lpd_unet_0_4,275.0,55.1832351685
lpd_unet_0_4,249.0,188.7266082765
lpd_unet_0_4,57.25,73.464805603
lpd_unet_0_4,179.0,147.433258057
lpd_unet_0_4,194.5,100.701438904
lpd_unet_0_4,4.0,3.9996960163112503
lpd_unet_0_4,11.0,12.570344652457143
lpd_unet_0_4,31.0,28.4917942683
lpd_unet_0_4,55.6666666667,59.9849319458
lpd_unet_0_4,76.6666666667,79.9334259033
lpd_unet_0_4,95.3333333333,62.4632720947
lpd_unet_0_4,94.5,123.103996277
lpd_unet_0_4,80.5,97.86218643195
lpd_unet_0_4,69.5,90.7996520996
lpd_unet_0_4,53.0,60.719976425175
lpd_unet_0_4,41.5,41.977517128
lpd_unet_0_4,24.5,16.997641563400002
lpd_unet_0_4,49.5,57.39244842525
lpd_unet_0_4,53.5,52.49137115480001
lpd_unet_0_4,87.0,86.36096700033333
lpd_unet_0_4,2.0,1.9996967315699998
lpd_unet_0_4,3.0,2.99973654747
lpd_unet_0_4,9.0,8.298145723342001
lpd_unet_0_4,92.0,92.2381515503
lpd_unet_0_4,88.0,87.8965988159
lpd_unet_0_4,116.0,98.07379913346666
lpd_unet_0_4,64.0,57.230676650999996
lpd_unet_0_4,37.0,32.470252037083334
lpd_unet_0_4,25.0,21.730602367350727
lpd_unet_0_4,8.0,7.995754241944285
lpd_unet_0_4,220.25,102.41204834
lpd_unet_0_4,434.5,173.993103027
lpd_unet_0_4,464.25,176.49520874
lpd_unet_0_4,356.5,123.635726929
lpd_unet_0_4,132.25,138.024505615
lpd_unet_0_4,86.5,94.9935760498
lpd_unet_0_4,119.0,102.60855102547501
lpd_unet_0_4,112.5,83.9932250977
lpd_unet_0_4,140.0,139.998641968
lpd_unet_0_4,29.0,27.120706830714287
lpd_unet_0_4,51.0,52.708508491525
lpd_unet_0_4,131.0,120.0
lpd_unet_0_4,212.25,245.0
lpd_unet_0_4,260.0,290.0
lpd_unet_0_4,341.25,282.0
lpd_unet_0_4,378.75,303.0
lpd_unet_0_4,400.5,379.0
lpd_unet_0_4,429.25,377.0
lpd_unet_0_4,454.75,559.0
lpd_unet_0_4,457.5,511.0
lpd_unet_0_4,447.0,482.0
lpd_unet_0_4,432.25,500.0
lpd_unet_0_4,400.0,442.0
lpd_unet_0_4,367.75,369.0
lpd_unet_0_4,305.0,312.499282837
lpd_unet_0_4,213.5,192.0
lpd_unet_0_4,109.5,116.0
lpd_unet_0_4,5.0,4.9999998410533335
lpd_unet_0_4,16.5,16.749944210075
lpd_unet_0_4,11.5,14.9917650223
lpd_unet_0_4,41.0,31.5192898273528
lpd_unet_0_4,61.3333333333,76.81539154066667
lpd_unet_0_4,72.6666666667,89.5149612427
lpd_unet_0_4,72.0,69.5782877604
lpd_unet_0_4,70.3333333333,67.9169387817
lpd_unet_0_4,30.6666666667,28.995700836166666
lpd_unet_0_4,33.5,30.99488449095
lpd_unet_0_4,34.5,35.9988412857
lpd_unet_0_4,36.5,51.99888801575
lpd_unet_0_4,36.875,15.9999876022
lpd_unet_0_4,58.25,50.491065979
lpd_unet_0_4,21.5,19.886674881
lpd_unet_0_4,28.3333333333,26.999040603650002
lpd_unet_0_4,73.0,26.607710838350002
lpd_unet_0_4,61.0,47.465254783625
lpd_unet_0_4,42.0,40.82767295835
lpd_unet_0_4,43.5,48.5464706421
lpd_unet_0_4,6.66666666667,5.99990558624
lpd_unet_0_4,40.25,30.4730644226
lpd_unet_0_4,37.25,53.9816970825
lpd_unet_0_4,30.75,34.9997329712
lpd_unet_0_4,44.6666666667,61.9987373352
lpd_unet_0_4,87.6666666667,89.78045654294999
lpd_unet_0_4,105.0,91.5153808594
lpd_unet_0_4,23.5,25.4880657196
lpd_unet_0_4,36.1666666667,32.9857635498
lpd_unet_0_4,36.4,16.9981880188
lpd_unet_0_4,32.6666666667,23.99819469455
lpd_unet_0_4,70.5,63.1546478271
lpd_unet_0_4,150.5,91.9356994629
lpd_unet_0_4,71.25,78.99073791505
lpd_unet_0_4,44.0,41.826407114666665
lpd_unet_0_4,34.0,30.54572253757778
lpd_unet_0_4,91.0,91.0
lpd_unet_0_4,15.3333333333,10.9997882843
lpd_unet_0_4,29.25,31.9989433289
lpd_unet_0_4,33.25,27.9992313385
lpd_unet_0_4,16.25,11.49971580505
lpd_unet_0_4,58.75,77.999420166
lpd_unet_0_4,86.25,21.9996261597
lpd_unet_0_4,146.25,125.601707458
lpd_unet_0_4,201.5,63.4391593933
lpd_unet_0_4,225.0,39.6318588257
lpd_unet_0_4,247.5,148.384643555
lpd_unet_0_4,257.0,86.690536499
lpd_unet_0_4,265.75,166.698547363
lpd_unet_0_4,278.0,208.58045578
lpd_unet_0_4,199.25,185.546798706
lpd_unet_0_4,147.75,201.987045288
lpd_unet_0_4,73.6666666667,120.99936676
lpd_unet_0_4,39.0,42.478412628175
lpd_unet_0_4,32.3333333333,29.99913215635
lpd_unet_0_4,9.5,15.9999513626
lpd_unet_0_4,77.25,60.9055938721
lpd_unet_0_4,93.5,70.9960632324
lpd_unet_0_4,30.0,29.543307168142857
lpd_unet_0_4,102.0,69.9999008179
lpd_unet_0_4,160.666666667,134.995071411
lpd_unet_0_4,307.666666667,278.761260986
lpd_unet_0_4,385.666666667,385.693786621
lpd_unet_0_4,437.333333333,449.030609131
lpd_unet_0_4,514.0,511.39450073250003
lpd_unet_0_4,568.333333333,624.370483398
lpd_unet_0_4,605.0,647.895385742
lpd_unet_0_4,687.666666667,669.39074707
lpd_unet_0_4,739.333333333,736.651611328
lpd_unet_0_4,736.0,683.617797852
lpd_unet_0_4,776.0,665.987121582
lpd_unet_0_4,740.333333333,561.384521484
lpd_unet_0_4,662.0,496.586456299
lpd_unet_0_4,536.333333333,356.150482178
lpd_unet_0_4,393.0,236.807144165
lpd_unet_0_4,316.333333333,153.238494873
lpd_unet_0_4,265.333333333,166.036102295
lpd_unet_0_4,143.666666667,205.165649414
lpd_unet_0_4,59.5,47.998835245766664
lpd_unet_0_4,46.6666666667,47.9034919739
lpd_unet_0_4,26.5,31.494604110700003
lpd_unet_0_4,43.0,42.978233337400006
lpd_unet_0_4,66.0,64.20867665606666
lpd_unet_0_4,36.0,29.468371629725
lpd_unet_0_4,18.3333333333,21.9990406036
lpd_unet_0_4,79.3333333333,96.2417602539
lpd_unet_0_4,31.6666666667,31.999797821
lpd_unet_0_4,92.3333333333,71.8678436279
lpd_unet_0_4,128.0,68.03084564209999
lpd_unet_0_4,154.333333333,79.6479797363
lpd_unet_0_4,89.6666666667,91.4833488463
lpd_unet_0_4,19.5,24.661074320466668
lpd_unet_0_4,143.0,173.7307281495
lpd_unet_0_4,133.333333333,146.0
lpd_unet_0_4,85.6666666667,86.0
lpd_unet_0_4,63.6666666667,60.9967765808
lpd_unet_0_4,51.6666666667,56.9992637634
lpd_unet_0_4,75.0,72.47191619875
lpd_unet_0_4,203.25,75.6508483887
lpd_unet_0_4,188.25,15.8295660019
lpd_unet_0_4,111.0,111.828460693
lpd_unet_0_4,16.3333333333,18.4955291748
lpd_unet_0_4,43.3333333333,41.40705299375
lpd_unet_0_4,134.75,114.0
lpd_unet_0_4,242.25,197.0
lpd_unet_0_4,316.5,264.0
lpd_unet_0_4,334.8,350.0
lpd_unet_0_4,421.6,478.0
lpd_unet_0_4,646.5,630.0
lpd_unet_0_4,720.75,643.0
lpd_unet_0_4,753.5,670.0
lpd_unet_0_4,826.5,717.0
lpd_unet_0_4,806.5,657.0
lpd_unet_0_4,736.5,888.0
lpd_unet_0_4,697.5,579.0
lpd_unet_0_4,659.25,746.0
lpd_unet_0_4,560.25,647.0
lpd_unet_0_4,466.25,484.0
lpd_unet_0_4,347.25,354.0
lpd_unet_0_4,215.5,286.0
lpd_unet_0_4,130.666666667,121.0
lpd_unet_0_4,62.0,59.47088718415
lpd_unet_0_4,76.0,75.255531311
lpd_unet_0_4,99.0,5.06695652008
lpd_unet_0_4,182.0,31.7108306885
lpd_unet_0_4,323.0,135.97869873
lpd_unet_0_4,472.0,216.28692627
lpd_unet_0_4,506.0,420.855316162
lpd_unet_0_4,529.0,525.903564453
lpd_unet_0_4,534.0,495.198974609
lpd_unet_0_4,567.0,526.971191406
lpd_unet_0_4,441.0,415.155029297
lpd_unet_0_4,445.0,443.928527832
lpd_unet_0_4,561.0,560.737060547
lpd_unet_0_4,589.0,623.4458312985
lpd_unet_0_4,575.0,574.364624023
lpd_unet_0_4,523.0,522.604309082
lpd_unet_0_4,350.0,349.02973938
lpd_unet_0_4,383.0,382.888183594
lpd_unet_0_4,358.0,353.398742676
lpd_unet_0_4,327.0,246.138092041
lpd_unet_0_4,290.0,221.736404419
lpd_unet_0_4,21.3333333333,32.9999885559
lpd_unet_0_4,56.75,39.9494476318
lpd_unet_0_4,68.75,86.670135498
lpd_unet_0_4,70.0,78.944393158
lpd_unet_0_4,62.5,48.9587211609
lpd_unet_0_4,49.75,43.9950714111
lpd_unet_0_4,198.0,197.987678528
lpd_unet_0_4,128.5,52.1369628906
lpd_unet_0_4,176.5,324.964752197
lpd_unet_0_4,177.5,313.993591309
lpd_unet_0_4,205.0,225.684375763
lpd_unet_0_4,189.5,341.99899292
lpd_unet_0_4,201.0,49.0
lpd_unet_0_4,207.5,381.999450684
lpd_unet_0_4,175.0,25.0
lpd_unet_0_4,192.0,81.527290344
lpd_unet_0_4,160.5,4.0
lpd_unet_0_4,279.0,278.998413086
lpd_unet_0_4,291.0,290.999206543
lpd_unet_0_4,263.0,262.999511719
lpd_unet_0_4,299.0,298.999847412
lpd_unet_0_4,285.0,211.4383239745
lpd_unet_0_4,267.0,266.999786377
lpd_unet_0_4,230.0,229.999389648
lpd_unet_0_4,216.0,163.3977890015
lpd_unet_0_4,189.0,188.998016357
lpd_unet_0_4,187.0,186.952941895
lpd_unet_0_4,159.0,141.1237869265
lpd_unet_0_4,148.0,147.536376953
lpd_unet_0_4,166.0,165.639251709
lpd_unet_0_4,106.0,105.920166016
lpd_unet_0_4,19.3333333333,11.9999904633
lpd_unet_0_4,24.75,27.991214752199998
lpd_unet_0_4,31.5,22.9987487793
lpd_unet_0_4,23.75,23.9957275391
lpd_unet_0_4,69.75,103.976608276
lpd_unet_0_4,78.25,67.9208068848
lpd_unet_0_4,83.75,115.571517944
lpd_unet_0_4,94.25,73.7628326416
lpd_unet_0_4,71.0,62.8506164551
lpd_unet_0_4,35.5,21.9999904633
lpd_unet_0_4,36.25,36.270163853966665
lpd_unet_0_4,80.75,79.9880523682
lpd_unet_0_4,57.5,43.9995574951
lpd_unet_0_4,93.6666666667,91.7892913818
lpd_unet_0_4,133.666666667,81.6524734497
lpd_unet_0_4,146.333333333,150.880859375
lpd_unet_0_4,49.0,42.68431854245
lpd_unet_0_4,65.0,64.9095993042
lpd_unet_0_4,45.0,34.1260808309
lpd_unet_0_4,53.75,58.4632072449
lpd_unet_0_4,12.5,14.9981956482
lpd_unet_0_4,90.0,89.00911712645001
lpd_unet_0_4,227.0,140.998886108
lpd_unet_0_4,272.0,160.123275757
lpd_unet_0_4,265.0,122.154747009
lpd_unet_0_4,162.0,72.5417938232
lpd_unet_0_4,67.0,60.8167190552
lpd_unet_0_4,45.3333333333,30.9825458527
lpd_unet_0_4,11.25,24.0
lpd_unet_0_4,47.5,53.9998989105
lpd_unet_0_4,48.5,60.0
lpd_unet_0_4,30.5,27.0
lpd_unet_0_4,212.0,50.259185791
lpd_unet_0_4,169.0,76.28269831343333
lpd_unet_0_4,79.5,5.2548084259
lpd_unet_0_4,34.25,41.9998130798
lpd_unet_0_4,26.3333333333,15.998902320865
lpd_unet_0_4,20.5,25.9829902649
lpd_unet_0_4,17.5,21.99349212645
lpd_unet_0_4,8.5,4.99749279022
lpd_unet_0_4,26.6666666667,18.9446029663
lpd_unet_0_4,49.6666666667,60.563911438000005
lpd_unet_0_4,45.6666666667,63.2789382935
lpd_unet_0_4,27.3333333333,29.8894863129
lpd_unet_0_4,52.6666666667,72.17485809325001
lpd_unet_0_4,39.6666666667,29.9996643066
lpd_unet_0_4,14.3333333333,16.9998912811
lpd_unet_0_4,179.666666667,155.967056274
lpd_unet_0_4,268.333333333,49.8176803589
lpd_unet_0_4,55.0,41.47815704345
lpd_unet_0_4,6.5,7.4994506835950006
lpd_unet_0_4,39.5,50.49922180175
lpd_unet_0_4,38.25,48.9898910522
lpd_unet_0_4,61.25,74.9317321777
lpd_unet_0_4,85.75,70.527923584
lpd_unet_0_4,98.75,87.4196548462
lpd_unet_0_4,97.25,89.3626251221
lpd_unet_0_4,66.75,46.92993927
lpd_unet_0_4,41.3333333333,71.9800338745
lpd_unet_0_4,84.0,56.9934921265
lpd_unet_0_4,108.666666667,46.9882278442
lpd_unet_0_4,149.0,200.897094727
lpd_unet_0_4,163.666666667,171.793182373
lpd_unet_0_4,159.666666667,193.56968689
lpd_unet_0_4,190.333333333,141.811630249
lpd_unet_0_4,260.333333333,342.728424072
lpd_unet_0_4,304.0,255.814529419
lpd_unet_0_4,272.666666667,354.589050293
lpd_unet_0_4,233.0,282.922576904
lpd_unet_0_4,243.0,300.676330566
lpd_unet_0_4,253.0,305.344299316
lpd_unet_0_4,238.0,278.421142578
lpd_unet_0_4,227.333333333,177.811813354
lpd_unet_0_4,250.0,299.789916992
lpd_unet_0_4,136.0,135.890625
lpd_unet_0_4,58.0,63.748339335133345
lpd_unet_0_4,94.6666666667,98.7042312622
lpd_unet_0_4,118.333333333,100.498603821
lpd_unet_0_4,121.333333333,148.925384521
lpd_unet_0_4,321.666666667,314.512298584
lpd_unet_0_4,367.666666667,386.537078857
lpd_unet_0_4,413.333333333,376.0807037355
lpd_unet_0_4,362.333333333,254.575881958
lpd_unet_0_4,346.0,302.122192383
lpd_unet_0_4,339.666666667,176.069534302
lpd_unet_0_4,341.0,145.828948975
lpd_unet_0_4,240.0,85.5812530518
lpd_unet_0_4,228.666666667,135.025177002
lpd_unet_0_4,200.0,146.87322998
lpd_unet_0_4,217.333333333,150.24822998
lpd_unet_0_4,196.666666667,165.616607666
lpd_unet_0_4,173.5,206.881362915
lpd_unet_0_4,142.0,141.962799072
lpd_unet_0_4,168.0,167.98236084
lpd_unet_0_4,193.0,192.978775024
lpd_unet_0_4,146.0,145.985916138
lpd_unet_0_4,158.0,157.987197876
lpd_unet_0_4,81.0,80.9433479309
lpd_unet_0_4,48.75,23.9998950958
lpd_unet_0_4,75.25,65.9965896606
lpd_unet_0_4,62.75,86.49517059325
lpd_unet_0_4,56.25,90.9999694824
lpd_unet_0_4,37.75,58.9999542236
lpd_unet_0_4,96.0,96.16545486449999
lpd_unet_0_4,156.0,115.15406799305
lpd_unet_0_4,145.0,144.980895996
lpd_unet_0_4,171.0,225.314414978
lpd_unet_0_4,87.5,56.9969787598
lpd_unet_0_4,38.6666666667,43.973762512250005
lpd_unet_0_4,163.0,162.549957275
lpd_unet_0_4,131.5,131.0
lpd_unet_0_4,108.5,114.744773865
lpd_unet_0_4,57.6666666667,83.999786377
lpd_unet_0_4,46.0,28.9943847656
lpd_unet_0_4,64.5,62.6865386963
lpd_unet_0_4,60.75,52.9700393677
lpd_unet_0_4,35.3333333333,38.49499225615
lpd_unet_0_4,24.6666666667,23.9999961853
lpd_unet_0_4,42.6666666667,44.9964675903
lpd_unet_0_4,27.75,22.9952583313
lpd_unet_0_4,167.0,221.013839722
lpd_unet_0_4,241.0,45.2081604004
lpd_unet_0_4,223.75,36.9998245239
lpd_unet_0_4,179.333333333,112.527740479
lpd_unet_0_4,45.75,47.0
lpd_unet_0_4,35.6666666667,45.987827301
lpd_unet_0_4,166.25,51.9544410706
lpd_unet_0_4,250.25,67.439994812
lpd_unet_0_4,303.75,134.829772949
lpd_unet_0_4,366.5,187.703018188
lpd_unet_0_4,436.75,245.301727295
lpd_unet_0_4,486.25,239.535614014
lpd_unet_0_4,550.25,374.071777344
lpd_unet_0_4,547.75,389.485290527
lpd_unet_0_4,557.75,368.691955566
lpd_unet_0_4,555.25,356.599243164
lpd_unet_0_4,541.0,338.566467285
lpd_unet_0_4,520.0,318.367919922
lpd_unet_0_4,482.75,307.04699707
lpd_unet_0_4,444.0,305.977020264
lpd_unet_0_4,322.5,197.607681274
lpd_unet_0_4,267.75,219.207397461
lpd_unet_0_4,231.5,130.002197266
lpd_unet_0_4,92.5,93.9979095459
lpd_unet_0_4,246.5,192.991836548
lpd_unet_0_4,308.0,353.975830078
lpd_unet_0_4,381.0,425.968353271
lpd_unet_0_4,540.75,506.966308594
lpd_unet_0_4,605.75,691.978149414
lpd_unet_0_4,678.5,763.994506836
lpd_unet_0_4,700.25,636.999206543
lpd_unet_0_4,759.25,838.999572754
lpd_unet_0_4,777.5,685.999938965
lpd_unet_0_4,787.0,602.4945983885
lpd_unet_0_4,775.5,685.0
lpd_unet_0_4,720.5,659.999267578
lpd_unet_0_4,674.75,592.930358887
lpd_unet_0_4,406.25,406.470153809
lpd_unet_0_4,338.25,311.131530762
lpd_unet_0_4,288.5,118.578018188
lpd_unet_0_4,257.25,151.367843628
lpd_unet_0_4,197.25,121.796516418
lpd_unet_0_4,93.25,155.824920654
lpd_unet_0_4,89.75,63.999786377
lpd_unet_0_4,119.142857143,155.339324951
lpd_unet_0_4,295.75,196.1089096065
lpd_unet_0_4,490.0,320.958251953
lpd_unet_0_4,585.75,198.722930908
lpd_unet_0_4,685.5,275.868896484
lpd_unet_0_4,754.25,359.840270996
lpd_unet_0_4,798.25,394.474182129
lpd_unet_0_4,811.0,283.221130371
lpd_unet_0_4,782.5,205.283050537
lpd_unet_0_4,776.5,196.165328979
lpd_unet_0_4,772.0,216.88192749
lpd_unet_0_4,746.5,273.546508789
lpd_unet_0_4,689.25,266.500793457
lpd_unet_0_4,608.5,156.815567017
lpd_unet_0_4,489.5,36.6155815125
lpd_unet_0_4,310.25,4.46328115463
lpd_unet_0_4,228.25,21.1104507446
lpd_unet_0_4,91.8571428571,83.9999847412
lpd_unet_0_4,103.25,119.204040527
lpd_unet_0_4,129.0,102.63760376
lpd_unet_0_4,132.0,50.3613433838
lpd_unet_0_4,122.5,80.9554901123
lpd_unet_0_4,199.0,198.999755859
lpd_unet_0_4,294.0,293.964996338
lpd_unet_0_4,546.0,529.776733398
lpd_unet_0_4,739.0,736.926086426
lpd_unet_0_4,1009.0,945.951477051
lpd_unet_0_4,1127.0,1044.8560791
lpd_unet_0_4,625.0,539.998291016
lpd_unet_0_4,621.0,384.595123291
lpd_unet_0_4,1221.0,847.113647461
lpd_unet_0_4,1142.0,849.063720703
lpd_unet_0_4,1020.0,1018.58007812
lpd_unet_0_4,75.1666666667,46.9272613525
lpd_unet_0_4,123.0,66.06275177
lpd_unet_0_4,75.75,56.6713600159
lpd_unet_0_4,77.3333333333,96.9635009766
lpd_unet_0_4,72.1666666667,57.1869354248
lpd_unet_0_4,165.333333333,100.328674316
lpd_unet_0_4,314.333333333,94.4220581055
lpd_unet_0_4,219.8,68.9453964233
lpd_unet_0_4,236.833333333,39.8004226685
lpd_unet_0_4,269.5,97.8957977295
lpd_unet_0_4,265.25,158.871032715
lpd_unet_0_4,306.0,90.5832061768
lpd_unet_0_4,240.666666667,62.9689712524
lpd_unet_0_4,90.6666666667,27.1775455475
lpd_unet_0_4,138.0,11.9300289154
lpd_unet_0_4,206.0,40.2035446167
lpd_unet_0_4,24.25,22.9893722534
lpd_unet_0_4,28.5,30.9687461853
lpd_unet_0_4,56.0,55.9570541382
