Annotation,sequential,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,end-to-end
small,185.1901611863636,108.95502091769114,79.31197442313177,129.28927518750075,146.50089316490397,79.38475039421289,97.07976556889687,123.94193602128668,79.73404800255125,137.02992356001369,69.88530693993025
large,280.2989806689139,218.9946490971933,162.38141981350967,217.89324233680247,242.31015033526785,150.44233354304347,178.6517608095984,206.9064507974973,171.81143373702227,222.74126209722124,129.7879680636113
with,177.76513618032695,104.65938494522224,77.37018583848462,123.58638903683116,140.7381832905208,77.04520124015701,94.03267839227163,116.89932651170264,75.29661885125554,133.06005921803805,67.88043304084765
without,170.55899360168098,113.62414187273646,79.57923012759584,132.21815410062945,162.544864689755,74.82246521038526,99.76651456887988,127.79867806877938,69.83328754322442,136.89413872303118,53.701138309415896
