PSNR_loss,BCE_loss,TP,FP,TN,FN,Sensitivity,Specificity,DICE,C
34.45130831063241,0.003357855047480479,11.320195983705341,108.95502091769114,261966.87654838015,56.84961083309946,0.06583273353331623,0.9995841863725977,0.051635771930245176,0_1
34.12931111598488,0.0032005990636537404,9.641702527504297,79.31197442313177,261997.73902243716,57.31012091569611,0.05891294238031436,0.9996973202572962,0.05008113036144618,0_2
33.75014493156953,0.0035512198917132297,10.923934838149462,129.28927518750075,261946.7908524189,56.997980776380935,0.0722901779385706,0.9995066063818577,0.05282856191329163,0_3
33.44806013666538,0.0037349359015803373,12.111350357807105,146.50089316490397,261928.61246065254,56.77705107092854,0.07592392382112459,0.999440923580098,0.055355992037538354,0_4
33.03792667505174,0.0034197363210135725,8.488841711804557,79.38475039421289,261997.6658176377,58.46195881986664,0.055313173241431576,0.9996970548510195,0.04679871675724436,0_5
32.602561867908435,0.003404051959940084,10.621236557733463,97.07976556889689,261979.1863581862,57.114680615089966,0.06912413758967659,0.9996295292908599,0.05621102381625847,0_6
31.915104853388453,0.003400145265913312,12.361544755301896,123.94193602128668,261953.4011513276,54.29655973899518,0.08479024344338584,0.999527017000459,0.0653685666766452,0_7
30.90107677183536,0.003403355789710899,10.003039878672285,79.73404800255125,261996.90530575882,57.35951272389162,0.06382450477928382,0.9996957044814114,0.053953087552675416,0_8
29.466344301620822,0.0033589850398990425,13.047821975062812,137.02992356001369,261939.92716570394,53.996099710241175,0.09852360608479747,0.999477090527342,0.06829060424701658,0_9
16.86745130610061,0.003051742718450493,12.657545308240891,69.88530693993025,262005.76268149583,55.695619363136615,0.0836217770694457,0.9997333075708035,0.07497256455701755,1
34.53747644962249,0.003180013624008631,12.323435677559075,185.19016118636358,261891.2106435045,55.27665510182633,0.08088501463114145,0.9992932938171486,0.05111066078807569,sequential
