Modality,Annotation Size,PSNR_loss
lpd_unet_0_1,22.0,33.8344907760625
lpd_unet_0_1,49.3333333333,32.8978319168
lpd_unet_0_1,61.2,31.6089839935
lpd_unet_0_1,48.0,36.036907196049995
lpd_unet_0_1,44.3333333333,33.154035568249995
lpd_unet_0_1,130.0,36.4617767334
lpd_unet_0_1,195.0,34.88390541075
lpd_unet_0_1,275.0,36.7564468384
lpd_unet_0_1,249.0,33.47612953185
lpd_unet_0_1,57.25,33.5911254883
lpd_unet_0_1,179.0,35.7871284485
lpd_unet_0_1,194.5,33.5745344162
lpd_unet_0_1,4.0,35.945182323475
lpd_unet_0_1,11.0,36.9722557068
lpd_unet_0_1,31.0,35.84434541066667
lpd_unet_0_1,55.6666666667,42.1238098145
lpd_unet_0_1,76.6666666667,42.1246414185
lpd_unet_0_1,95.3333333333,41.7300605774
lpd_unet_0_1,94.5,42.1415176392
lpd_unet_0_1,80.5,37.2111272812
lpd_unet_0_1,69.5,42.4835281372
lpd_unet_0_1,53.0,35.080242157
lpd_unet_0_1,41.5,38.046997070299994
lpd_unet_0_1,24.5,37.82502555845
lpd_unet_0_1,49.5,41.35913085935
lpd_unet_0_1,53.5,40.76552581785
lpd_unet_0_1,87.0,35.46889686583333
lpd_unet_0_1,2.0,39.9359741211
lpd_unet_0_1,3.0,37.7977180481
lpd_unet_0_1,9.0,34.10715961457
lpd_unet_0_1,92.0,37.5212287903
lpd_unet_0_1,88.0,40.5971832275
lpd_unet_0_1,116.0,34.0516242981
lpd_unet_0_1,64.0,37.1524324417
lpd_unet_0_1,37.0,33.34037335713334
lpd_unet_0_1,25.0,33.005667252981816
lpd_unet_0_1,8.0,33.61089897157143
lpd_unet_0_1,220.25,34.4811592102
lpd_unet_0_1,434.5,37.7660675049
lpd_unet_0_1,464.25,41.241191864
lpd_unet_0_1,356.5,39.8668746948
lpd_unet_0_1,132.25,38.3219642639
lpd_unet_0_1,86.5,40.1139984131
lpd_unet_0_1,119.0,35.427433013925004
lpd_unet_0_1,112.5,40.2107315063
lpd_unet_0_1,140.0,40.6893348694
lpd_unet_0_1,29.0,35.605067116885714
lpd_unet_0_1,51.0,33.4787092209
lpd_unet_0_1,131.0,31.7977790833
lpd_unet_0_1,212.25,31.4467201233
lpd_unet_0_1,260.0,31.4458274841
lpd_unet_0_1,341.25,25.30534935
lpd_unet_0_1,378.75,24.6372814178
lpd_unet_0_1,400.5,25.3458061218
lpd_unet_0_1,429.25,26.1660175323
lpd_unet_0_1,454.75,25.4696846008
lpd_unet_0_1,457.5,24.9205036163
lpd_unet_0_1,447.0,25.6999053955
lpd_unet_0_1,432.25,25.9368877411
lpd_unet_0_1,400.0,26.0833778381
lpd_unet_0_1,367.75,28.2980270386
lpd_unet_0_1,305.0,29.2826757431
lpd_unet_0_1,213.5,31.1917209625
lpd_unet_0_1,109.5,31.6091537476
lpd_unet_0_1,5.0,31.965038935366668
lpd_unet_0_1,16.5,34.126866817475005
lpd_unet_0_1,11.5,35.12516593935
lpd_unet_0_1,41.0,35.336845016480005
lpd_unet_0_1,61.3333333333,37.28150177
lpd_unet_0_1,72.6666666667,37.8345298767
lpd_unet_0_1,72.0,36.282113393133336
lpd_unet_0_1,70.3333333333,38.9917411804
lpd_unet_0_1,30.6666666667,34.19761657716667
lpd_unet_0_1,33.5,31.16911315915
lpd_unet_0_1,34.5,37.9774265289
lpd_unet_0_1,36.5,33.517183303850004
lpd_unet_0_1,36.875,34.8739967346
lpd_unet_0_1,58.25,30.1099967957
lpd_unet_0_1,21.5,32.9169158936
lpd_unet_0_1,28.3333333333,36.70686340335
lpd_unet_0_1,73.0,36.5910682678
lpd_unet_0_1,61.0,34.462604522700005
lpd_unet_0_1,42.0,34.6317334175
lpd_unet_0_1,43.5,36.6174284617
lpd_unet_0_1,6.66666666667,39.6145706177
lpd_unet_0_1,40.25,37.295011520399996
lpd_unet_0_1,37.25,37.7947463989
lpd_unet_0_1,30.75,38.4154815674
lpd_unet_0_1,44.6666666667,38.6154136658
lpd_unet_0_1,87.6666666667,37.25054740905
lpd_unet_0_1,105.0,37.0787010193
lpd_unet_0_1,23.5,37.973777771
lpd_unet_0_1,36.1666666667,38.3245811462
lpd_unet_0_1,36.4,36.6919517517
lpd_unet_0_1,32.6666666667,36.3995399475
lpd_unet_0_1,70.5,37.1544837952
lpd_unet_0_1,150.5,35.334197998
lpd_unet_0_1,71.25,34.67506217955
lpd_unet_0_1,44.0,34.22352345785
lpd_unet_0_1,34.0,33.526328828611106
lpd_unet_0_1,91.0,26.0474205017
lpd_unet_0_1,15.3333333333,38.1795310974
lpd_unet_0_1,29.25,35.5974502563
lpd_unet_0_1,33.25,37.8194122314
lpd_unet_0_1,16.25,36.0709056854
lpd_unet_0_1,58.75,32.9238166809
lpd_unet_0_1,86.25,34.0447120667
lpd_unet_0_1,146.25,33.8488311768
lpd_unet_0_1,201.5,33.6798210144
lpd_unet_0_1,225.0,32.2801170349
lpd_unet_0_1,247.5,32.2315254211
lpd_unet_0_1,257.0,33.5177001953
lpd_unet_0_1,265.75,33.9172058105
lpd_unet_0_1,278.0,34.992764949775
lpd_unet_0_1,199.25,29.3204116821
lpd_unet_0_1,147.75,28.9430236816
lpd_unet_0_1,73.6666666667,32.2365837097
lpd_unet_0_1,39.0,34.82929611205
lpd_unet_0_1,32.3333333333,36.07147026065
lpd_unet_0_1,9.5,40.6552085876
lpd_unet_0_1,77.25,35.441801071149996
lpd_unet_0_1,93.5,41.6270103455
lpd_unet_0_1,30.0,33.983118057242855
lpd_unet_0_1,102.0,31.2534065247
lpd_unet_0_1,160.666666667,32.038520813
lpd_unet_0_1,307.666666667,32.0127449036
lpd_unet_0_1,385.666666667,32.5742301941
lpd_unet_0_1,437.333333333,32.9332313538
lpd_unet_0_1,514.0,32.752771377550005
lpd_unet_0_1,568.333333333,32.8426170349
lpd_unet_0_1,605.0,33.0190315247
lpd_unet_0_1,687.666666667,32.9698371887
lpd_unet_0_1,739.333333333,33.0416145325
lpd_unet_0_1,736.0,32.6916465759
lpd_unet_0_1,776.0,33.0267944336
lpd_unet_0_1,740.333333333,32.8597335815
lpd_unet_0_1,662.0,32.8762130737
lpd_unet_0_1,536.333333333,32.834274292
lpd_unet_0_1,393.0,32.2047157288
lpd_unet_0_1,316.333333333,32.1824684143
lpd_unet_0_1,265.333333333,32.3326263428
lpd_unet_0_1,143.666666667,31.6883964539
lpd_unet_0_1,59.5,31.9572207133
lpd_unet_0_1,46.6666666667,30.8847885132
lpd_unet_0_1,26.5,28.2369441986
lpd_unet_0_1,43.0,33.66151682536667
lpd_unet_0_1,66.0,31.914773941033335
lpd_unet_0_1,36.0,34.798316001875
lpd_unet_0_1,18.3333333333,23.7354888916
lpd_unet_0_1,79.3333333333,23.7600097656
lpd_unet_0_1,31.6666666667,34.2275314331
lpd_unet_0_1,92.3333333333,34.3251724243
lpd_unet_0_1,128.0,34.65399360655
lpd_unet_0_1,154.333333333,35.0480155945
lpd_unet_0_1,89.6666666667,34.870565414400005
lpd_unet_0_1,19.5,33.93335596720001
lpd_unet_0_1,143.0,36.29404067995
lpd_unet_0_1,133.333333333,34.3028717041
lpd_unet_0_1,85.6666666667,34.0059890747
lpd_unet_0_1,63.6666666667,34.0429077148
lpd_unet_0_1,51.6666666667,33.823299408
lpd_unet_0_1,75.0,33.3889465332
lpd_unet_0_1,203.25,34.192653656
lpd_unet_0_1,188.25,34.2012863159
lpd_unet_0_1,111.0,34.416885376
lpd_unet_0_1,16.3333333333,37.67568969725
lpd_unet_0_1,43.3333333333,30.7395954132
lpd_unet_0_1,134.75,39.361366272
lpd_unet_0_1,242.25,38.9441680908
lpd_unet_0_1,316.5,34.9363555908
lpd_unet_0_1,334.8,28.59141922
lpd_unet_0_1,421.6,28.0634288788
lpd_unet_0_1,646.5,30.2981338501
lpd_unet_0_1,720.75,33.522354126
lpd_unet_0_1,753.5,31.0666122437
lpd_unet_0_1,826.5,31.1230068207
lpd_unet_0_1,806.5,30.5103797913
lpd_unet_0_1,736.5,26.6566963196
lpd_unet_0_1,697.5,27.2731018066
lpd_unet_0_1,659.25,30.7536792755
lpd_unet_0_1,560.25,31.6868019104
lpd_unet_0_1,466.25,32.5666732788
lpd_unet_0_1,347.25,30.1237030029
lpd_unet_0_1,215.5,28.9046669006
lpd_unet_0_1,130.666666667,31.4966430664
lpd_unet_0_1,62.0,36.501341819775
lpd_unet_0_1,76.0,33.0970535278
lpd_unet_0_1,99.0,33.4221191406
lpd_unet_0_1,182.0,33.628326416
lpd_unet_0_1,323.0,33.5551567078
lpd_unet_0_1,472.0,33.6552009583
lpd_unet_0_1,506.0,31.4122810364
lpd_unet_0_1,529.0,29.010419845599998
lpd_unet_0_1,534.0,30.1861763
lpd_unet_0_1,567.0,30.7721500397
lpd_unet_0_1,441.0,31.2558002472
lpd_unet_0_1,445.0,32.3974876404
lpd_unet_0_1,561.0,33.8764343262
lpd_unet_0_1,589.0,33.0026473999
lpd_unet_0_1,575.0,33.2256507874
lpd_unet_0_1,523.0,34.3104820251
lpd_unet_0_1,350.0,32.680017471300005
lpd_unet_0_1,383.0,28.8559303284
lpd_unet_0_1,358.0,30.3659667969
lpd_unet_0_1,327.0,30.9397697449
lpd_unet_0_1,290.0,31.3323631287
lpd_unet_0_1,21.3333333333,32.0525436401
lpd_unet_0_1,56.75,31.9923038483
lpd_unet_0_1,68.75,31.5232429504
lpd_unet_0_1,70.0,33.20843696595
lpd_unet_0_1,62.5,31.8727321625
lpd_unet_0_1,49.75,31.939453125
lpd_unet_0_1,198.0,33.53835582735
lpd_unet_0_1,128.5,30.9881620407
lpd_unet_0_1,176.5,30.8594474792
lpd_unet_0_1,177.5,30.8832645416
lpd_unet_0_1,205.0,31.317544937100003
lpd_unet_0_1,189.5,31.4153575897
lpd_unet_0_1,201.0,31.8516159058
lpd_unet_0_1,207.5,31.9983634949
lpd_unet_0_1,175.0,33.083240509
lpd_unet_0_1,192.0,28.6395692825
lpd_unet_0_1,160.5,30.1441173553
lpd_unet_0_1,279.0,30.2030391693
lpd_unet_0_1,291.0,30.5694103241
lpd_unet_0_1,263.0,32.5665931702
lpd_unet_0_1,299.0,31.7417488098
lpd_unet_0_1,285.0,34.25882911685
lpd_unet_0_1,267.0,31.9551773071
lpd_unet_0_1,230.0,31.3879051208
lpd_unet_0_1,216.0,35.383102417
lpd_unet_0_1,189.0,31.9877319336
lpd_unet_0_1,187.0,33.4334411621
lpd_unet_0_1,159.0,33.201585769649995
lpd_unet_0_1,148.0,33.3272171021
lpd_unet_0_1,166.0,32.7646408081
lpd_unet_0_1,106.0,34.3042907715
lpd_unet_0_1,19.3333333333,31.2294044495
lpd_unet_0_1,24.75,30.14900207515
lpd_unet_0_1,31.5,30.7508678436
lpd_unet_0_1,23.75,30.2960567474
lpd_unet_0_1,69.75,30.9270019531
lpd_unet_0_1,78.25,31.4906215668
lpd_unet_0_1,83.75,30.2527770996
lpd_unet_0_1,94.25,30.3372612
lpd_unet_0_1,71.0,29.788942337
lpd_unet_0_1,35.5,29.6609020233
lpd_unet_0_1,36.25,37.09567896523333
lpd_unet_0_1,80.75,37.8895225525
lpd_unet_0_1,57.5,36.1123008728
lpd_unet_0_1,93.6666666667,37.249710083
lpd_unet_0_1,133.666666667,36.9738197327
lpd_unet_0_1,146.333333333,35.0724029541
lpd_unet_0_1,49.0,38.1946315765
lpd_unet_0_1,65.0,40.7620048523
lpd_unet_0_1,45.0,37.153326670300004
lpd_unet_0_1,53.75,38.3896942139
lpd_unet_0_1,12.5,36.149572372449995
lpd_unet_0_1,90.0,35.40629005435
lpd_unet_0_1,227.0,33.0118522644
lpd_unet_0_1,272.0,33.3676795959
lpd_unet_0_1,265.0,38.2035598755
lpd_unet_0_1,162.0,31.5653114319
lpd_unet_0_1,67.0,39.4636230469
lpd_unet_0_1,45.3333333333,34.075881958
lpd_unet_0_1,11.25,33.6619911194
lpd_unet_0_1,47.5,32.4594116211
lpd_unet_0_1,48.5,33.9292678833
lpd_unet_0_1,30.5,33.8202552795
lpd_unet_0_1,212.0,27.41431427
lpd_unet_0_1,169.0,34.25157229106667
lpd_unet_0_1,79.5,34.2453231812
lpd_unet_0_1,34.25,41.6491508484
lpd_unet_0_1,26.3333333333,39.9402542114
lpd_unet_0_1,20.5,36.7401809692
lpd_unet_0_1,17.5,35.31769180295
lpd_unet_0_1,8.5,35.2898826599
lpd_unet_0_1,26.6666666667,39.0450439453
lpd_unet_0_1,49.6666666667,34.83826351165
lpd_unet_0_1,45.6666666667,40.2732124329
lpd_unet_0_1,27.3333333333,41.8765716553
lpd_unet_0_1,52.6666666667,32.7718362808
lpd_unet_0_1,39.6666666667,33.661190033
lpd_unet_0_1,14.3333333333,35.9428749084
lpd_unet_0_1,179.666666667,39.7600440979
lpd_unet_0_1,268.333333333,38.6041717529
lpd_unet_0_1,55.0,39.29334831235
lpd_unet_0_1,6.5,37.31844711305
lpd_unet_0_1,39.5,34.82071495055
lpd_unet_0_1,38.25,32.5732078552
lpd_unet_0_1,61.25,32.2991104126
lpd_unet_0_1,85.75,32.4190368652
lpd_unet_0_1,98.75,28.4586811066
lpd_unet_0_1,97.25,31.5038261414
lpd_unet_0_1,66.75,32.9485015869
lpd_unet_0_1,41.3333333333,31.3547344208
lpd_unet_0_1,84.0,37.0513191223
lpd_unet_0_1,108.666666667,37.2546157837
lpd_unet_0_1,149.0,36.9365272522
lpd_unet_0_1,163.666666667,36.9615821838
lpd_unet_0_1,159.666666667,36.7014694214
lpd_unet_0_1,190.333333333,35.3929443359
lpd_unet_0_1,260.333333333,37.4508895874
lpd_unet_0_1,304.0,36.5529289246
lpd_unet_0_1,272.666666667,34.8778114319
lpd_unet_0_1,233.0,35.2640113831
lpd_unet_0_1,243.0,36.5345802307
lpd_unet_0_1,253.0,36.102809906
lpd_unet_0_1,238.0,37.5420227051
lpd_unet_0_1,227.333333333,37.529876709
lpd_unet_0_1,250.0,37.3320350647
lpd_unet_0_1,136.0,37.4526863098
lpd_unet_0_1,58.0,38.025986989333326
lpd_unet_0_1,94.6666666667,36.5654716492
lpd_unet_0_1,118.333333333,37.4479904175
lpd_unet_0_1,121.333333333,37.3704223633
lpd_unet_0_1,321.666666667,37.4655189514
lpd_unet_0_1,367.666666667,37.1897583008
lpd_unet_0_1,413.333333333,36.87805366515
lpd_unet_0_1,362.333333333,37.3409309387
lpd_unet_0_1,346.0,36.7543563843
lpd_unet_0_1,339.666666667,37.0629959106
lpd_unet_0_1,341.0,37.272064209
lpd_unet_0_1,240.0,37.6830368042
lpd_unet_0_1,228.666666667,38.1269226074
lpd_unet_0_1,200.0,38.2140235901
lpd_unet_0_1,217.333333333,37.8205947876
lpd_unet_0_1,196.666666667,37.4335021973
lpd_unet_0_1,173.5,36.6889228821
lpd_unet_0_1,142.0,33.4710502625
lpd_unet_0_1,168.0,37.1139831543
lpd_unet_0_1,193.0,37.1099815369
lpd_unet_0_1,146.0,36.6829719543
lpd_unet_0_1,158.0,35.9984321594
lpd_unet_0_1,81.0,37.6245651245
lpd_unet_0_1,48.75,32.018409729
lpd_unet_0_1,75.25,33.1175727844
lpd_unet_0_1,62.75,33.1362876892
lpd_unet_0_1,56.25,34.7482566833
lpd_unet_0_1,37.75,33.928894043
lpd_unet_0_1,96.0,34.60275650025
lpd_unet_0_1,156.0,37.2141494751
lpd_unet_0_1,145.0,35.2987480164
lpd_unet_0_1,171.0,37.100734710699996
lpd_unet_0_1,87.5,36.3810348511
lpd_unet_0_1,38.6666666667,34.4979133606
lpd_unet_0_1,163.0,35.3232078552
lpd_unet_0_1,131.5,34.3346824646
lpd_unet_0_1,108.5,32.1481285095
lpd_unet_0_1,57.6666666667,33.9781265259
lpd_unet_0_1,46.0,35.1250419617
lpd_unet_0_1,64.5,34.2274169922
lpd_unet_0_1,60.75,36.4931793213
lpd_unet_0_1,35.3333333333,37.219377517699996
lpd_unet_0_1,24.6666666667,36.2209815979
lpd_unet_0_1,42.6666666667,37.2025222778
lpd_unet_0_1,27.75,29.6566181183
lpd_unet_0_1,167.0,37.3000526428
lpd_unet_0_1,241.0,37.2866401672
lpd_unet_0_1,223.75,36.7115821838
lpd_unet_0_1,179.333333333,36.993637085
lpd_unet_0_1,45.75,33.1185493469
lpd_unet_0_1,35.6666666667,31.7785835266
lpd_unet_0_1,166.25,31.6357803345
lpd_unet_0_1,250.25,32.3947906494
lpd_unet_0_1,303.75,33.5259933472
lpd_unet_0_1,366.5,35.1338348389
lpd_unet_0_1,436.75,34.5581169128
lpd_unet_0_1,486.25,33.6359291077
lpd_unet_0_1,550.25,34.5108718872
lpd_unet_0_1,547.75,34.5253448486
lpd_unet_0_1,557.75,34.216255188
lpd_unet_0_1,555.25,34.1933135986
lpd_unet_0_1,541.0,34.4101753235
lpd_unet_0_1,520.0,34.2513465881
lpd_unet_0_1,482.75,35.0409851074
lpd_unet_0_1,444.0,35.1502075195
lpd_unet_0_1,322.5,35.211807251
lpd_unet_0_1,267.75,35.2632102966
lpd_unet_0_1,231.5,33.804473877
lpd_unet_0_1,92.5,32.5856666565
lpd_unet_0_1,246.5,32.1924705505
lpd_unet_0_1,308.0,31.925453186
lpd_unet_0_1,381.0,32.0332298279
lpd_unet_0_1,540.75,32.06300354
lpd_unet_0_1,605.75,31.7900924683
lpd_unet_0_1,678.5,31.811252594
lpd_unet_0_1,700.25,31.749162674
lpd_unet_0_1,759.25,31.6793651581
lpd_unet_0_1,777.5,31.3520698547
lpd_unet_0_1,787.0,30.16739463805
lpd_unet_0_1,775.5,31.831363678
lpd_unet_0_1,720.5,32.4055137634
lpd_unet_0_1,674.75,32.4125785828
lpd_unet_0_1,406.25,32.2279930115
lpd_unet_0_1,338.25,32.1824607849
lpd_unet_0_1,288.5,31.6296482086
lpd_unet_0_1,257.25,31.7272167206
lpd_unet_0_1,197.25,32.0641212463
lpd_unet_0_1,93.25,31.9257850647
lpd_unet_0_1,89.75,31.2330169678
lpd_unet_0_1,119.142857143,30.2864532471
lpd_unet_0_1,295.75,34.86385440825
lpd_unet_0_1,490.0,30.200920105
lpd_unet_0_1,585.75,30.4682636261
lpd_unet_0_1,685.5,30.3820571899
lpd_unet_0_1,754.25,29.9208221436
lpd_unet_0_1,798.25,29.7754497528
lpd_unet_0_1,811.0,30.4048728943
lpd_unet_0_1,782.5,30.4612941742
lpd_unet_0_1,776.5,30.5685634613
lpd_unet_0_1,772.0,30.3516693115
lpd_unet_0_1,746.5,30.6242580414
lpd_unet_0_1,689.25,30.9976978302
lpd_unet_0_1,608.5,30.8825702667
lpd_unet_0_1,489.5,31.2041931152
lpd_unet_0_1,310.25,31.3784828186
lpd_unet_0_1,228.25,31.2722015381
lpd_unet_0_1,91.8571428571,31.0849170685
lpd_unet_0_1,103.25,28.4466953278
lpd_unet_0_1,129.0,27.2329921722
lpd_unet_0_1,132.0,27.4242286682
lpd_unet_0_1,122.5,27.4949188232
lpd_unet_0_1,199.0,33.8761558533
lpd_unet_0_1,294.0,34.6841392517
lpd_unet_0_1,546.0,35.1199035645
lpd_unet_0_1,739.0,35.5558338165
lpd_unet_0_1,1009.0,35.1679115295
lpd_unet_0_1,1127.0,34.8469200134
lpd_unet_0_1,625.0,34.3317604065
lpd_unet_0_1,621.0,35.9191246033
lpd_unet_0_1,1221.0,36.1168632507
lpd_unet_0_1,1142.0,36.1927375793
lpd_unet_0_1,1020.0,32.3975563049
lpd_unet_0_1,75.1666666667,34.0120849609
lpd_unet_0_1,123.0,35.0256500244
lpd_unet_0_1,75.75,35.7063217163
lpd_unet_0_1,77.3333333333,35.8105812073
lpd_unet_0_1,72.1666666667,36.0002708435
lpd_unet_0_1,165.333333333,35.4752388
lpd_unet_0_1,314.333333333,35.4081573486
lpd_unet_0_1,219.8,35.6069526672
lpd_unet_0_1,236.833333333,35.0665626526
lpd_unet_0_1,269.5,35.0536956787
lpd_unet_0_1,265.25,35.0372238159
lpd_unet_0_1,306.0,35.386756897
lpd_unet_0_1,240.666666667,32.6188545227
lpd_unet_0_1,90.6666666667,31.5975608826
lpd_unet_0_1,138.0,37.2123184204
lpd_unet_0_1,206.0,31.2881736755
lpd_unet_0_1,24.25,37.6820793152
lpd_unet_0_1,28.5,37.8838348389
lpd_unet_0_1,56.0,39.779258728
lpd_unet_0_1,242.0,39.6049079895
lpd_unet_0_1,308.333333333,39.2334785461
lpd_unet_0_1,307.5,39.3614501953
lpd_unet_0_1,422.75,40.2842750549
lpd_unet_0_1,447.25,40.9796600342
lpd_unet_0_1,456.0,40.1292190552
lpd_unet_0_1,461.0,38.217464447
lpd_unet_0_1,481.0,38.0035972595
