Annotation,sequential,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,end-to-end
small,261891.2106435045,261966.87654838013,261997.7390224372,261946.7908524189,261928.6124606525,261997.6658176377,261979.1863581862,261953.4011513276,261996.9053057588,261939.92716570396,262005.76268149583
large,261427.90705165037,261485.87962933088,261544.1020864777,261493.74457575547,261462.36209534155,261564.58109806653,261519.7733742557,261497.5834918389,261553.7427386538,261486.22259874595,261577.48489179183
with,261859.7502301853,261932.1803924309,261960.92540008025,261913.8636927132,261896.0893233753,261962.01875999337,261942.76129479567,261921.7003921384,261964.72525957503,261905.3929301983,261969.48782696467
without,261973.4416417601,262030.37784936212,262064.42280515903,262011.7834852145,261981.4567429686,262069.1795402555,262044.23531165568,262016.20305079987,262074.1684094454,262007.10724860735,262090.3005105663
