Annotation,sequential,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,end-to-end
small,0.0511106607880756,0.0516357719302451,0.0500811303614461,0.0528285619132916,0.0553559920375383,0.0467987167572443,0.0562110238162584,0.0653685666766452,0.0539530875526754,0.0682906042470165,0.0749725645570175
large,0.2805395402950953,0.3415388450119024,0.3095672035413124,0.2887562131700094,0.323789122163004,0.2785639380171195,0.3070782428390488,0.3150148923070142,0.2702298737554918,0.317747083939452,0.3318835431078104
with,0.0679181835687353,0.0738727947624458,0.069061661311631,0.0693189746963355,0.0760316324967289,0.063127920305872,0.0756915135908278,0.0838479140064379,0.0687048923564807,0.0873130218661512,0.0895320429821505
without,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
