Modality,Annotation Size,FN
lpd_unet_0_1,228.5,208.471847534
lpd_unet_0_1,239.0,209.228439331
lpd_unet_0_1,251.25,221.055999756
lpd_unet_0_1,231.0,176.837265015
lpd_unet_0_1,231.75,123.451728821
lpd_unet_0_1,222.25,192.781951904
lpd_unet_0_1,217.25,215.980773926
lpd_unet_0_1,215.75,229.58416748
lpd_unet_0_1,206.5,222.631912231
lpd_unet_0_1,186.75,148.880722046
lpd_unet_0_1,162.25,108.03704833985
lpd_unet_0_1,146.75,174.822052002
lpd_unet_0_1,130.75,137.657440186
lpd_unet_0_1,33.0,33.9669702053
lpd_unet_0_1,18.25,10.996052742
lpd_unet_0_1,160.0,72.21540451037333
lpd_unet_0_1,190.0,187.289916992
lpd_unet_0_1,245.0,241.107818604
lpd_unet_0_1,181.0,225.2533416745
lpd_unet_0_1,210.5,230.1824111935
lpd_unet_0_1,185.0,132.608581543
lpd_unet_0_1,135.5,147.631774902
lpd_unet_0_1,166.5,66.0339736938
lpd_unet_0_1,176.75,63.7863998413
lpd_unet_0_1,136.75,131.755218506
lpd_unet_0_1,116.5,140.467971802
lpd_unet_0_1,89.25,66.948223114
lpd_unet_0_1,52.5,23.492603302
lpd_unet_0_1,40.5,39.918857574499995
lpd_unet_0_1,78.0,80.99019622805
lpd_unet_0_1,112.0,103.14677810655
lpd_unet_0_1,122.0,121.9596328735
lpd_unet_0_1,134.0,133.971221924
lpd_unet_0_1,150.0,155.61943562833332
lpd_unet_0_1,180.0,179.958404541
lpd_unet_0_1,186.0,114.47453117365
lpd_unet_0_1,202.0,201.948562622
lpd_unet_0_1,194.0,193.953430176
lpd_unet_0_1,214.0,213.942321777
lpd_unet_0_1,54.5,51.49526786805
lpd_unet_0_1,69.25,62.998777389500006
lpd_unet_0_1,83.25,84.9890060425
lpd_unet_0_1,69.0,68.78247642515
lpd_unet_0_1,38.0,43.3900253296
lpd_unet_0_1,54.0,58.755203247100006
lpd_unet_0_1,95.5,25.704062223424998
lpd_unet_0_1,161.0,111.31287829096668
lpd_unet_0_1,314.5,5.75645637512
lpd_unet_0_1,351.0,36.8746948242
lpd_unet_0_1,389.75,30.0835533142
lpd_unet_0_1,247.714285714,11.9999809265
lpd_unet_0_1,240.75,46.9823875427
lpd_unet_0_1,237.555555556,48.1354789734
lpd_unet_0_1,242.1,92.2351150513
lpd_unet_0_1,304.181818182,33.7311134338
lpd_unet_0_1,297.909090909,16.7881813049
lpd_unet_0_1,355.727272727,20.9899711609
lpd_unet_0_1,311.636363636,48.1662521362
lpd_unet_0_1,284.181818182,61.4108695984
lpd_unet_0_1,219.272727273,62.9742088318
lpd_unet_0_1,143.363636364,87.458190918
lpd_unet_0_1,127.285714286,76.2543487549
lpd_unet_0_1,67.4285714286,55.989654541
lpd_unet_0_1,58.5714285714,23.9999504089
lpd_unet_0_1,88.5,15.9999980927
lpd_unet_0_1,35.0,32.82785749436667
lpd_unet_0_1,10.0,10.13495322637
lpd_unet_0_1,51.5,30.9998588562
lpd_unet_0_1,86.0,70.55283991493333
lpd_unet_0_1,83.0,49.53161239625
lpd_unet_0_1,82.0,77.7442779541
lpd_unet_0_1,57.0,67.3238487244
lpd_unet_0_1,15.0,16.07141553439154
lpd_unet_0_1,20.0,21.053981886972224
lpd_unet_0_1,22.0,21.371183156975
lpd_unet_0_1,49.3333333333,35.99999427795
lpd_unet_0_1,61.2,68.9999542236
lpd_unet_0_1,48.0,44.4844112396
lpd_unet_0_1,44.3333333333,37.499994277949995
lpd_unet_0_1,130.0,65.4537582397
lpd_unet_0_1,195.0,143.98795318605
lpd_unet_0_1,275.0,35.1342086792
lpd_unet_0_1,249.0,104.42878341665
lpd_unet_0_1,57.25,15.5552215576
lpd_unet_0_1,179.0,92.5144882202
lpd_unet_0_1,194.5,181.92535209665002
lpd_unet_0_1,4.0,3.9992749094962496
lpd_unet_0_1,11.0,9.85623829706857
lpd_unet_0_1,31.0,34.3187271754
lpd_unet_0_1,55.6666666667,47.9755172729
lpd_unet_0_1,76.6666666667,49.9352226257
lpd_unet_0_1,95.3333333333,119.529373169
lpd_unet_0_1,94.5,123.478759766
lpd_unet_0_1,80.5,95.20121383655001
lpd_unet_0_1,69.5,90.8617630005
lpd_unet_0_1,53.0,43.2383003235
lpd_unet_0_1,41.5,26.4902009964
lpd_unet_0_1,24.5,31.9898929596
lpd_unet_0_1,49.5,35.7614402771
lpd_unet_0_1,53.5,52.4927444458
lpd_unet_0_1,87.0,93.6618906658
lpd_unet_0_1,2.0,1.99934887886
lpd_unet_0_1,3.0,2.99933850765
lpd_unet_0_1,9.0,9.293513011934
lpd_unet_0_1,92.0,93.1578063965
lpd_unet_0_1,88.0,87.8357543945
lpd_unet_0_1,116.0,134.21028900166667
lpd_unet_0_1,64.0,59.44072628022501
lpd_unet_0_1,37.0,31.645641644816664
lpd_unet_0_1,25.0,20.90110758759382
lpd_unet_0_1,8.0,7.999811444962857
lpd_unet_0_1,220.25,165.205444336
lpd_unet_0_1,434.5,197.695419312
lpd_unet_0_1,464.25,217.665725708
lpd_unet_0_1,356.5,160.401199341
lpd_unet_0_1,132.25,139.0362854
lpd_unet_0_1,86.5,77.9904937744
lpd_unet_0_1,119.0,108.778020858725
lpd_unet_0_1,112.5,83.9749526978
lpd_unet_0_1,140.0,139.995727539
lpd_unet_0_1,29.0,29.659946714128573
lpd_unet_0_1,51.0,46.699696540825
lpd_unet_0_1,131.0,120.0
lpd_unet_0_1,212.25,253.0
lpd_unet_0_1,260.0,253.0
lpd_unet_0_1,341.25,282.0
lpd_unet_0_1,378.75,343.0
lpd_unet_0_1,400.5,379.0
lpd_unet_0_1,429.25,377.0
lpd_unet_0_1,454.75,451.0
lpd_unet_0_1,457.5,511.0
lpd_unet_0_1,447.0,405.0
lpd_unet_0_1,432.25,389.0
lpd_unet_0_1,400.0,442.0
lpd_unet_0_1,367.75,367.0
lpd_unet_0_1,305.0,312.499267578
lpd_unet_0_1,213.5,150.0
lpd_unet_0_1,109.5,84.0
lpd_unet_0_1,5.0,4.999999523163333
lpd_unet_0_1,16.5,16.2499012947
lpd_unet_0_1,11.5,16.479928970350002
lpd_unet_0_1,41.0,32.735298585874
lpd_unet_0_1,61.3333333333,51.23039245606666
lpd_unet_0_1,72.6666666667,63.4970169067
lpd_unet_0_1,72.0,69.55222066243334
lpd_unet_0_1,70.3333333333,74.8767852783
lpd_unet_0_1,30.6666666667,23.324425379433336
lpd_unet_0_1,33.5,31.49963283535
lpd_unet_0_1,34.5,27.998890876799997
lpd_unet_0_1,36.5,35.9989261627
lpd_unet_0_1,36.875,49.737739563
lpd_unet_0_1,58.25,57.1861724854
lpd_unet_0_1,21.5,14.1920776367
lpd_unet_0_1,28.3333333333,29.498130798349997
lpd_unet_0_1,73.0,31.808396816250003
lpd_unet_0_1,61.0,67.279840469375
lpd_unet_0_1,42.0,30.800981521574997
lpd_unet_0_1,43.5,43.400023142500004
lpd_unet_0_1,6.66666666667,10.9995546341
lpd_unet_0_1,40.25,36.49176979065
lpd_unet_0_1,37.25,37.9875411987
lpd_unet_0_1,30.75,34.9996376038
lpd_unet_0_1,44.6666666667,61.9986801147
lpd_unet_0_1,87.6666666667,98.6500320435
lpd_unet_0_1,105.0,91.7255249023
lpd_unet_0_1,23.5,22.991098403949998
lpd_unet_0_1,36.1666666667,46.9739570618
lpd_unet_0_1,36.4,22.9951553345
lpd_unet_0_1,32.6666666667,37.4992923737
lpd_unet_0_1,70.5,64.9269790649
lpd_unet_0_1,150.5,113.606613159
lpd_unet_0_1,71.25,52.49973487855
lpd_unet_0_1,44.0,42.22078132628334
lpd_unet_0_1,34.0,34.329429202622215
lpd_unet_0_1,91.0,90.9999847412
lpd_unet_0_1,15.3333333333,18.9997024536
lpd_unet_0_1,29.25,31.9988136292
lpd_unet_0_1,33.25,47.9969596863
lpd_unet_0_1,16.25,25.9992237091
lpd_unet_0_1,58.75,3.99999761581
lpd_unet_0_1,86.25,97.9997787476
lpd_unet_0_1,146.25,58.7516098022
lpd_unet_0_1,201.5,166.368469238
lpd_unet_0_1,225.0,64.5080871582
lpd_unet_0_1,247.5,185.573852539
lpd_unet_0_1,257.0,184.852462769
lpd_unet_0_1,265.75,168.911148071
lpd_unet_0_1,278.0,220.198818207
lpd_unet_0_1,199.25,132.259506226
lpd_unet_0_1,147.75,197.464874268
lpd_unet_0_1,73.6666666667,120.997215271
lpd_unet_0_1,39.0,42.373544693
lpd_unet_0_1,32.3333333333,29.99724674225
lpd_unet_0_1,9.5,7.99962759018
lpd_unet_0_1,77.25,82.48484802245
lpd_unet_0_1,93.5,67.9837646484
lpd_unet_0_1,30.0,29.627964837214286
lpd_unet_0_1,102.0,69.9997253418
lpd_unet_0_1,160.666666667,151.29246521
lpd_unet_0_1,307.666666667,175.214538574
lpd_unet_0_1,385.666666667,228.880004883
lpd_unet_0_1,437.333333333,271.086090088
lpd_unet_0_1,514.0,417.3603515625
lpd_unet_0_1,568.333333333,478.065124512
lpd_unet_0_1,605.0,398.201721191
lpd_unet_0_1,687.666666667,569.015075684
lpd_unet_0_1,739.333333333,529.069702148
lpd_unet_0_1,736.0,529.77911377
lpd_unet_0_1,776.0,509.136779785
lpd_unet_0_1,740.333333333,501.779907227
lpd_unet_0_1,662.0,434.477325439
lpd_unet_0_1,536.333333333,261.38269043
lpd_unet_0_1,393.0,152.823104858
lpd_unet_0_1,316.333333333,150.101165771
lpd_unet_0_1,265.333333333,122.48399353
lpd_unet_0_1,143.666666667,197.976913452
lpd_unet_0_1,59.5,71.3278910319
lpd_unet_0_1,46.6666666667,37.9776382446
lpd_unet_0_1,26.5,24.987588882449998
lpd_unet_0_1,43.0,42.98127619426666
lpd_unet_0_1,66.0,65.4691925049
lpd_unet_0_1,36.0,33.638110399249996
lpd_unet_0_1,18.3333333333,27.9982776642
lpd_unet_0_1,79.3333333333,98.795791626
lpd_unet_0_1,31.6666666667,22.9998874664
lpd_unet_0_1,92.3333333333,105.812011719
lpd_unet_0_1,128.0,123.15339279199999
lpd_unet_0_1,154.333333333,141.495819092
lpd_unet_0_1,89.6666666667,84.95050048825
lpd_unet_0_1,19.5,13.332497914623334
lpd_unet_0_1,143.0,123.54312133799999
lpd_unet_0_1,133.333333333,146.0
lpd_unet_0_1,85.6666666667,78.0
lpd_unet_0_1,63.6666666667,60.9998435974
lpd_unet_0_1,51.6666666667,48.9999580383
lpd_unet_0_1,75.0,57.99911117555
lpd_unet_0_1,203.25,97.0781021118
lpd_unet_0_1,188.25,98.1809234619
lpd_unet_0_1,111.0,127.728752136
lpd_unet_0_1,16.3333333333,10.997035503374999
lpd_unet_0_1,43.3333333333,50.4970808029
lpd_unet_0_1,134.75,160.0
lpd_unet_0_1,242.25,318.0
lpd_unet_0_1,316.5,394.0
lpd_unet_0_1,334.8,512.0
lpd_unet_0_1,421.6,478.0
lpd_unet_0_1,646.5,561.0
lpd_unet_0_1,720.75,643.0
lpd_unet_0_1,753.5,726.0
lpd_unet_0_1,826.5,717.0
lpd_unet_0_1,806.5,982.0
lpd_unet_0_1,736.5,614.0
lpd_unet_0_1,697.5,579.0
lpd_unet_0_1,659.25,746.0
lpd_unet_0_1,560.25,646.999938965
lpd_unet_0_1,466.25,369.999938965
lpd_unet_0_1,347.25,376.999938965
lpd_unet_0_1,215.5,130.999969482
lpd_unet_0_1,130.666666667,116.999977112
lpd_unet_0_1,62.0,63.156375884999996
lpd_unet_0_1,76.0,75.9951248169
lpd_unet_0_1,99.0,66.9376449585
lpd_unet_0_1,182.0,163.448974609
lpd_unet_0_1,323.0,307.583465576
lpd_unet_0_1,472.0,468.770355225
lpd_unet_0_1,506.0,505.096008301
lpd_unet_0_1,529.0,528.874359131
lpd_unet_0_1,534.0,533.912353516
lpd_unet_0_1,567.0,566.881164551
lpd_unet_0_1,441.0,440.363128662
lpd_unet_0_1,445.0,444.711151123
lpd_unet_0_1,561.0,558.463256836
lpd_unet_0_1,589.0,636.1432495115
lpd_unet_0_1,575.0,542.229614258
lpd_unet_0_1,523.0,511.700378418
lpd_unet_0_1,350.0,349.956726074
lpd_unet_0_1,383.0,382.987426758
lpd_unet_0_1,358.0,357.996948242
lpd_unet_0_1,327.0,326.981140137
lpd_unet_0_1,290.0,289.865356445
lpd_unet_0_1,21.3333333333,14.9999904633
lpd_unet_0_1,56.75,49.9952049255
lpd_unet_0_1,68.75,79.9844818115
lpd_unet_0_1,70.0,71.99536132809999
lpd_unet_0_1,62.5,62.9987487793
lpd_unet_0_1,49.75,46.9998016357
lpd_unet_0_1,198.0,197.9566726685
lpd_unet_0_1,128.5,75.423034668
lpd_unet_0_1,176.5,324.789428711
lpd_unet_0_1,177.5,40.9999961853
lpd_unet_0_1,205.0,88.6071929933
lpd_unet_0_1,189.5,36.9999961853
lpd_unet_0_1,201.0,352.994293213
lpd_unet_0_1,207.5,33.0
lpd_unet_0_1,175.0,324.997802734
lpd_unet_0_1,192.0,279.30547332749995
lpd_unet_0_1,160.5,316.998474121
lpd_unet_0_1,279.0,278.998687744
lpd_unet_0_1,291.0,290.998931885
lpd_unet_0_1,263.0,262.998962402
lpd_unet_0_1,299.0,298.998657227
lpd_unet_0_1,285.0,186.1447868347
lpd_unet_0_1,267.0,266.997131348
lpd_unet_0_1,230.0,229.994750977
lpd_unet_0_1,216.0,162.05845642100002
lpd_unet_0_1,189.0,188.979614258
lpd_unet_0_1,187.0,186.967941284
lpd_unet_0_1,159.0,123.52139663685
lpd_unet_0_1,148.0,147.978179932
lpd_unet_0_1,166.0,165.972244263
lpd_unet_0_1,106.0,105.982177734
lpd_unet_0_1,19.3333333333,11.999994278
lpd_unet_0_1,24.75,36.4897098541
lpd_unet_0_1,31.5,22.9997386932
lpd_unet_0_1,23.75,25.9994659424
lpd_unet_0_1,69.75,63.9991149902
lpd_unet_0_1,78.25,70.9972839355
lpd_unet_0_1,83.75,74.9488983154
lpd_unet_0_1,94.25,123.966682434
lpd_unet_0_1,71.0,69.9953689575
lpd_unet_0_1,35.5,25.9999809265
lpd_unet_0_1,36.25,31.0879866282
lpd_unet_0_1,80.75,95.9866714478
lpd_unet_0_1,57.5,46.9986381531
lpd_unet_0_1,93.6666666667,111.794143677
lpd_unet_0_1,133.666666667,90.7677307129
lpd_unet_0_1,146.333333333,94.4796142578
lpd_unet_0_1,49.0,41.97848701475
lpd_unet_0_1,65.0,64.9705352783
lpd_unet_0_1,45.0,58.2591336568
lpd_unet_0_1,53.75,46.8214492798
lpd_unet_0_1,12.5,9.99511289595
lpd_unet_0_1,90.0,69.53956604005
lpd_unet_0_1,227.0,102.1873703
lpd_unet_0_1,272.0,106.822174072
lpd_unet_0_1,265.0,90.8820266724
lpd_unet_0_1,162.0,66.8912963867
lpd_unet_0_1,67.0,60.7785148621
lpd_unet_0_1,45.3333333333,53.9270095825
lpd_unet_0_1,11.25,12.0
lpd_unet_0_1,47.5,45.4998779297
lpd_unet_0_1,48.5,64.0
lpd_unet_0_1,30.5,34.0
lpd_unet_0_1,212.0,139.592102051
lpd_unet_0_1,169.0,104.3697776793
lpd_unet_0_1,79.5,9.3014755249
lpd_unet_0_1,34.25,28.9997711182
lpd_unet_0_1,26.3333333333,15.998823404305
lpd_unet_0_1,20.5,25.9845619202
lpd_unet_0_1,17.5,17.4946346283
lpd_unet_0_1,8.5,11.9956150055
lpd_unet_0_1,26.6666666667,23.9450492859
lpd_unet_0_1,49.6666666667,60.510776519749996
lpd_unet_0_1,45.6666666667,43.2777442932
lpd_unet_0_1,27.3333333333,9.94294261932
lpd_unet_0_1,52.6666666667,63.9603919983
lpd_unet_0_1,39.6666666667,29.9997425079
lpd_unet_0_1,14.3333333333,12.999704361
lpd_unet_0_1,179.666666667,141.835479736
lpd_unet_0_1,268.333333333,8.17184257507
lpd_unet_0_1,55.0,41.417587280250004
lpd_unet_0_1,6.5,8.998151779175
lpd_unet_0_1,39.5,50.4993247986
lpd_unet_0_1,38.25,31.9891777039
lpd_unet_0_1,61.25,74.9425048828
lpd_unet_0_1,85.75,92.8352355957
lpd_unet_0_1,98.75,114.4190979
lpd_unet_0_1,97.25,104.468414307
lpd_unet_0_1,66.75,55.7993812561
lpd_unet_0_1,41.3333333333,34.9636917114
lpd_unet_0_1,84.0,56.9830474854
lpd_unet_0_1,108.666666667,46.9540634155
lpd_unet_0_1,149.0,200.642700195
lpd_unet_0_1,163.666666667,196.999008179
lpd_unet_0_1,159.666666667,192.496566772
lpd_unet_0_1,190.333333333,141.02305603
lpd_unet_0_1,260.333333333,176.512741089
lpd_unet_0_1,304.0,366.718933105
lpd_unet_0_1,272.666666667,187.524246216
lpd_unet_0_1,233.0,243.746261597
lpd_unet_0_1,243.0,296.403839111
lpd_unet_0_1,253.0,203.781265259
lpd_unet_0_1,238.0,276.463317871
lpd_unet_0_1,227.333333333,234.082122803
lpd_unet_0_1,250.0,299.635925293
lpd_unet_0_1,136.0,135.914886475
lpd_unet_0_1,58.0,54.919088999433335
lpd_unet_0_1,94.6666666667,96.4940109253
lpd_unet_0_1,118.333333333,88.4704055786
lpd_unet_0_1,121.333333333,141.011276245
lpd_unet_0_1,321.666666667,247.275588989
lpd_unet_0_1,367.666666667,269.075500488
lpd_unet_0_1,413.333333333,304.09355163550003
lpd_unet_0_1,362.333333333,227.967391968
lpd_unet_0_1,346.0,267.720611572
lpd_unet_0_1,339.666666667,160.96081543
lpd_unet_0_1,341.0,195.775146484
lpd_unet_0_1,240.0,133.804107666
lpd_unet_0_1,228.666666667,123.222854614
lpd_unet_0_1,200.0,100.880233765
lpd_unet_0_1,217.333333333,135.286361694
lpd_unet_0_1,196.666666667,132.170013428
lpd_unet_0_1,173.5,206.597076416
lpd_unet_0_1,142.0,141.925933838
lpd_unet_0_1,168.0,167.96081543
lpd_unet_0_1,193.0,192.95513916
lpd_unet_0_1,146.0,145.974899292
lpd_unet_0_1,158.0,157.975997925
lpd_unet_0_1,81.0,80.9630279541
lpd_unet_0_1,48.75,55.9999923706
lpd_unet_0_1,75.25,65.9999771118
lpd_unet_0_1,62.75,51.4999694824
lpd_unet_0_1,56.25,27.9999923706
lpd_unet_0_1,37.75,58.9999923706
lpd_unet_0_1,96.0,97.428314209
lpd_unet_0_1,156.0,121.804031372
lpd_unet_0_1,145.0,144.999725342
lpd_unet_0_1,171.0,116.3506488802
lpd_unet_0_1,87.5,117.998802185
lpd_unet_0_1,38.6666666667,34.9880638123
lpd_unet_0_1,163.0,162.872573853
lpd_unet_0_1,131.5,110.0
lpd_unet_0_1,108.5,114.990776062
lpd_unet_0_1,57.6666666667,83.9999008179
lpd_unet_0_1,46.0,48.9999160767
lpd_unet_0_1,64.5,68.9979858398
lpd_unet_0_1,60.75,52.9998168945
lpd_unet_0_1,35.3333333333,39.997724533050004
lpd_unet_0_1,24.6666666667,22.9999809265
lpd_unet_0_1,42.6666666667,29.9998836517
lpd_unet_0_1,27.75,31.980014801
lpd_unet_0_1,167.0,49.6497879028
lpd_unet_0_1,241.0,51.4990921021
lpd_unet_0_1,223.75,80.3248214722
lpd_unet_0_1,179.333333333,118.938369751
lpd_unet_0_1,45.75,34.0
lpd_unet_0_1,35.6666666667,45.998840332
lpd_unet_0_1,166.25,139.939422607
lpd_unet_0_1,250.25,143.375854492
lpd_unet_0_1,303.75,221.544006348
lpd_unet_0_1,366.5,285.790039062
lpd_unet_0_1,436.75,236.612792969
lpd_unet_0_1,486.25,360.050109863
lpd_unet_0_1,550.25,355.366729736
lpd_unet_0_1,547.75,369.226318359
lpd_unet_0_1,557.75,418.773468018
lpd_unet_0_1,555.25,373.46697998
lpd_unet_0_1,541.0,332.684844971
lpd_unet_0_1,520.0,352.101470947
lpd_unet_0_1,482.75,409.802368164
lpd_unet_0_1,444.0,374.328857422
lpd_unet_0_1,322.5,289.995727539
lpd_unet_0_1,267.75,186.784912109
lpd_unet_0_1,231.5,211.766815186
lpd_unet_0_1,92.5,116.0
lpd_unet_0_1,246.5,273.0
lpd_unet_0_1,308.0,240.0
lpd_unet_0_1,381.0,409.0
lpd_unet_0_1,540.75,585.0
lpd_unet_0_1,605.75,699.0
lpd_unet_0_1,678.5,818.0
lpd_unet_0_1,700.25,789.0
lpd_unet_0_1,759.25,839.0
lpd_unet_0_1,777.5,712.0
lpd_unet_0_1,787.0,803.955596924
lpd_unet_0_1,775.5,842.0
lpd_unet_0_1,720.5,641.999938965
lpd_unet_0_1,674.75,763.999938965
lpd_unet_0_1,406.25,450.999938965
lpd_unet_0_1,338.25,440.999969482
lpd_unet_0_1,288.5,218.999969482
lpd_unet_0_1,257.25,229.999969482
lpd_unet_0_1,197.25,262.999969482
lpd_unet_0_1,93.25,39.9999847412
lpd_unet_0_1,89.75,65.0
lpd_unet_0_1,119.142857143,109.993499756
lpd_unet_0_1,295.75,321.332260132
lpd_unet_0_1,490.0,512.996520996
lpd_unet_0_1,585.75,639.999389648
lpd_unet_0_1,685.5,771.999511719
lpd_unet_0_1,754.25,878.975341797
lpd_unet_0_1,798.25,796.968200684
lpd_unet_0_1,811.0,615.815673828
lpd_unet_0_1,782.5,636.672485352
lpd_unet_0_1,776.5,649.68560791
lpd_unet_0_1,772.0,611.456176758
lpd_unet_0_1,746.5,500.421569824
lpd_unet_0_1,689.25,583.696411133
lpd_unet_0_1,608.5,494.726928711
lpd_unet_0_1,489.5,417.003601074
lpd_unet_0_1,310.25,292.334960938
lpd_unet_0_1,228.25,147.287231445
lpd_unet_0_1,91.8571428571,45.9999351501
lpd_unet_0_1,103.25,57.9909286499
lpd_unet_0_1,129.0,148.515533447
lpd_unet_0_1,132.0,155.580886841
lpd_unet_0_1,122.5,115.73878479
lpd_unet_0_1,199.0,198.999969482
lpd_unet_0_1,294.0,293.998657227
lpd_unet_0_1,546.0,545.981445312
lpd_unet_0_1,739.0,738.998779297
lpd_unet_0_1,1009.0,1008.68884277
lpd_unet_0_1,1127.0,1116.22119141
lpd_unet_0_1,625.0,581.608398438
lpd_unet_0_1,621.0,560.191711426
lpd_unet_0_1,1221.0,1153.61547852
lpd_unet_0_1,1142.0,1114.79199219
lpd_unet_0_1,1020.0,1019.99450684
lpd_unet_0_1,75.1666666667,49.9996376038
lpd_unet_0_1,123.0,116.988342285
lpd_unet_0_1,75.75,95.9433135986
lpd_unet_0_1,77.3333333333,96.9928436279
lpd_unet_0_1,72.1666666667,76.0475234985
lpd_unet_0_1,165.333333333,148.387817383
lpd_unet_0_1,314.333333333,108.642486572
lpd_unet_0_1,219.8,45.9999923706
lpd_unet_0_1,236.833333333,87.9949111938
lpd_unet_0_1,269.5,100.998977661
lpd_unet_0_1,265.25,98.8839569092
lpd_unet_0_1,306.0,132.168884277
lpd_unet_0_1,240.666666667,97.7076950073
lpd_unet_0_1,90.6666666667,64.9954910278
lpd_unet_0_1,138.0,8.66331291199
lpd_unet_0_1,206.0,39.077960968
lpd_unet_0_1,24.25,35.9781646729
lpd_unet_0_1,28.5,25.9747085571
lpd_unet_0_1,56.0,55.959197998
lpd_unet_0_1,242.0,368.227325439
lpd_unet_0_1,308.333333333,158.780990601
lpd_unet_0_1,307.5,157.20904541
lpd_unet_0_1,422.75,211.595794678
lpd_unet_0_1,447.25,232.616744995
lpd_unet_0_1,456.0,284.980102539
lpd_unet_0_1,461.0,215.049758911
lpd_unet_0_1,481.0,278.897979736
lpd_unet_0_1,520.5,268.9172973635
lpd_unet_0_1,525.25,289.1170043945
lpd_unet_0_1,548.5,194.186462402
lpd_unet_0_1,552.0,350.905426025
lpd_unet_0_1,528.5,201.555419922
lpd_unet_0_1,540.5,203.123504639
lpd_unet_0_1,551.75,339.513031006
lpd_unet_0_1,416.0,291.256500244
lpd_unet_0_1,333.5,188.127532959
lpd_unet_0_1,315.5,292.315856934
lpd_unet_0_1,181.25,69.3159332275
lpd_unet_0_1,126.5,194.40776062
lpd_unet_0_1,80.25,16.9415988922
lpd_unet_0_1,59.6666666667,56.9318351746
lpd_unet_0_1,62.6666666667,64.8877258301
