Modality,Annotation Size,FP
lpd_unet_0_1,99.3333333333,11.4734640121
lpd_unet_0_1,135.666666667,12.843126297
lpd_unet_0_1,180.5,36.726403236349995
lpd_unet_0_1,188.75,25.2236289978
lpd_unet_0_1,221.75,28.3901290894
lpd_unet_0_1,228.5,23.4181690216
lpd_unet_0_1,239.0,22.6167259216
lpd_unet_0_1,251.25,20.6505298615
lpd_unet_0_1,231.0,25.242099762
lpd_unet_0_1,231.75,32.7950363159
lpd_unet_0_1,222.25,20.2282314301
lpd_unet_0_1,217.25,20.7790298462
lpd_unet_0_1,215.75,13.2376251221
lpd_unet_0_1,206.5,13.4120016098
lpd_unet_0_1,186.75,12.2014408112
lpd_unet_0_1,162.25,33.49917316439
lpd_unet_0_1,146.75,9.02244186401
lpd_unet_0_1,130.75,8.44550704956
lpd_unet_0_1,33.0,30.72025305032875
lpd_unet_0_1,18.25,8.11519813538
lpd_unet_0_1,160.0,247.5365537005
lpd_unet_0_1,190.0,123.33901596055
lpd_unet_0_1,245.0,30.8573169708
lpd_unet_0_1,181.0,94.33794879915001
lpd_unet_0_1,210.5,158.77225971205
lpd_unet_0_1,185.0,31.7199172974
lpd_unet_0_1,135.5,33.1324882507
lpd_unet_0_1,166.5,51.8557052612
lpd_unet_0_1,176.75,65.8424453735
lpd_unet_0_1,136.75,33.9786529541
lpd_unet_0_1,116.5,28.7375144958
lpd_unet_0_1,89.25,14.27778404951
lpd_unet_0_1,52.5,22.55588531495
lpd_unet_0_1,40.5,30.85475730895
lpd_unet_0_1,78.0,215.95687198640002
lpd_unet_0_1,112.0,85.68736457815
lpd_unet_0_1,122.0,16.36626815795
lpd_unet_0_1,134.0,12.9152545929
lpd_unet_0_1,150.0,10.537168463059999
lpd_unet_0_1,180.0,18.4273071289
lpd_unet_0_1,186.0,9.045918345455
lpd_unet_0_1,202.0,12.1005535126
lpd_unet_0_1,194.0,12.0662593842
lpd_unet_0_1,214.0,11.2011651993
lpd_unet_0_1,54.5,31.49469661715
lpd_unet_0_1,69.25,31.3455495834
lpd_unet_0_1,83.25,52.6725883484
lpd_unet_0_1,69.0,493.01243972755003
lpd_unet_0_1,38.0,72.31536006927999
lpd_unet_0_1,54.0,46.07327518468399
lpd_unet_0_1,95.5,274.9271850585
lpd_unet_0_1,161.0,227.55340576199998
lpd_unet_0_1,314.5,311.22644043
lpd_unet_0_1,351.0,267.178405762
lpd_unet_0_1,389.75,290.650360107
lpd_unet_0_1,247.714285714,636.647399902
lpd_unet_0_1,240.75,752.209960938
lpd_unet_0_1,237.555555556,797.856445312
lpd_unet_0_1,242.1,1090.58312988
lpd_unet_0_1,304.181818182,980.432189941
lpd_unet_0_1,297.909090909,1219.82470703
lpd_unet_0_1,355.727272727,1057.28210449
lpd_unet_0_1,311.636363636,967.110839844
lpd_unet_0_1,284.181818182,475.352600098
lpd_unet_0_1,219.272727273,758.019104004
lpd_unet_0_1,143.363636364,446.613830566
lpd_unet_0_1,127.285714286,337.222412109
lpd_unet_0_1,67.4285714286,224.058349609
lpd_unet_0_1,58.5714285714,92.1437759399
lpd_unet_0_1,88.5,103.877861023
lpd_unet_0_1,35.0,90.81372067328834
lpd_unet_0_1,10.0,44.74486895964286
lpd_unet_0_1,51.5,17.5304222107
lpd_unet_0_1,86.0,70.50119304647667
lpd_unet_0_1,83.0,76.15019035345
lpd_unet_0_1,82.0,28.5058526993
lpd_unet_0_1,57.0,46.93228352069001
lpd_unet_0_1,15.0,95.08283378068323
lpd_unet_0_1,20.0,48.22079126371316
lpd_unet_0_1,22.0,101.66255807127263
lpd_unet_0_1,49.3333333333,234.524637699315
lpd_unet_0_1,61.2,4.44634008408
lpd_unet_0_1,48.0,18.888809680925
lpd_unet_0_1,44.3333333333,14.191275596635
lpd_unet_0_1,130.0,323.714294434
lpd_unet_0_1,195.0,401.78424072250004
lpd_unet_0_1,275.0,768.852905273
lpd_unet_0_1,249.0,429.61272048945
lpd_unet_0_1,57.25,72.3427429199
lpd_unet_0_1,179.0,50.9896888733
lpd_unet_0_1,194.5,95.8100455701195
lpd_unet_0_1,4.0,22.45920482278125
lpd_unet_0_1,11.0,89.34454560273427
lpd_unet_0_1,31.0,95.33097187683332
lpd_unet_0_1,55.6666666667,33.1769218445
lpd_unet_0_1,76.6666666667,27.3204193115
lpd_unet_0_1,95.3333333333,23.8433570862
lpd_unet_0_1,94.5,22.5241165161
lpd_unet_0_1,80.5,224.01125526430002
lpd_unet_0_1,69.5,20.1513404846
lpd_unet_0_1,53.0,173.4493122101
lpd_unet_0_1,41.5,9.42750167848
lpd_unet_0_1,24.5,22.6099214554
lpd_unet_0_1,49.5,29.1372394562
lpd_unet_0_1,53.5,25.08280849455
lpd_unet_0_1,87.0,13.706452449143333
lpd_unet_0_1,2.0,32.33187675475
lpd_unet_0_1,3.0,24.2879962921
lpd_unet_0_1,9.0,61.72414746289701
lpd_unet_0_1,92.0,61.171448707749995
lpd_unet_0_1,88.0,23.5288906097
lpd_unet_0_1,116.0,8.950916747242667
lpd_unet_0_1,64.0,49.406978607175
lpd_unet_0_1,37.0,147.51357682558333
lpd_unet_0_1,25.0,100.14888379246536
lpd_unet_0_1,8.0,72.53242603364384
lpd_unet_0_1,220.25,25.0802497864
lpd_unet_0_1,434.5,80.100112915
lpd_unet_0_1,464.25,197.761260986
lpd_unet_0_1,356.5,218.430862427
lpd_unet_0_1,132.25,33.3319816589
lpd_unet_0_1,86.5,21.5745449066
lpd_unet_0_1,119.0,73.944791316975
lpd_unet_0_1,112.5,3.85995078087
lpd_unet_0_1,140.0,7.13281440735
lpd_unet_0_1,29.0,89.28225530900428
lpd_unet_0_1,51.0,16.38585975765
lpd_unet_0_1,131.0,48.0810813904
lpd_unet_0_1,212.25,362.457824707
lpd_unet_0_1,260.0,457.405456543
lpd_unet_0_1,341.25,482.399108887
lpd_unet_0_1,378.75,313.592193604
lpd_unet_0_1,400.5,153.028671265
lpd_unet_0_1,429.25,175.340133667
lpd_unet_0_1,454.75,164.911102295
lpd_unet_0_1,457.5,163.01902771
lpd_unet_0_1,447.0,117.678146362
lpd_unet_0_1,432.25,286.425262451
lpd_unet_0_1,400.0,458.163085938
lpd_unet_0_1,367.75,1218.1484375
lpd_unet_0_1,305.0,472.2885398867
lpd_unet_0_1,213.5,455.645812988
lpd_unet_0_1,109.5,383.901123047
lpd_unet_0_1,5.0,14.094477574043333
lpd_unet_0_1,16.5,38.881189823149995
lpd_unet_0_1,11.5,25.62671661375
lpd_unet_0_1,41.0,115.539262294812
lpd_unet_0_1,61.3333333333,190.81182034823334
lpd_unet_0_1,72.6666666667,34.2762145996
lpd_unet_0_1,72.0,69.51821517926668
lpd_unet_0_1,70.3333333333,33.1681365967
lpd_unet_0_1,30.6666666667,18.64092493057
lpd_unet_0_1,33.5,44.1925058365
lpd_unet_0_1,34.5,38.8979892731
lpd_unet_0_1,36.5,59.074395179549995
lpd_unet_0_1,36.875,39.3559303284
lpd_unet_0_1,58.25,160.260986328
lpd_unet_0_1,21.5,45.4244270325
lpd_unet_0_1,28.3333333333,24.665988206865
lpd_unet_0_1,73.0,149.96442842495
lpd_unet_0_1,61.0,77.4293114541825
lpd_unet_0_1,42.0,132.72205364709998
lpd_unet_0_1,43.5,27.514129638666663
lpd_unet_0_1,6.66666666667,3.99171519279
lpd_unet_0_1,40.25,6.5754506587999995
lpd_unet_0_1,37.25,34.5717887878
lpd_unet_0_1,30.75,169.253433228
lpd_unet_0_1,44.6666666667,84.8481445312
lpd_unet_0_1,87.6666666667,430.0313873291
lpd_unet_0_1,105.0,43.9056358337
lpd_unet_0_1,23.5,28.01601386068
lpd_unet_0_1,36.1666666667,1.63951289654
lpd_unet_0_1,36.4,1.75826978683
lpd_unet_0_1,32.6666666667,101.79282289726
lpd_unet_0_1,70.5,302.962310791
lpd_unet_0_1,150.5,227.230834961
lpd_unet_0_1,71.25,352.048171997
lpd_unet_0_1,44.0,244.4221704205967
lpd_unet_0_1,34.0,225.83902374902115
lpd_unet_0_1,91.0,1957.51928711
lpd_unet_0_1,15.3333333333,17.5483913422
lpd_unet_0_1,29.25,33.0135192871
lpd_unet_0_1,33.25,24.6642818451
lpd_unet_0_1,16.25,200.5415849684
lpd_unet_0_1,58.75,21.0889167786
lpd_unet_0_1,86.25,6.38045978546
lpd_unet_0_1,146.25,11.7216892242
lpd_unet_0_1,201.5,37.7461051941
lpd_unet_0_1,225.0,59.9384841919
lpd_unet_0_1,247.5,41.1472892761
lpd_unet_0_1,257.0,52.193145752
lpd_unet_0_1,265.75,51.9960899353
lpd_unet_0_1,278.0,42.8092188835
lpd_unet_0_1,199.25,23.6828632355
lpd_unet_0_1,147.75,8.80726528168
lpd_unet_0_1,73.6666666667,12.2747011185
lpd_unet_0_1,39.0,21.1319482326775
lpd_unet_0_1,32.3333333333,41.220687866199995
lpd_unet_0_1,9.5,22.2600746155
lpd_unet_0_1,77.25,13.846684455880002
lpd_unet_0_1,93.5,21.5147399902
lpd_unet_0_1,30.0,84.87956346785286
lpd_unet_0_1,102.0,42.6867218018
lpd_unet_0_1,160.666666667,38.8576774597
lpd_unet_0_1,307.666666667,20.7821350098
lpd_unet_0_1,385.666666667,42.2547149658
lpd_unet_0_1,437.333333333,82.0695419312
lpd_unet_0_1,514.0,28.68614196775
lpd_unet_0_1,568.333333333,41.1751060486
lpd_unet_0_1,605.0,53.5617103577
lpd_unet_0_1,687.666666667,19.8083629608
lpd_unet_0_1,739.333333333,37.2799186707
lpd_unet_0_1,736.0,26.6714801788
lpd_unet_0_1,776.0,49.6226806641
lpd_unet_0_1,740.333333333,17.5477771759
lpd_unet_0_1,662.0,10.2536592484
lpd_unet_0_1,536.333333333,11.6450271606
lpd_unet_0_1,393.0,14.0169067383
lpd_unet_0_1,316.333333333,14.8596496582
lpd_unet_0_1,265.333333333,21.2977390289
lpd_unet_0_1,143.666666667,27.1060276031
lpd_unet_0_1,59.5,13.446293989821333
lpd_unet_0_1,46.6666666667,25.9306812286
lpd_unet_0_1,26.5,19.29636096955
lpd_unet_0_1,43.0,30.68558152514333
lpd_unet_0_1,66.0,26.57955280938933
lpd_unet_0_1,36.0,29.01768669488125
lpd_unet_0_1,18.3333333333,3.0283780098
lpd_unet_0_1,79.3333333333,3.22919416428
lpd_unet_0_1,31.6666666667,2.12134981155
lpd_unet_0_1,92.3333333333,1.29039156437
lpd_unet_0_1,128.0,0.925200790169
lpd_unet_0_1,154.333333333,0.924154996872
lpd_unet_0_1,89.6666666667,108.423400640593
lpd_unet_0_1,19.5,27.992904901503334
lpd_unet_0_1,143.0,15.697348654255
lpd_unet_0_1,133.333333333,1.29652643204
lpd_unet_0_1,85.6666666667,1.02297449112
lpd_unet_0_1,63.6666666667,1.49146699905
lpd_unet_0_1,51.6666666667,1.64235889912
lpd_unet_0_1,75.0,29.346223354339998
lpd_unet_0_1,203.25,60.0894889832
lpd_unet_0_1,188.25,43.68309021
lpd_unet_0_1,111.0,30.1946735382
lpd_unet_0_1,16.3333333333,61.773727417
lpd_unet_0_1,43.3333333333,189.6142845155
lpd_unet_0_1,134.75,7.72704315186
lpd_unet_0_1,242.25,7.97502851486
lpd_unet_0_1,316.5,7.40891885757
lpd_unet_0_1,334.8,8.37239646912
lpd_unet_0_1,421.6,8.22401428223
lpd_unet_0_1,646.5,6.70475769043
lpd_unet_0_1,720.75,5.49662351608
lpd_unet_0_1,753.5,5.1636724472
lpd_unet_0_1,826.5,5.16697597504
lpd_unet_0_1,806.5,5.82004213333
lpd_unet_0_1,736.5,5.75623512268
lpd_unet_0_1,697.5,4.80976057053
lpd_unet_0_1,659.25,3.65127539635
lpd_unet_0_1,560.25,4.25732946396
lpd_unet_0_1,466.25,6.34880876541
lpd_unet_0_1,347.25,8.63141441345
lpd_unet_0_1,215.5,9.54788398743
lpd_unet_0_1,130.666666667,8.39187526703
lpd_unet_0_1,62.0,35.87870833277599
lpd_unet_0_1,76.0,1.93079411983
lpd_unet_0_1,99.0,138.722717285
lpd_unet_0_1,182.0,86.9876708984
lpd_unet_0_1,323.0,31.2934379578
lpd_unet_0_1,472.0,2.30488681793
lpd_unet_0_1,506.0,1.67846572399
lpd_unet_0_1,529.0,839.194778949335
lpd_unet_0_1,534.0,0.70522916317
lpd_unet_0_1,567.0,1.17808377743
lpd_unet_0_1,441.0,6.28169441223
lpd_unet_0_1,445.0,6.40265226364
lpd_unet_0_1,561.0,8.20385932922
lpd_unet_0_1,589.0,33.779750823949996
lpd_unet_0_1,575.0,21.8117446899
lpd_unet_0_1,523.0,2.36911916733
lpd_unet_0_1,350.0,1.4996673166774999
lpd_unet_0_1,383.0,0.41057151556
lpd_unet_0_1,358.0,0.5397965312
lpd_unet_0_1,327.0,0.524464190006
lpd_unet_0_1,290.0,0.578741490841
lpd_unet_0_1,21.3333333333,0.676924288273
lpd_unet_0_1,56.75,0.468743354082
lpd_unet_0_1,68.75,0.468376070261
lpd_unet_0_1,70.0,0.7641795277605
lpd_unet_0_1,62.5,0.441035628319
lpd_unet_0_1,49.75,0.495088964701
lpd_unet_0_1,198.0,11.134699106235
lpd_unet_0_1,128.5,157.192041635355
lpd_unet_0_1,176.5,2.23098468781
lpd_unet_0_1,177.5,1.01050412655
lpd_unet_0_1,205.0,347.84037983419
lpd_unet_0_1,189.5,3.25412559509
lpd_unet_0_1,201.0,2.75144267082
lpd_unet_0_1,207.5,3.44249773026
lpd_unet_0_1,175.0,4.8597650528
lpd_unet_0_1,192.0,7.3941426277149995
lpd_unet_0_1,160.5,12.7742729187
lpd_unet_0_1,279.0,17.6178894043
lpd_unet_0_1,291.0,70.8903579712
lpd_unet_0_1,263.0,94.8106536865
lpd_unet_0_1,299.0,108.187484741
lpd_unet_0_1,285.0,210.913417816
lpd_unet_0_1,267.0,123.519668579
lpd_unet_0_1,230.0,147.688079834
lpd_unet_0_1,216.0,103.19744873045
lpd_unet_0_1,189.0,248.477828979
lpd_unet_0_1,187.0,236.872070312
lpd_unet_0_1,159.0,207.1044921875
lpd_unet_0_1,148.0,205.115585327
lpd_unet_0_1,166.0,208.788879395
lpd_unet_0_1,106.0,157.299850464
lpd_unet_0_1,19.3333333333,169.69140625
lpd_unet_0_1,24.75,84.75273036955001
lpd_unet_0_1,31.5,155.110702515
lpd_unet_0_1,23.75,108.247573853
lpd_unet_0_1,69.75,36.2984580994
lpd_unet_0_1,78.25,21.4943504333
lpd_unet_0_1,83.75,4.50803756714
lpd_unet_0_1,94.25,4.09974193573
lpd_unet_0_1,71.0,1.96079552174
lpd_unet_0_1,35.5,1.99561536312
lpd_unet_0_1,36.25,185.13093948366668
lpd_unet_0_1,80.75,274.934143066
lpd_unet_0_1,57.5,38.9364509583
lpd_unet_0_1,93.6666666667,76.4526977539
lpd_unet_0_1,133.666666667,86.4957275391
lpd_unet_0_1,146.333333333,32.329788208
lpd_unet_0_1,49.0,26.105410337445
lpd_unet_0_1,65.0,4.69527196884
lpd_unet_0_1,45.0,21.750443855896666
lpd_unet_0_1,53.75,44.8703956604
lpd_unet_0_1,12.5,21.30196666715
lpd_unet_0_1,90.0,48.70713710785
lpd_unet_0_1,227.0,249.566070557
lpd_unet_0_1,272.0,267.717529297
lpd_unet_0_1,265.0,288.498535156
lpd_unet_0_1,162.0,113.666900635
lpd_unet_0_1,67.0,14.3487796783
lpd_unet_0_1,45.3333333333,18.8814544678
lpd_unet_0_1,11.25,361.004425049
lpd_unet_0_1,47.5,260.860336304
lpd_unet_0_1,48.5,341.266479492
lpd_unet_0_1,30.5,327.462158203
lpd_unet_0_1,212.0,37.7536811829
lpd_unet_0_1,169.0,57.49265289303333
lpd_unet_0_1,79.5,794.760620117
lpd_unet_0_1,34.25,23.771566391
lpd_unet_0_1,26.3333333333,24.42562675475
lpd_unet_0_1,20.5,40.6640319824
lpd_unet_0_1,17.5,365.41870117195003
lpd_unet_0_1,8.5,27.122549057
lpd_unet_0_1,26.6666666667,24.8494586945
lpd_unet_0_1,49.6666666667,15.258635997759999
lpd_unet_0_1,45.6666666667,29.5468177795
lpd_unet_0_1,27.3333333333,30.4989585876
lpd_unet_0_1,52.6666666667,3.109815239905
lpd_unet_0_1,39.6666666667,1.95699822903
lpd_unet_0_1,14.3333333333,186.191345215
lpd_unet_0_1,179.666666667,131.894943237
lpd_unet_0_1,268.333333333,176.242797852
lpd_unet_0_1,55.0,14.532660603515001
lpd_unet_0_1,6.5,35.5590457916
lpd_unet_0_1,39.5,29.59960365295
lpd_unet_0_1,38.25,1477.38879395
lpd_unet_0_1,61.25,1332.36132812
lpd_unet_0_1,85.75,1257.01782227
lpd_unet_0_1,98.75,847.104980469
lpd_unet_0_1,97.25,601.145996094
lpd_unet_0_1,66.75,267.08795166
lpd_unet_0_1,41.3333333333,124.725067139
lpd_unet_0_1,84.0,206.292816162
lpd_unet_0_1,108.666666667,228.746429443
lpd_unet_0_1,149.0,251.52897644
lpd_unet_0_1,163.666666667,246.344451904
lpd_unet_0_1,159.666666667,203.693725586
lpd_unet_0_1,190.333333333,127.422615051
lpd_unet_0_1,260.333333333,127.418655396
lpd_unet_0_1,304.0,131.361968994
lpd_unet_0_1,272.666666667,116.892211914
lpd_unet_0_1,233.0,105.246101379
lpd_unet_0_1,243.0,90.3212203979
lpd_unet_0_1,253.0,93.7313232422
lpd_unet_0_1,238.0,126.078620911
lpd_unet_0_1,227.333333333,141.591659546
lpd_unet_0_1,250.0,158.552963257
lpd_unet_0_1,136.0,162.842849731
lpd_unet_0_1,58.0,110.55259641013333
lpd_unet_0_1,94.6666666667,22.8665847778
lpd_unet_0_1,118.333333333,28.1508769989
lpd_unet_0_1,121.333333333,32.5505065918
lpd_unet_0_1,321.666666667,36.1007041931
lpd_unet_0_1,367.666666667,74.7130584717
lpd_unet_0_1,413.333333333,52.65907859805
lpd_unet_0_1,362.333333333,43.5173912048
lpd_unet_0_1,346.0,39.5936088562
lpd_unet_0_1,339.666666667,92.765007019
lpd_unet_0_1,341.0,57.7045135498
lpd_unet_0_1,240.0,61.3434371948
lpd_unet_0_1,228.666666667,63.5357131958
lpd_unet_0_1,200.0,54.3254928589
lpd_unet_0_1,217.333333333,46.7445526123
lpd_unet_0_1,196.666666667,46.9917488098
lpd_unet_0_1,173.5,18.2784938812
lpd_unet_0_1,142.0,17.6496353149
lpd_unet_0_1,168.0,17.3435726166
lpd_unet_0_1,193.0,17.0653800964
lpd_unet_0_1,146.0,17.5358524323
lpd_unet_0_1,158.0,19.6640319824
lpd_unet_0_1,81.0,29.5770998001
lpd_unet_0_1,48.75,218.519989014
lpd_unet_0_1,75.25,254.045532227
lpd_unet_0_1,62.75,143.10703039147998
lpd_unet_0_1,56.25,54.7152023315
lpd_unet_0_1,37.75,3.00466370583
lpd_unet_0_1,96.0,33.1209769249
lpd_unet_0_1,156.0,35.6308107376
lpd_unet_0_1,145.0,40.7911376953
lpd_unet_0_1,171.0,92.51543712595999
lpd_unet_0_1,87.5,210.254196167
lpd_unet_0_1,38.6666666667,46.89291763305
lpd_unet_0_1,163.0,618.055541992
lpd_unet_0_1,131.5,643.716674805
lpd_unet_0_1,108.5,14.9609565735
lpd_unet_0_1,57.6666666667,4.68191146851
lpd_unet_0_1,46.0,3.64380121231
lpd_unet_0_1,64.5,4.19363689423
lpd_unet_0_1,60.75,5.35738372803
lpd_unet_0_1,35.3333333333,79.539857864505
lpd_unet_0_1,24.6666666667,266.767883301
lpd_unet_0_1,42.6666666667,4.70272111893
lpd_unet_0_1,27.75,33.661857605
lpd_unet_0_1,167.0,16.2843132019
lpd_unet_0_1,241.0,140.546478271
lpd_unet_0_1,223.75,99.1342010498
lpd_unet_0_1,179.333333333,51.463104248
lpd_unet_0_1,45.75,0.792614281178
lpd_unet_0_1,35.6666666667,219.249969482
lpd_unet_0_1,166.25,297.729980469
lpd_unet_0_1,250.25,293.22479248
lpd_unet_0_1,303.75,295.707092285
lpd_unet_0_1,366.5,282.648284912
lpd_unet_0_1,436.75,282.849273682
lpd_unet_0_1,486.25,260.311859131
lpd_unet_0_1,550.25,232.525192261
lpd_unet_0_1,547.75,243.395751953
lpd_unet_0_1,557.75,213.802536011
lpd_unet_0_1,555.25,174.67388916
lpd_unet_0_1,541.0,136.65461731
lpd_unet_0_1,520.0,106.949951172
lpd_unet_0_1,482.75,92.6735687256
lpd_unet_0_1,444.0,102.660171509
lpd_unet_0_1,322.5,125.35395813
lpd_unet_0_1,267.75,64.5243225098
lpd_unet_0_1,231.5,96.4674987793
lpd_unet_0_1,92.5,117.682411194
lpd_unet_0_1,246.5,479.611724854
lpd_unet_0_1,308.0,413.957977295
lpd_unet_0_1,381.0,480.860473633
lpd_unet_0_1,540.75,426.816772461
lpd_unet_0_1,605.75,396.266021729
lpd_unet_0_1,678.5,80.6693191528
lpd_unet_0_1,700.25,49.0913925171
lpd_unet_0_1,759.25,82.2033538818
lpd_unet_0_1,777.5,28.9660224915
lpd_unet_0_1,787.0,44.49614524845
lpd_unet_0_1,775.5,99.6886062622
lpd_unet_0_1,720.5,84.2333221436
lpd_unet_0_1,674.75,52.1527099609
lpd_unet_0_1,406.25,68.154876709
lpd_unet_0_1,338.25,28.7653503418
lpd_unet_0_1,288.5,6.77703332901
lpd_unet_0_1,257.25,34.497215271
lpd_unet_0_1,197.25,83.7188720703
lpd_unet_0_1,93.25,97.4652557373
lpd_unet_0_1,89.75,11.1396303177
lpd_unet_0_1,119.142857143,2.92509841919
lpd_unet_0_1,295.75,37.22683906555
lpd_unet_0_1,490.0,92.2048110962
lpd_unet_0_1,585.75,98.1996688843
lpd_unet_0_1,685.5,181.764526367
lpd_unet_0_1,754.25,206.261169434
lpd_unet_0_1,798.25,22.7219734192
lpd_unet_0_1,811.0,24.0154266357
lpd_unet_0_1,782.5,64.883605957
lpd_unet_0_1,776.5,157.99710083
lpd_unet_0_1,772.0,188.595794678
lpd_unet_0_1,746.5,225.278961182
lpd_unet_0_1,689.25,172.167449951
lpd_unet_0_1,608.5,261.443756104
lpd_unet_0_1,489.5,175.880249023
lpd_unet_0_1,310.25,159.219085693
lpd_unet_0_1,228.25,112.644165039
lpd_unet_0_1,91.8571428571,140.977767944
lpd_unet_0_1,103.25,0.702106952667
lpd_unet_0_1,129.0,0.959539651871
lpd_unet_0_1,132.0,1.95072615147
lpd_unet_0_1,122.5,1.67189764977
lpd_unet_0_1,199.0,27.5660667419
lpd_unet_0_1,294.0,1.61425185204
lpd_unet_0_1,546.0,12.2731313705
lpd_unet_0_1,739.0,141.576249122535
lpd_unet_0_1,1009.0,25.1532421112
lpd_unet_0_1,1127.0,21.2597332001
lpd_unet_0_1,625.0,96.8966293335
lpd_unet_0_1,621.0,77.7286758423
lpd_unet_0_1,1221.0,38.2316970825
lpd_unet_0_1,1142.0,101.505187988
lpd_unet_0_1,1020.0,211.400939941
lpd_unet_0_1,75.1666666667,40.2954406738
lpd_unet_0_1,123.0,111.347671509
lpd_unet_0_1,75.75,0.474915802479
lpd_unet_0_1,77.3333333333,0.764409959316
lpd_unet_0_1,72.1666666667,0.769423902035
lpd_unet_0_1,165.333333333,29.2776260376
lpd_unet_0_1,314.333333333,142.651321411
lpd_unet_0_1,219.8,473.8387146
lpd_unet_0_1,236.833333333,692.369567871
lpd_unet_0_1,269.5,498.859741211
lpd_unet_0_1,265.25,98.1439285278
lpd_unet_0_1,306.0,269.745361328
lpd_unet_0_1,240.666666667,337.181671143
lpd_unet_0_1,90.6666666667,377.424865723
lpd_unet_0_1,138.0,404.71206665
lpd_unet_0_1,206.0,73.7656784058
lpd_unet_0_1,24.25,49.7586174011
lpd_unet_0_1,28.5,45.6221351624
lpd_unet_0_1,56.0,39.6463356018
lpd_unet_0_1,242.0,263.947570801
lpd_unet_0_1,308.333333333,297.399475098
lpd_unet_0_1,307.5,298.73046875
lpd_unet_0_1,422.75,290.233947754
lpd_unet_0_1,447.25,299.542572021
lpd_unet_0_1,456.0,262.11730957
lpd_unet_0_1,461.0,257.633026123
lpd_unet_0_1,481.0,227.0440979
lpd_unet_0_1,520.5,185.80420684799998
lpd_unet_0_1,525.25,137.627559662
lpd_unet_0_1,548.5,210.833786011
lpd_unet_0_1,552.0,148.520584106
lpd_unet_0_1,528.5,189.012496948
