Annotation,sequential,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,end-to-end
small,0.0029504488838806,0.0031833653098507,0.0031740696675788,0.0031659583092202,0.0035749411755284,0.0033218367713627,0.0031703838595311,0.003089201816332,0.003239683615076,0.0029087825760889,0.0027629020877203
large,0.0196496890988565,0.0203938606964571,0.022704015832673,0.0275256238790032,0.0298440514644315,0.0255510737352317,0.0246577588619702,0.0250541787043846,0.0261755350087516,0.0251453319747864,0.0184872220735807
with,0.0046951599303217,0.0049666460296191,0.0053667092058469,0.0060810109246814,0.0067955840485982,0.006001168621016,0.0057017787996811,0.0057139020906479,0.0060426074507645,0.0055714594797833,0.0044803752166383
without,0.0006923341055757,0.0008726791694973,0.0005322289021016,0.0006143866878314,0.0007472217020554,0.0008901764670424,0.0008120257179364,0.0003955966750688,0.0009646765554536,0.0004676514605774,0.0006939649915115
