Modality,Annotation Size,Sensitivity
lpd_unet_0_1,41.0,0.1922506965299032
lpd_unet_0_1,61.3333333333,0.015044852566846326
lpd_unet_0_1,72.6666666667,0.0078590886561378
lpd_unet_0_1,72.0,0.0016681773696054
lpd_unet_0_1,70.3333333333,0.0016428939983967
lpd_unet_0_1,30.6666666667,0.00036508089717584023
lpd_unet_0_1,33.5,1.1555299467153756e-05
lpd_unet_0_1,34.5,3.8578589071539224e-05
lpd_unet_0_1,36.5,2.5668883642308727e-05
lpd_unet_0_1,36.875,0.0052452437225206
lpd_unet_0_1,58.25,0.0140315372441322
lpd_unet_0_1,21.5,0.1129952137919872
lpd_unet_0_1,28.3333333333,6.918165815561756e-05
lpd_unet_0_1,73.0,0.5534784833898811
lpd_unet_0_1,61.0,0.09369032531706017
lpd_unet_0_1,42.0,0.2666432825608265
lpd_unet_0_1,43.5,0.005183575796973366
lpd_unet_0_1,6.66666666667,4.046745363194874e-05
lpd_unet_0_1,40.25,0.000283782783601347
lpd_unet_0_1,37.25,0.0003278847272024
lpd_unet_0_1,30.75,1.0414793456087043e-05
lpd_unet_0_1,44.6666666667,2.1225638939841517e-05
lpd_unet_0_1,87.6666666667,0.011637636748191437
lpd_unet_0_1,105.0,0.002983398167857
lpd_unet_0_1,23.5,0.0003574220373936791
lpd_unet_0_1,36.1666666667,0.0005541604418566
lpd_unet_0_1,36.4,0.0002105759141326
lpd_unet_0_1,32.6666666667,2.1163481311622818e-05
lpd_unet_0_1,70.5,0.0011233467909288
lpd_unet_0_1,150.5,0.205548180919136
lpd_unet_0_1,71.25,4.7338188427125705e-06
lpd_unet_0_1,44.0,0.01770820831202592
lpd_unet_0_1,34.0,0.00011501114550383836
lpd_unet_0_1,91.0,1.7396148915985693e-07
lpd_unet_0_1,15.3333333333,1.5719762167149126e-05
lpd_unet_0_1,29.25,3.713373513591573e-05
lpd_unet_0_1,33.25,6.335358591757985e-05
lpd_unet_0_1,16.25,3.886257390615599e-05
lpd_unet_0_1,58.75,5.886117308467836e-07
lpd_unet_0_1,86.25,2.254649103144429e-06
lpd_unet_0_1,146.25,0.0042100513880317
lpd_unet_0_1,201.5,0.30097281832685
lpd_unet_0_1,225.0,0.5727941247801325
lpd_unet_0_1,247.5,0.3834756198405648
lpd_unet_0_1,257.0,0.3939263818986142
lpd_unet_0_1,265.75,0.4654710504082278
lpd_unet_0_1,278.0,0.1859945391063979
lpd_unet_0_1,199.25,0.3960753350768238
lpd_unet_0_1,147.75,0.0224510828734321
lpd_unet_0_1,73.6666666667,2.3032607442785422e-05
lpd_unet_0_1,39.0,0.003242301744787386
lpd_unet_0_1,32.3333333333,7.441341985000378e-05
lpd_unet_0_1,9.5,4.6592476689258566e-05
lpd_unet_0_1,77.25,0.0001938947950094
lpd_unet_0_1,93.5,0.0002387352335372
lpd_unet_0_1,30.0,0.008183442323606462
lpd_unet_0_1,102.0,3.835138472660336e-06
lpd_unet_0_1,160.666666667,0.0046548915206329
lpd_unet_0_1,307.666666667,0.4040321507895462
lpd_unet_0_1,385.666666667,0.4277999877925
lpd_unet_0_1,437.333333333,0.4207562177606838
lpd_unet_0_1,514.0,0.1578865724671499
lpd_unet_0_1,568.333333333,0.2350958007807999
lpd_unet_0_1,605.0,0.309875681591669
lpd_unet_0_1,687.666666667,0.2351947907473118
lpd_unet_0_1,739.333333333,0.3084056594907484
lpd_unet_0_1,736.0,0.3207959947009042
lpd_unet_0_1,776.0,0.3438959023389175
lpd_unet_0_1,740.333333333,0.3228341332968961
lpd_unet_0_1,662.0,0.36386924447116
lpd_unet_0_1,536.333333333,0.4992668472971769
lpd_unet_0_1,393.0,0.5801563053351648
lpd_unet_0_1,316.333333333,0.5013250306611295
lpd_unet_0_1,265.333333333,0.4875146714225941
lpd_unet_0_1,143.666666667,0.1082120709193873
lpd_unet_0_1,59.5,7.460145309514261e-05
lpd_unet_0_1,46.6666666667,0.0005884687162508
lpd_unet_0_1,26.5,0.00047087088819120003
lpd_unet_0_1,43.0,0.0004354559152568729
lpd_unet_0_1,66.0,0.05854165748908587
lpd_unet_0_1,36.0,0.002315607365826962
lpd_unet_0_1,18.3333333333,6.151509069656726e-05
lpd_unet_0_1,79.3333333333,0.0020626612806348
lpd_unet_0_1,31.6666666667,4.9355573758392825e-06
lpd_unet_0_1,92.3333333333,0.0017733975921641
lpd_unet_0_1,128.0,0.01560282193231615
lpd_unet_0_1,154.333333333,0.0439471313352598
lpd_unet_0_1,89.6666666667,0.00058841723504495
lpd_unet_0_1,19.5,0.00012230447099019707
lpd_unet_0_1,143.0,0.07469199640589282
lpd_unet_0_1,133.333333333,9.0288003476015e-10
lpd_unet_0_1,85.6666666667,5.963641973374691e-12
lpd_unet_0_1,63.6666666667,2.5405010927064185e-06
lpd_unet_0_1,51.6666666667,8.581916260863061e-07
lpd_unet_0_1,75.0,1.70511109887389e-05
lpd_unet_0_1,203.25,0.5646721729461747
lpd_unet_0_1,188.25,0.5475533481016348
lpd_unet_0_1,111.0,0.0021191197536349
lpd_unet_0_1,16.3333333333,0.00032938820335149895
lpd_unet_0_1,43.3333333333,9.275677929475285e-05
lpd_unet_0_1,134.75,2.6079738072562497e-33
lpd_unet_0_1,242.25,8.996468686855345e-28
lpd_unet_0_1,316.5,2.8294440988071068e-27
lpd_unet_0_1,334.8,1.183378321857422e-22
lpd_unet_0_1,421.6,5.976879955334724e-16
lpd_unet_0_1,646.5,8.241782776081805e-12
lpd_unet_0_1,720.75,3.768668796714709e-09
lpd_unet_0_1,753.5,7.340185925818641e-09
lpd_unet_0_1,826.5,8.237243341450472e-09
lpd_unet_0_1,806.5,1.6355945871618975e-09
lpd_unet_0_1,736.5,3.5146517316474584e-10
lpd_unet_0_1,697.5,7.399172100295431e-09
lpd_unet_0_1,659.25,7.933669416547398e-08
lpd_unet_0_1,560.25,9.138265982160618e-08
lpd_unet_0_1,466.25,1.1908896640618377e-07
lpd_unet_0_1,347.25,1.354077652939497e-07
lpd_unet_0_1,215.5,1.8786201265422385e-07
lpd_unet_0_1,130.666666667,1.8145332161574923e-07
lpd_unet_0_1,62.0,0.0015064299298924748
lpd_unet_0_1,76.0,6.411716803788655e-05
lpd_unet_0_1,99.0,0.3238621460832012
lpd_unet_0_1,182.0,0.1019287768199929
lpd_unet_0_1,323.0,0.047729186249395
lpd_unet_0_1,472.0,0.0068424175776764
lpd_unet_0_1,506.0,0.0017865343950234
lpd_unet_0_1,529.0,0.00023755705198439775
lpd_unet_0_1,534.0,0.0001640583366352
lpd_unet_0_1,567.0,0.00020959028461
lpd_unet_0_1,441.0,0.0014441819805437
lpd_unet_0_1,445.0,0.0006490803954665
lpd_unet_0_1,561.0,0.0045218153605194
lpd_unet_0_1,589.0,0.01079250491861303
lpd_unet_0_1,575.0,0.056991943922999
lpd_unet_0_1,523.0,0.0216054164031461
lpd_unet_0_1,350.0,0.00012361758068210713
lpd_unet_0_1,383.0,3.282665754635084e-05
lpd_unet_0_1,358.0,8.535499762001899e-06
lpd_unet_0_1,327.0,5.763089284622037e-05
lpd_unet_0_1,290.0,0.0004643488264878
lpd_unet_0_1,21.3333333333,5.54733969177678e-07
lpd_unet_0_1,56.75,9.587691401149589e-05
lpd_unet_0_1,68.75,0.0001939877265503
lpd_unet_0_1,70.0,6.393657680474559e-05
lpd_unet_0_1,62.5,1.9854114017943887e-05
lpd_unet_0_1,49.75,4.23702195059987e-06
lpd_unet_0_1,198.0,0.00021881681692545002
lpd_unet_0_1,128.5,0.0005419946732657224
lpd_unet_0_1,176.5,0.0006479902858018
lpd_unet_0_1,177.5,3.7289368037253166e-08
lpd_unet_0_1,205.0,0.21411128528387716
lpd_unet_0_1,189.5,5.7236827106143736e-08
lpd_unet_0_1,201.0,1.609892490082532e-05
lpd_unet_0_1,207.5,3.980153292856519e-08
lpd_unet_0_1,175.0,6.857786665562028e-06
lpd_unet_0_1,192.0,0.09214816405712858
lpd_unet_0_1,160.5,4.793893807295198e-06
lpd_unet_0_1,279.0,4.693804484124756e-06
lpd_unet_0_1,291.0,3.7044230263897854e-06
lpd_unet_0_1,263.0,3.964380734991253e-06
lpd_unet_0_1,299.0,4.476208903495477e-06
lpd_unet_0_1,285.0,0.34686041360840403
lpd_unet_0_1,267.0,1.0718638872599512e-05
lpd_unet_0_1,230.0,2.279222564971165e-05
lpd_unet_0_1,216.0,0.23757972414044867
lpd_unet_0_1,189.0,0.0001079035413853
lpd_unet_0_1,187.0,0.0001714374411087
lpd_unet_0_1,159.0,0.22313587392074954
lpd_unet_0_1,148.0,0.0001473661258148
lpd_unet_0_1,166.0,0.0001671639931392
lpd_unet_0_1,106.0,0.0001681118292931
lpd_unet_0_1,19.3333333333,5.285742675027259e-07
lpd_unet_0_1,24.75,0.000311658350053625
lpd_unet_0_1,31.5,1.1357614233852896e-05
lpd_unet_0_1,23.75,2.059060529657725e-05
lpd_unet_0_1,69.75,1.3827462691916151e-05
lpd_unet_0_1,78.25,3.818979956647045e-05
lpd_unet_0_1,83.75,0.0006814272711047
lpd_unet_0_1,94.25,0.0002687123333923
lpd_unet_0_1,71.0,6.616473417814884e-05
lpd_unet_0_1,35.5,7.839811752144454e-07
lpd_unet_0_1,36.25,0.00817882303920748
lpd_unet_0_1,80.75,0.0001388457109486
lpd_unet_0_1,57.5,2.9014489234109683e-05
lpd_unet_0_1,93.6666666667,0.0018380431249526
lpd_unet_0_1,133.666666667,0.3226288367101824
lpd_unet_0_1,146.333333333,0.2949282919512992
lpd_unet_0_1,49.0,0.02720024154055005
lpd_unet_0_1,65.0,0.0004533419067679
lpd_unet_0_1,45.0,0.015465472665261161
lpd_unet_0_1,53.75,0.0245530770181363
lpd_unet_0_1,12.5,0.000542828869276524
lpd_unet_0_1,90.0,0.227338179908626
lpd_unet_0_1,227.0,0.5498353731277533
lpd_unet_0_1,272.0,0.6072713968211553
lpd_unet_0_1,265.0,0.6570489658268325
lpd_unet_0_1,162.0,0.5870907630450617
lpd_unet_0_1,67.0,0.0036308598462571
lpd_unet_0_1,45.3333333333,0.0013516388486835
lpd_unet_0_1,11.25,0.0
lpd_unet_0_1,47.5,2.4252525686054314e-06
lpd_unet_0_1,48.5,4.660605955781251e-19
lpd_unet_0_1,30.5,1.0546669588500001e-18
lpd_unet_0_1,212.0,0.4460630870992063
lpd_unet_0_1,169.0,0.4499252586300473
lpd_unet_0_1,79.5,0.8611720070910448
lpd_unet_0_1,34.25,7.865927591690484e-06
lpd_unet_0_1,26.3333333333,0.00013479459462652959
lpd_unet_0_1,20.5,0.000593753435323
lpd_unet_0_1,17.5,0.0002438530707866431
lpd_unet_0_1,8.5,0.0003653941756552
lpd_unet_0_1,26.6666666667,0.0022896081322881
lpd_unet_0_1,49.6666666667,0.008153680782797462
lpd_unet_0_1,45.6666666667,0.0164148477979921
lpd_unet_0_1,27.3333333333,0.0057056988048592
lpd_unet_0_1,52.6666666667,0.00047736684293088336
lpd_unet_0_1,39.6666666667,8.59657775951183e-06
lpd_unet_0_1,14.3333333333,2.273569308584506e-05
lpd_unet_0_1,179.666666667,0.55397647881761
lpd_unet_0_1,268.333333333,0.956532751819367
lpd_unet_0_1,55.0,0.0025896072921241
lpd_unet_0_1,6.5,0.00020535691250528424
lpd_unet_0_1,39.5,1.536714493927191e-05
lpd_unet_0_1,38.25,0.0003381624235472
lpd_unet_0_1,61.25,0.0007666929358497
lpd_unet_0_1,85.75,0.0017717168813137
lpd_unet_0_1,98.75,0.0050513256994128
lpd_unet_0_1,97.25,0.0050627412215401
lpd_unet_0_1,66.75,0.0035824977201406
lpd_unet_0_1,41.3333333333,0.0010374825975422
lpd_unet_0_1,84.0,0.0002974147591335
lpd_unet_0_1,108.666666667,0.0009774384351433
lpd_unet_0_1,149.0,0.0017775647905071
lpd_unet_0_1,163.666666667,0.0050555298235314
lpd_unet_0_1,159.666666667,0.0077496741036523
lpd_unet_0_1,190.333333333,0.0068798825252654
lpd_unet_0_1,260.333333333,0.0083553499504881
lpd_unet_0_1,304.0,0.0061817646600097
lpd_unet_0_1,272.666666667,0.0233111812414084
lpd_unet_0_1,233.0,0.0365760265934184
lpd_unet_0_1,243.0,0.0185303712606055
lpd_unet_0_1,253.0,0.0107706062271237
lpd_unet_0_1,238.0,0.0090920066088223
lpd_unet_0_1,227.333333333,0.0039058434865999
lpd_unet_0_1,250.0,0.0012136056735913
lpd_unet_0_1,136.0,0.000625897981065
lpd_unet_0_1,58.0,0.0015656726833953667
lpd_unet_0_1,94.6666666667,0.0253130162620202
lpd_unet_0_1,118.333333333,0.068732605577167
lpd_unet_0_1,121.333333333,0.1018390375425937
lpd_unet_0_1,321.666666667,0.1674222592954553
lpd_unet_0_1,367.666666667,0.2546384870501808
lpd_unet_0_1,413.333333333,0.24035209458851794
lpd_unet_0_1,362.333333333,0.3275298020699849
lpd_unet_0_1,346.0,0.3655909907783106
lpd_unet_0_1,339.666666667,0.4506456525186053
lpd_unet_0_1,341.0,0.4680023193369565
lpd_unet_0_1,240.0,0.5288587505100552
lpd_unet_0_1,228.666666667,0.5110204181984127
lpd_unet_0_1,200.0,0.4487418919957404
lpd_unet_0_1,217.333333333,0.4013877599060539
lpd_unet_0_1,196.666666667,0.361497496139133
lpd_unet_0_1,173.5,0.0019464622928059
lpd_unet_0_1,142.0,0.000521590383484
lpd_unet_0_1,168.0,0.0002332192764409
lpd_unet_0_1,193.0,0.0002324463195229
lpd_unet_0_1,146.0,0.0001719657716831
lpd_unet_0_1,158.0,0.0001518777918102
lpd_unet_0_1,81.0,0.0004563603398605225
lpd_unet_0_1,48.75,1.301213184533995e-07
lpd_unet_0_1,75.25,3.326212889797855e-07
lpd_unet_0_1,62.75,5.520819499261747e-07
lpd_unet_0_1,56.25,2.813312976065932e-07
lpd_unet_0_1,37.75,1.090624139203186e-07
lpd_unet_0_1,96.0,0.07018855437948879
lpd_unet_0_1,156.0,0.2706596251478988
lpd_unet_0_1,145.0,1.9036532311980595e-06
lpd_unet_0_1,171.0,0.002408633591170045
lpd_unet_0_1,87.5,1.0156086436218574e-05
lpd_unet_0_1,38.6666666667,0.00026589298586260666
lpd_unet_0_1,163.0,0.0007817424433155
lpd_unet_0_1,131.5,8.449422979456497e-13
lpd_unet_0_1,108.5,8.019647938114938e-05
lpd_unet_0_1,57.6666666667,1.1954444092184403e-06
lpd_unet_0_1,46.0,1.7267231093497418e-06
lpd_unet_0_1,64.5,2.9160625139859283e-05
lpd_unet_0_1,60.75,3.439391344124568e-06
lpd_unet_0_1,35.3333333333,5.459165997519643e-05
lpd_unet_0_1,24.6666666667,8.650192727305483e-07
lpd_unet_0_1,42.6666666667,3.839342538748694e-06
lpd_unet_0_1,27.75,0.0006244963990108
lpd_unet_0_1,167.0,0.0632115785020037
lpd_unet_0_1,241.0,0.8140826948720414
lpd_unet_0_1,223.75,0.723017849705109
lpd_unet_0_1,179.333333333,0.4309168703695558
lpd_unet_0_1,45.75,1.2789407957225161e-08
lpd_unet_0_1,35.6666666667,2.5178987366569776e-05
lpd_unet_0_1,166.25,0.1518822284043403
lpd_unet_0_1,250.25,0.3204935560361973
lpd_unet_0_1,303.75,0.346477857380531
lpd_unet_0_1,366.5,0.292598873134395
lpd_unet_0_1,436.75,0.340911454205698
lpd_unet_0_1,486.25,0.2667003872443992
lpd_unet_0_1,550.25,0.3243978718105271
lpd_unet_0_1,547.75,0.3149790011892393
lpd_unet_0_1,557.75,0.2574938711203918
lpd_unet_0_1,555.25,0.3209691273090909
lpd_unet_0_1,541.0,0.3675193061387833
lpd_unet_0_1,520.0,0.3027694065948237
lpd_unet_0_1,482.75,0.1964659327565463
lpd_unet_0_1,444.0,0.106613737971579
lpd_unet_0_1,322.5,0.0965865454099162
lpd_unet_0_1,267.75,0.3207821566281924
lpd_unet_0_1,231.5,0.1727858905077627
lpd_unet_0_1,92.5,3.300047121221758e-09
lpd_unet_0_1,246.5,9.935963832412153e-09
lpd_unet_0_1,308.0,1.7535239441640373e-08
lpd_unet_0_1,381.0,2.3177019859182704e-08
lpd_unet_0_1,540.75,3.242711682677266e-08
lpd_unet_0_1,605.75,4.1402148815904926e-08
lpd_unet_0_1,678.5,4.105534965907922e-08
lpd_unet_0_1,700.25,3.4953454780537335e-08
lpd_unet_0_1,759.25,2.4799710664950497e-08
lpd_unet_0_1,777.5,2.0526930944234987e-08
lpd_unet_0_1,787.0,0.013694796290567135
lpd_unet_0_1,775.5,7.128281954453126e-08
lpd_unet_0_1,720.5,1.214743984813376e-07
lpd_unet_0_1,674.75,8.751881740041864e-08
lpd_unet_0_1,406.25,1.323802413212102e-07
lpd_unet_0_1,338.25,8.470491536390851e-08
lpd_unet_0_1,288.5,1.198974180662962e-07
lpd_unet_0_1,257.25,1.6153386249589925e-07
lpd_unet_0_1,197.25,1.4179645886503497e-07
