Modality,Annotation Size,TN
lpd_unet_0_3,239.0,261849.59375
lpd_unet_0_3,251.25,261881.71875
lpd_unet_0_3,231.0,261911.828125
lpd_unet_0_3,231.75,261951.640625
lpd_unet_0_3,222.25,261929.21875
lpd_unet_0_3,217.25,261958.53125
lpd_unet_0_3,215.75,261858.484375
lpd_unet_0_3,206.5,261882.90625
lpd_unet_0_3,186.75,261966.78125
lpd_unet_0_3,162.25,261975.078125
lpd_unet_0_3,146.75,262002.53125
lpd_unet_0_3,130.75,262041.671875
lpd_unet_0_3,33.0,262099.974609375
lpd_unet_0_3,18.25,262109.828125
lpd_unet_0_3,160.0,261834.234375
lpd_unet_0_3,190.0,261927.1953125
lpd_unet_0_3,245.0,261887.84375
lpd_unet_0_3,181.0,261968.9453125
lpd_unet_0_3,210.5,261811.796875
lpd_unet_0_3,185.0,262001.28125
lpd_unet_0_3,135.5,262120.625
lpd_unet_0_3,166.5,262000.75
lpd_unet_0_3,176.75,261956.875
lpd_unet_0_3,136.75,262019.859375
lpd_unet_0_3,116.5,262037.8125
lpd_unet_0_3,89.25,262032.3828125
lpd_unet_0_3,52.5,262087.7421875
lpd_unet_0_3,40.5,262090.8203125
lpd_unet_0_3,78.0,262041.7421875
lpd_unet_0_3,112.0,261943.2890625
lpd_unet_0_3,122.0,262014.640625
lpd_unet_0_3,134.0,262001.53125
lpd_unet_0_3,150.0,261981.99479166666
lpd_unet_0_3,180.0,261950.9375
lpd_unet_0_3,186.0,261881.71875
lpd_unet_0_3,202.0,261933.921875
lpd_unet_0_3,194.0,261941.953125
lpd_unet_0_3,214.0,261923.359375
lpd_unet_0_3,54.5,262057.921875
lpd_unet_0_3,69.25,262049.078125
lpd_unet_0_3,83.25,262049.9375
lpd_unet_0_3,69.0,261790.34375
lpd_unet_0_3,38.0,262064.69375
lpd_unet_0_3,54.0,262053.265625
lpd_unet_0_3,95.5,261834.3828125
lpd_unet_0_3,161.0,261831.203125
lpd_unet_0_3,314.5,261675.53125
lpd_unet_0_3,351.0,261569.671875
lpd_unet_0_3,389.75,261525.875
lpd_unet_0_3,247.714285714,261476.6875
lpd_unet_0_3,240.75,261479.21875
lpd_unet_0_3,237.555555556,261430.671875
lpd_unet_0_3,242.1,261240.71875
lpd_unet_0_3,304.181818182,260938.46875
lpd_unet_0_3,297.909090909,261037.75
lpd_unet_0_3,355.727272727,261058.578125
lpd_unet_0_3,311.636363636,261019.28125
lpd_unet_0_3,284.181818182,261283.125
lpd_unet_0_3,219.272727273,261390.71875
lpd_unet_0_3,143.363636364,261769.8125
lpd_unet_0_3,127.285714286,261814.09375
lpd_unet_0_3,67.4285714286,261907.5
lpd_unet_0_3,58.5714285714,262103.765625
lpd_unet_0_3,88.5,261963.765625
lpd_unet_0_3,35.0,261988.2421875
lpd_unet_0_3,10.0,262096.00223214287
lpd_unet_0_3,51.5,261956.71875
lpd_unet_0_3,86.0,261988.13020833334
lpd_unet_0_3,83.0,262001.3125
lpd_unet_0_3,82.0,261945.46875
lpd_unet_0_3,57.0,261969.328125
lpd_unet_0_3,15.0,262035.71754807694
lpd_unet_0_3,20.0,262099.96354166666
lpd_unet_0_3,22.0,262088.060546875
lpd_unet_0_3,49.3333333333,261961.8984375
lpd_unet_0_3,61.2,262124.96875
lpd_unet_0_3,48.0,262109.5546875
lpd_unet_0_3,44.3333333333,262092.5078125
lpd_unet_0_3,130.0,261890.40625
lpd_unet_0_3,195.0,261656.9140625
lpd_unet_0_3,275.0,261474.390625
lpd_unet_0_3,249.0,261691.2578125
lpd_unet_0_3,57.25,262031.71875
lpd_unet_0_3,179.0,261895.078125
lpd_unet_0_3,194.5,261973.59375
lpd_unet_0_3,4.0,262131.24609375
lpd_unet_0_3,11.0,262091.5267857143
lpd_unet_0_3,31.0,262084.26822916666
lpd_unet_0_3,55.6666666667,262075.28125
lpd_unet_0_3,76.6666666667,262055.1875
lpd_unet_0_3,95.3333333333,262072.90625
lpd_unet_0_3,94.5,262070.9375
lpd_unet_0_3,80.5,261853.21875
lpd_unet_0_3,69.5,262088.53125
lpd_unet_0_3,53.0,262049.5625
lpd_unet_0_3,41.5,262099.625
lpd_unet_0_3,24.5,262119.578125
lpd_unet_0_3,49.5,262070.859375
lpd_unet_0_3,53.5,262095.6328125
lpd_unet_0_3,87.0,262064.70833333334
lpd_unet_0_3,2.0,262133.125
lpd_unet_0_3,3.0,262133.2578125
lpd_unet_0_3,9.0,262078.925
lpd_unet_0_3,92.0,262028.828125
lpd_unet_0_3,88.0,262048.34375
lpd_unet_0_3,116.0,262026.484375
lpd_unet_0_3,64.0,262043.0078125
lpd_unet_0_3,37.0,262065.69010416666
lpd_unet_0_3,25.0,262063.2528409091
lpd_unet_0_3,8.0,262127.3236607143
lpd_unet_0_3,220.25,261901.421875
lpd_unet_0_3,434.5,261641.75
lpd_unet_0_3,464.25,261498.375
lpd_unet_0_3,356.5,261584.625
lpd_unet_0_3,132.25,261933.90625
lpd_unet_0_3,86.5,262031.9375
lpd_unet_0_3,119.0,261947.46875
lpd_unet_0_3,112.5,262056.875
lpd_unet_0_3,140.0,262000.390625
lpd_unet_0_3,29.0,262096.3950892857
lpd_unet_0_3,51.0,262090.83203125
lpd_unet_0_3,131.0,262020.375
lpd_unet_0_3,212.25,261746.0625
lpd_unet_0_3,260.0,261663.375
lpd_unet_0_3,341.25,261527.671875
lpd_unet_0_3,378.75,261724.21875
lpd_unet_0_3,400.5,261723.40625
lpd_unet_0_3,429.25,261597.515625
lpd_unet_0_3,454.75,261577.53125
lpd_unet_0_3,457.5,261667.390625
lpd_unet_0_3,447.0,261632.9375
lpd_unet_0_3,432.25,261586.1875
lpd_unet_0_3,400.0,261585.96875
lpd_unet_0_3,367.75,261307.21875
lpd_unet_0_3,305.0,261667.875
lpd_unet_0_3,213.5,261983.0
lpd_unet_0_3,109.5,262001.0625
lpd_unet_0_3,5.0,262123.59895833334
lpd_unet_0_3,16.5,262110.453125
lpd_unet_0_3,11.5,262129.453125
lpd_unet_0_3,41.0,262037.63125
lpd_unet_0_3,61.3333333333,261974.875
lpd_unet_0_3,72.6666666667,262067.96875
lpd_unet_0_3,72.0,262068.04166666666
lpd_unet_0_3,70.3333333333,262065.15625
lpd_unet_0_3,30.6666666667,262093.78645833334
lpd_unet_0_3,33.5,262102.1015625
lpd_unet_0_3,34.5,262068.7265625
lpd_unet_0_3,36.5,262086.5390625
lpd_unet_0_3,36.875,262103.9375
lpd_unet_0_3,58.25,261960.59375
lpd_unet_0_3,21.5,262113.78125
lpd_unet_0_3,28.3333333333,262103.671875
lpd_unet_0_3,73.0,262011.921875
lpd_unet_0_3,61.0,262039.5390625
lpd_unet_0_3,42.0,262055.14453125
lpd_unet_0_3,43.5,262083.83854166666
lpd_unet_0_3,6.66666666667,262136.390625
lpd_unet_0_3,40.25,262090.3828125
lpd_unet_0_3,37.25,262100.5625
lpd_unet_0_3,30.75,262015.78125
lpd_unet_0_3,44.6666666667,262050.125
lpd_unet_0_3,87.6666666667,261604.59375
lpd_unet_0_3,105.0,261923.40625
lpd_unet_0_3,23.5,262112.0390625
lpd_unet_0_3,36.1666666667,262103.25
lpd_unet_0_3,36.4,262105.09375
lpd_unet_0_3,32.6666666667,262106.6640625
lpd_unet_0_3,70.5,262012.0625
lpd_unet_0_3,150.5,261979.1875
lpd_unet_0_3,71.25,261917.4765625
lpd_unet_0_3,44.0,261951.81770833334
lpd_unet_0_3,34.0,261956.59548611112
lpd_unet_0_3,91.0,259939.546875
lpd_unet_0_3,15.3333333333,262117.953125
lpd_unet_0_3,29.25,262099.21875
lpd_unet_0_3,33.25,262101.796875
lpd_unet_0_3,16.25,262119.3515625
lpd_unet_0_3,58.75,262138.75
lpd_unet_0_3,86.25,262015.5
lpd_unet_0_3,146.25,262084.5625
lpd_unet_0_3,201.5,261939.046875
lpd_unet_0_3,225.0,261877.84375
lpd_unet_0_3,247.5,261879.09375
lpd_unet_0_3,257.0,261924.296875
lpd_unet_0_3,265.75,261814.953125
lpd_unet_0_3,278.0,261844.76953125
lpd_unet_0_3,199.25,262008.09375
lpd_unet_0_3,147.75,261973.78125
lpd_unet_0_3,73.6666666667,262138.8125
lpd_unet_0_3,39.0,262108.5546875
lpd_unet_0_3,32.3333333333,262108.59375
lpd_unet_0_3,9.5,262115.609375
lpd_unet_0_3,77.25,262061.0546875
lpd_unet_0_3,93.5,262035.28125
lpd_unet_0_3,30.0,262043.20089285713
lpd_unet_0_3,102.0,261988.25
lpd_unet_0_3,160.666666667,261935.4375
lpd_unet_0_3,307.666666667,261790.15625
lpd_unet_0_3,385.666666667,261737.25
lpd_unet_0_3,437.333333333,261719.25
lpd_unet_0_3,514.0,261607.921875
lpd_unet_0_3,568.333333333,261622.359375
lpd_unet_0_3,605.0,261466.0625
lpd_unet_0_3,687.666666667,261471.671875
lpd_unet_0_3,739.333333333,261374.875
lpd_unet_0_3,736.0,261361.71875
lpd_unet_0_3,776.0,261320.796875
lpd_unet_0_3,740.333333333,261397.9375
lpd_unet_0_3,662.0,261455.734375
lpd_unet_0_3,536.333333333,261588.609375
lpd_unet_0_3,393.0,261716.046875
lpd_unet_0_3,316.333333333,261814.96875
lpd_unet_0_3,265.333333333,261855.625
lpd_unet_0_3,143.666666667,262032.90625
lpd_unet_0_3,59.5,262092.4375
lpd_unet_0_3,46.6666666667,262080.703125
lpd_unet_0_3,26.5,262104.890625
lpd_unet_0_3,43.0,262091.55208333334
lpd_unet_0_3,66.0,262077.75
lpd_unet_0_3,36.0,262106.96875
lpd_unet_0_3,18.3333333333,262113.15625
lpd_unet_0_3,79.3333333333,262088.0625
lpd_unet_0_3,31.6666666667,262120.46875
lpd_unet_0_3,92.3333333333,262065.34375
lpd_unet_0_3,128.0,262012.796875
lpd_unet_0_3,154.333333333,261976.71875
lpd_unet_0_3,89.6666666667,262054.78125
lpd_unet_0_3,19.5,262106.90625
lpd_unet_0_3,143.0,262000.6328125
lpd_unet_0_3,133.333333333,261992.71875
lpd_unet_0_3,85.6666666667,262065.78125
lpd_unet_0_3,63.6666666667,262081.453125
lpd_unet_0_3,51.6666666667,262086.4375
lpd_unet_0_3,75.0,262073.125
lpd_unet_0_3,203.25,261906.5625
lpd_unet_0_3,188.25,261913.421875
lpd_unet_0_3,111.0,261991.65625
lpd_unet_0_3,16.3333333333,262121.5625
lpd_unet_0_3,43.3333333333,262034.2578125
lpd_unet_0_3,134.75,261998.09375
lpd_unet_0_3,242.25,261920.671875
lpd_unet_0_3,316.5,261847.453125
lpd_unet_0_3,334.8,261786.4375
lpd_unet_0_3,421.6,261599.109375
lpd_unet_0_3,646.5,261545.703125
lpd_unet_0_3,720.75,261511.671875
lpd_unet_0_3,753.5,261470.296875
lpd_unet_0_3,826.5,261193.3125
lpd_unet_0_3,806.5,261253.921875
lpd_unet_0_3,736.5,261248.921875
lpd_unet_0_3,697.5,261559.40625
lpd_unet_0_3,659.25,261601.15625
lpd_unet_0_3,560.25,261493.859375
lpd_unet_0_3,466.25,261656.34375
lpd_unet_0_3,347.25,261786.140625
lpd_unet_0_3,215.5,261954.4375
lpd_unet_0_3,130.666666667,262023.46875
lpd_unet_0_3,62.0,262063.69921875
lpd_unet_0_3,76.0,262063.34375
lpd_unet_0_3,99.0,261896.625
lpd_unet_0_3,182.0,261878.3125
lpd_unet_0_3,323.0,261802.34375
lpd_unet_0_3,472.0,261670.453125
lpd_unet_0_3,506.0,261635.90625
lpd_unet_0_3,529.0,261316.421875
lpd_unet_0_3,534.0,261608.984375
lpd_unet_0_3,567.0,261576.0625
lpd_unet_0_3,441.0,261700.21875
lpd_unet_0_3,445.0,261697.03125
lpd_unet_0_3,561.0,261573.1875
lpd_unet_0_3,589.0,261490.8359375
lpd_unet_0_3,575.0,261537.734375
lpd_unet_0_3,523.0,261619.15625
lpd_unet_0_3,350.0,261787.96875
lpd_unet_0_3,383.0,261760.765625
lpd_unet_0_3,358.0,261785.71875
lpd_unet_0_3,327.0,261816.734375
lpd_unet_0_3,290.0,261853.65625
lpd_unet_0_3,21.3333333333,262127.703125
lpd_unet_0_3,56.75,262103.75
lpd_unet_0_3,68.75,262063.71875
lpd_unet_0_3,70.0,262078.28125
lpd_unet_0_3,62.5,262091.765625
lpd_unet_0_3,49.75,262096.765625
lpd_unet_0_3,198.0,261943.0
lpd_unet_0_3,128.5,261863.3671875
lpd_unet_0_3,176.5,262115.71875
lpd_unet_0_3,177.5,262102.765625
lpd_unet_0_3,205.0,261738.0234375
lpd_unet_0_3,189.5,262106.75
lpd_unet_0_3,201.0,262094.75
lpd_unet_0_3,207.5,261761.71875
lpd_unet_0_3,175.0,261818.671875
lpd_unet_0_3,192.0,261836.4140625
lpd_unet_0_3,160.5,262139.703125
lpd_unet_0_3,279.0,261864.71875
lpd_unet_0_3,291.0,261852.46875
lpd_unet_0_3,263.0,261880.4375
lpd_unet_0_3,299.0,261844.515625
lpd_unet_0_3,285.0,261809.375
lpd_unet_0_3,267.0,261876.5
lpd_unet_0_3,230.0,261913.140625
lpd_unet_0_3,216.0,261908.34375
lpd_unet_0_3,189.0,261911.5625
lpd_unet_0_3,187.0,261926.375
lpd_unet_0_3,159.0,261941.046875
lpd_unet_0_3,148.0,261956.4375
lpd_unet_0_3,166.0,261951.25
lpd_unet_0_3,106.0,262037.0625
lpd_unet_0_3,19.3333333333,262084.515625
lpd_unet_0_3,24.75,262099.96875
lpd_unet_0_3,31.5,262092.65625
lpd_unet_0_3,23.75,262114.71875
lpd_unet_0_3,69.75,262088.109375
lpd_unet_0_3,78.25,262082.5
lpd_unet_0_3,83.75,262065.734375
lpd_unet_0_3,94.25,262060.6875
lpd_unet_0_3,71.0,262051.703125
lpd_unet_0_3,35.5,262098.75
lpd_unet_0_3,36.25,262056.91145833334
lpd_unet_0_3,80.75,261942.453125
lpd_unet_0_3,57.5,262057.09375
lpd_unet_0_3,93.6666666667,262054.671875
lpd_unet_0_3,133.666666667,261934.375
lpd_unet_0_3,146.333333333,261980.421875
lpd_unet_0_3,49.0,262087.9921875
lpd_unet_0_3,65.0,262076.453125
lpd_unet_0_3,45.0,262092.38541666666
lpd_unet_0_3,53.75,262082.09375
lpd_unet_0_3,12.5,262123.4453125
lpd_unet_0_3,90.0,262042.71875
lpd_unet_0_3,227.0,261849.6875
lpd_unet_0_3,272.0,261781.859375
lpd_unet_0_3,265.0,261787.0625
lpd_unet_0_3,162.0,261914.375
lpd_unet_0_3,67.0,262066.8125
lpd_unet_0_3,45.3333333333,262086.0
lpd_unet_0_3,11.25,262118.71875
lpd_unet_0_3,47.5,262022.46875
lpd_unet_0_3,48.5,261926.21875
lpd_unet_0_3,30.5,261904.15625
lpd_unet_0_3,212.0,261880.765625
lpd_unet_0_3,169.0,261940.70833333334
lpd_unet_0_3,79.5,261615.75
lpd_unet_0_3,34.25,262101.640625
lpd_unet_0_3,26.3333333333,262101.7109375
lpd_unet_0_3,20.5,262117.96875
lpd_unet_0_3,17.5,261980.8671875
lpd_unet_0_3,8.5,262130.125
lpd_unet_0_3,26.6666666667,262097.9375
lpd_unet_0_3,49.6666666667,262095.15625
lpd_unet_0_3,45.6666666667,262104.28125
lpd_unet_0_3,27.3333333333,262103.578125
lpd_unet_0_3,52.6666666667,262098.6640625
lpd_unet_0_3,39.6666666667,262063.84375
lpd_unet_0_3,14.3333333333,262110.359375
lpd_unet_0_3,179.666666667,261758.703125
lpd_unet_0_3,268.333333333,261716.0
lpd_unet_0_3,55.0,262071.140625
lpd_unet_0_3,6.5,262128.9609375
lpd_unet_0_3,39.5,262091.8359375
lpd_unet_0_3,38.25,261062.671875
lpd_unet_0_3,61.25,261074.671875
lpd_unet_0_3,85.75,261053.34375
lpd_unet_0_3,98.75,261282.453125
lpd_unet_0_3,97.25,261465.0625
lpd_unet_0_3,66.75,261809.34375
lpd_unet_0_3,41.3333333333,262052.828125
lpd_unet_0_3,84.0,262021.8125
lpd_unet_0_3,108.666666667,261970.734375
lpd_unet_0_3,149.0,261920.921875
lpd_unet_0_3,163.666666667,261950.75
lpd_unet_0_3,159.666666667,261932.484375
lpd_unet_0_3,190.333333333,261989.71875
lpd_unet_0_3,260.333333333,261951.78125
lpd_unet_0_3,304.0,261757.53125
lpd_unet_0_3,272.666666667,261771.21875
lpd_unet_0_3,233.0,261962.671875
lpd_unet_0_3,243.0,261953.390625
lpd_unet_0_3,253.0,261882.609375
lpd_unet_0_3,238.0,261944.984375
lpd_unet_0_3,227.333333333,261862.8125
lpd_unet_0_3,250.0,261930.765625
lpd_unet_0_3,136.0,261993.921875
lpd_unet_0_3,58.0,262077.82291666666
lpd_unet_0_3,94.6666666667,262027.109375
lpd_unet_0_3,118.333333333,262036.125
lpd_unet_0_3,121.333333333,261968.546875
lpd_unet_0_3,321.666666667,261784.828125
lpd_unet_0_3,367.666666667,261784.015625
lpd_unet_0_3,413.333333333,261711.0859375
lpd_unet_0_3,362.333333333,261785.140625
lpd_unet_0_3,346.0,261815.984375
lpd_unet_0_3,339.666666667,261703.21875
lpd_unet_0_3,341.0,261812.078125
lpd_unet_0_3,240.0,261867.265625
lpd_unet_0_3,228.666666667,261865.5
lpd_unet_0_3,200.0,261924.65625
lpd_unet_0_3,217.333333333,261899.734375
lpd_unet_0_3,196.666666667,261939.875
lpd_unet_0_3,173.5,261998.0
lpd_unet_0_3,142.0,261996.265625
lpd_unet_0_3,168.0,261970.34375
lpd_unet_0_3,193.0,261945.53125
lpd_unet_0_3,146.0,261992.4375
lpd_unet_0_3,158.0,261980.3125
lpd_unet_0_3,81.0,262053.609375
lpd_unet_0_3,48.75,262031.53125
lpd_unet_0_3,75.25,261979.984375
lpd_unet_0_3,62.75,262037.390625
lpd_unet_0_3,56.25,262068.90625
lpd_unet_0_3,37.75,262079.1875
lpd_unet_0_3,96.0,262021.859375
lpd_unet_0_3,156.0,261952.9296875
lpd_unet_0_3,145.0,261914.375
lpd_unet_0_3,171.0,261892.0390625
lpd_unet_0_3,87.5,261828.140625
lpd_unet_0_3,38.6666666667,262049.046875
lpd_unet_0_3,163.0,261662.5625
lpd_unet_0_3,131.5,261775.4375
lpd_unet_0_3,108.5,262028.78125
lpd_unet_0_3,57.6666666667,262059.453125
lpd_unet_0_3,46.0,262093.359375
lpd_unet_0_3,64.5,262091.75
lpd_unet_0_3,60.75,262070.90625
lpd_unet_0_3,35.3333333333,262103.7109375
lpd_unet_0_3,24.6666666667,262118.53125
lpd_unet_0_3,42.6666666667,262113.640625
lpd_unet_0_3,27.75,262112.65625
lpd_unet_0_3,167.0,261884.53125
lpd_unet_0_3,241.0,261792.859375
lpd_unet_0_3,223.75,261783.0625
lpd_unet_0_3,179.333333333,261972.078125
lpd_unet_0_3,45.75,262090.625
lpd_unet_0_3,35.6666666667,261990.28125
lpd_unet_0_3,166.25,261833.5
lpd_unet_0_3,250.25,261694.015625
lpd_unet_0_3,303.75,261647.578125
lpd_unet_0_3,366.5,261583.375
lpd_unet_0_3,436.75,261610.890625
lpd_unet_0_3,486.25,261487.828125
lpd_unet_0_3,550.25,261509.140625
lpd_unet_0_3,547.75,261443.921875
lpd_unet_0_3,557.75,261462.1875
lpd_unet_0_3,555.25,261533.359375
lpd_unet_0_3,541.0,261605.796875
lpd_unet_0_3,520.0,261600.25
lpd_unet_0_3,482.75,261634.53125
lpd_unet_0_3,444.0,261685.234375
lpd_unet_0_3,322.5,261756.03125
lpd_unet_0_3,267.75,261798.890625
lpd_unet_0_3,231.5,261821.96875
lpd_unet_0_3,92.5,261952.375
lpd_unet_0_3,246.5,261640.59375
lpd_unet_0_3,308.0,261436.15625
lpd_unet_0_3,381.0,261338.140625
lpd_unet_0_3,540.75,261511.84375
lpd_unet_0_3,605.75,261316.859375
lpd_unet_0_3,678.5,261335.125
lpd_unet_0_3,700.25,261458.9375
lpd_unet_0_3,759.25,261391.9375
lpd_unet_0_3,777.5,261440.109375
lpd_unet_0_3,787.0,261267.4453125
lpd_unet_0_3,775.5,261387.84375
lpd_unet_0_3,720.5,261411.90625
lpd_unet_0_3,674.75,261475.578125
lpd_unet_0_3,406.25,261663.0
lpd_unet_0_3,338.25,261774.90625
lpd_unet_0_3,288.5,261924.078125
lpd_unet_0_3,257.25,261942.296875
lpd_unet_0_3,197.25,261973.6875
lpd_unet_0_3,93.25,262033.953125
lpd_unet_0_3,89.75,262060.71875
lpd_unet_0_3,119.142857143,262104.234375
lpd_unet_0_3,295.75,261829.484375
lpd_unet_0_3,490.0,261525.09375
lpd_unet_0_3,585.75,261453.046875
lpd_unet_0_3,685.5,261316.4375
lpd_unet_0_3,754.25,261074.3125
lpd_unet_0_3,798.25,261175.8125
lpd_unet_0_3,811.0,261367.359375
lpd_unet_0_3,782.5,261429.875
lpd_unet_0_3,776.5,261154.15625
lpd_unet_0_3,772.0,261322.359375
lpd_unet_0_3,746.5,261190.109375
lpd_unet_0_3,689.25,261283.125
lpd_unet_0_3,608.5,261492.71875
lpd_unet_0_3,489.5,261544.09375
lpd_unet_0_3,310.25,261842.75
lpd_unet_0_3,228.25,261952.203125
lpd_unet_0_3,91.8571428571,262044.4375
lpd_unet_0_3,103.25,262034.34375
lpd_unet_0_3,129.0,261994.453125
lpd_unet_0_3,132.0,262057.75
lpd_unet_0_3,122.5,262015.21875
lpd_unet_0_3,199.0,261941.3125
lpd_unet_0_3,294.0,261845.625
lpd_unet_0_3,546.0,261534.8125
lpd_unet_0_3,739.0,261289.0
lpd_unet_0_3,1009.0,261128.9375
lpd_unet_0_3,1127.0,261009.421875
lpd_unet_0_3,625.0,261463.75
lpd_unet_0_3,621.0,261474.234375
lpd_unet_0_3,1221.0,260902.4375
lpd_unet_0_3,1142.0,260937.390625
lpd_unet_0_3,1020.0,260980.4375
lpd_unet_0_3,75.1666666667,262062.9375
lpd_unet_0_3,123.0,261993.90625
lpd_unet_0_3,75.75,262076.703125
lpd_unet_0_3,77.3333333333,261998.671875
lpd_unet_0_3,72.1666666667,262089.09375
lpd_unet_0_3,165.333333333,261910.453125
lpd_unet_0_3,314.333333333,261732.0625
lpd_unet_0_3,219.8,261557.296875
lpd_unet_0_3,236.833333333,261288.96875
lpd_unet_0_3,269.5,261565.34375
lpd_unet_0_3,265.25,261605.078125
lpd_unet_0_3,306.0,261588.734375
lpd_unet_0_3,240.666666667,261645.3125
lpd_unet_0_3,90.6666666667,261807.9375
lpd_unet_0_3,138.0,261678.0625
lpd_unet_0_3,206.0,261916.421875
lpd_unet_0_3,24.25,262111.890625
lpd_unet_0_3,28.5,262110.21875
lpd_unet_0_3,56.0,262074.875
lpd_unet_0_3,242.0,261732.0
lpd_unet_0_3,308.333333333,261989.78125
lpd_unet_0_3,307.5,261851.6875
lpd_unet_0_3,422.75,261739.859375
lpd_unet_0_3,447.25,261597.4375
lpd_unet_0_3,456.0,261739.796875
lpd_unet_0_3,461.0,261701.46875
lpd_unet_0_3,481.0,261593.84375
lpd_unet_0_3,520.5,261599.6953125
lpd_unet_0_3,525.25,261683.9453125
lpd_unet_0_3,548.5,261674.4375
lpd_unet_0_3,552.0,261560.75
lpd_unet_0_3,528.5,261526.09375
lpd_unet_0_3,540.5,261592.171875
lpd_unet_0_3,551.75,261532.859375
lpd_unet_0_3,416.0,261657.578125
lpd_unet_0_3,333.5,261775.953125
lpd_unet_0_3,315.5,261869.546875
lpd_unet_0_3,181.25,261876.90625
lpd_unet_0_3,126.5,261940.125
lpd_unet_0_3,80.25,262024.09375
lpd_unet_0_3,59.6666666667,262072.515625
lpd_unet_0_3,62.6666666667,262070.5625
lpd_unet_0_3,68.6666666667,262060.734375
lpd_unet_0_3,75.3333333333,262072.703125
lpd_unet_0_3,40.6666666667,262084.96875
lpd_unet_0_3,54.3333333333,261927.90625
lpd_unet_0_3,16.4,262079.0
lpd_unet_0_3,23.5714285714,262000.1875
lpd_unet_0_3,42.7142857143,261951.1875
lpd_unet_0_3,87.25,261804.28125
lpd_unet_0_3,25.5,262072.859375
lpd_unet_0_3,44.5,261768.7265625
lpd_unet_0_3,63.5,262085.96875
lpd_unet_0_3,306.333333333,261900.359375
lpd_unet_0_3,351.666666667,261730.984375
lpd_unet_0_3,428.666666667,261744.4375
lpd_unet_0_3,589.333333333,261446.28125
lpd_unet_0_3,757.0,261527.09375
lpd_unet_0_3,943.0,261434.15625
lpd_unet_0_3,908.0,261017.9375
lpd_unet_0_3,810.666666667,261291.703125
lpd_unet_0_3,686.666666667,261587.90625
lpd_unet_0_3,581.0,261807.65625
lpd_unet_0_3,135.0,262008.5625
lpd_unet_0_3,42.5,262045.28125
lpd_unet_0_3,33.6666666667,262093.78125
lpd_unet_0_3,228.0,261136.671875
lpd_unet_0_3,338.0,260722.984375
lpd_unet_0_3,902.0,260686.84375
lpd_unet_0_3,939.0,260703.8125
lpd_unet_0_3,904.0,260340.375
lpd_unet_0_3,793.0,261118.34375
lpd_unet_0_3,693.0,261174.71875
lpd_unet_0_3,633.0,261317.296875
lpd_unet_0_3,616.0,261424.421875
lpd_unet_0_3,592.0,261545.0625
lpd_unet_0_3,543.0,261465.4375
lpd_unet_0_3,398.0,261618.25
lpd_unet_0_3,235.0,261903.375
lpd_unet_0_3,411.75,261789.3125
lpd_unet_0_3,526.5,260695.484375
lpd_unet_0_3,503.75,261264.09375
lpd_unet_0_3,503.0,261412.84375
lpd_unet_0_3,404.25,261711.765625
lpd_unet_0_3,313.25,261796.578125
lpd_unet_0_3,170.75,261905.125
lpd_unet_0_3,178.5,261937.125
lpd_unet_0_3,297.25,261732.6875
lpd_unet_0_3,389.0,261589.0625
lpd_unet_0_3,438.0,261593.359375
lpd_unet_0_3,198.5,261852.40625
lpd_unet_0_3,139.333333333,261951.46875
lpd_unet_0_3,236.5,261889.96875
lpd_unet_0_3,298.0,261783.015625
lpd_unet_0_4,52.75,262095.625
lpd_unet_0_4,71.5,262070.65625
lpd_unet_0_4,30.25,262097.7578125
lpd_unet_0_4,30.3333333333,262030.4375
lpd_unet_0_4,28.0,262091.44791666666
lpd_unet_0_4,20.25,262126.1640625
lpd_unet_0_4,9.33333333333,262124.5625
lpd_unet_0_4,26.0,262103.236328125
lpd_unet_0_4,21.0,262081.46875
lpd_unet_0_4,24.0,261970.3890625
lpd_unet_0_4,40.75,262091.53125
lpd_unet_0_4,38.5,262094.93125
lpd_unet_0_4,20.75,262096.6875
lpd_unet_0_4,19.0,262029.234375
lpd_unet_0_4,6.0,262079.725
lpd_unet_0_4,16.0,262082.49375
lpd_unet_0_4,29.5,262122.4921875
lpd_unet_0_4,37.5,262068.89583333334
lpd_unet_0_4,17.0,262031.6578125
lpd_unet_0_4,13.0,262121.33506944444
lpd_unet_0_4,52.0,261978.32552083334
lpd_unet_0_4,40.0,262070.439453125
lpd_unet_0_4,80.0,261981.578125
lpd_unet_0_4,50.0,262043.56770833334
lpd_unet_0_4,19.6666666667,261985.55208333334
lpd_unet_0_4,29.1666666667,261856.4375
lpd_unet_0_4,45.25,261965.9765625
lpd_unet_0_4,63.0,261962.296875
lpd_unet_0_4,31.3333333333,261692.4921875
lpd_unet_0_4,124.0,262018.59375
lpd_unet_0_4,114.0,262046.36458333334
lpd_unet_0_4,127.666666667,262019.875
lpd_unet_0_4,203.0,261906.984375
lpd_unet_0_4,240.333333333,261779.78125
lpd_unet_0_4,147.0,262006.1484375
lpd_unet_0_4,50.6666666667,262024.5625
lpd_unet_0_4,18.0,262051.43489583334
lpd_unet_0_4,56.5,261122.859375
lpd_unet_0_4,97.0,261903.2890625
lpd_unet_0_4,146.5,261937.296875
lpd_unet_0_4,107.5,262035.09375
lpd_unet_0_4,48.3333333333,262065.40625
lpd_unet_0_4,191.0,261823.54166666666
lpd_unet_0_4,208.0,261852.671875
lpd_unet_0_4,47.0,262072.903125
lpd_unet_0_4,32.0,262098.74739583334
