PSNR_loss,BCE_loss,TP,FP,TN,FN,Sensitivity,Specificity,DICE,C
30.0911696935271,0.02039386069645717,137.625378024777,237.12338871807722,261475.67680747283,293.5753395004152,0.38357410938667685,0.9990940404077213,0.33686900181211576,0_1
29.9402239837629,0.02270401583267308,121.91030662160448,157.1326103663101,261539.98440841318,324.9749225776913,0.3334650746820239,0.9993996642754213,0.3272310784134213,0_2
29.878752531140563,0.027525623879003293,121.23049307836352,130.0411755686232,261577.93718214126,314.79390987467247,0.32732913744392084,0.9995031401965436,0.3358985283573588,0_3
29.793423707681566,0.029844051464431517,116.17551873566143,182.06885741794977,261532.5142011448,313.24356293807637,0.3398902877931975,0.9993043323191184,0.3249248992138178,0_4
29.692379931843277,0.02555107373523179,137.34400090417915,193.60667571123105,261515.5330581339,297.51903864198835,0.38769393995605456,0.9992602059770438,0.3539167077431336,0_5
29.433453161601125,0.02465775886197023,132.22758210455854,155.71985344072823,261546.52620776795,309.52785412507916,0.36374027493959854,0.999405019536564,0.36361157997104016,0_6
29.21075656966265,0.02505417870438466,124.24671527235387,135.20681415410695,261569.85449418265,314.69302852997697,0.34416430970816037,0.9994834157018624,0.3476162686505602,0_7
28.6796636397281,0.026175535008751624,148.3608690773698,266.0957066290506,261443.84577989872,285.69905297758197,0.40672923960938134,0.9989833272528595,0.3492760178376534,0_8
27.471611314526868,0.02514533197478642,134.50510411310972,148.22444430240867,261556.79209046147,304.48017545664356,0.36539758386929444,0.9994336960546835,0.3577899647847992,0_9
16.00661659234814,0.018487222073580792,151.97656931479364,211.0133772185074,261501.0655846319,279.946275938581,0.4347122794022782,0.9991937777397022,0.36755867464996106,1
30.873455583950975,0.01964968909885652,105.35315619459219,200.00756621194225,261520.4499336137,318.1913871507674,0.31137462904704355,0.9992359066455803,0.2755905157387362,sequential
